"pb","quant_boot"
0,0
0,0.014
0,0
0,0
1,0
0,0.914
0,0
0,0
0,0.036
0,0.002
0,0
0,0
0,0
0,0
0,0
1,0
0,0.02
0,0
0,0
0,0
0,0.884
0,0
0,0
0,0.002
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.944
0,0.008
0,0.002
0,0
0,0.004
0,0
1,0
0,0.002
0,0.764
0,0
0,0.006
0,0
0,0
1,0
0,0.002
0,0
0,0
0,0.784
0,0
1,0
0,0.006
1,0.71
0,0
1,0.002
0,0
0,0.87
0,0
0,0.744
0,0.036
0,0
0,0
0,0
1,0
0,0
0,0.764
0,0.88
0,0.93
0,0
0,0.804
0,0
0,0.748
0,0
0,0.002
0,0.018
0,0
0,0
0,0.002
0,0
0,0
0,0.006
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0.02
0,0
0,0.006
0,0
0,0.002
0,0
0,0
0,0.002
0,0
1,0
0,0
0,0
0,0.756
0,0
0,0.02
0,0.002
0,0.028
1,0
0,0
0,0
0,0.014
2,0
1,0
0,0
0,0.796
0,0
0,0
0,0
0,0
0,0.018
0,0
0,0
0,0
0,0.902
0,0
0,0
0,0
0,0
1,0.844
0,0
0,0
0,0
0,0.002
0,0.048
0,0.004
0,0
0,0.026
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.002
0,0
0,0.002
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.78
0,0.762
0,0
0,0
0,0
0,0.018
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.724
1,0
0,0.006
0,0
1,0
0,0.012
0,0.732
0,0.002
0,0
0,0
0,0
0,0
0,0
0,0.014
0,0
0,0
0,0
0,0
0,0
0,0.724
0,0
0,0.022
0,0
1,0
1,0
0,0
1,0
0,0.69
0,0
0,0
0,0
1,0
0,0
0,0
0,0
1,0
0,0.002
0,0
1,0
0,0
0,0
0,0
1,0.048
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.796
0,0.94
0,0
0,0
0,0
0,0
1,0.006
1,0
0,0
0,0
0,0
0,0.008
0,0.016
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.002
0,0
0,0.758
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.002
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.014
0,0.792
0,0
0,0
0,0
0,0.006
0,0
0,0
0,0
1,0
0,0.01
0,0
0,0
1,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
