"pb","quant_boot"
2,3.084
6,3.136
5,3.19039999999997
5,3.002
5,3.21
7,3.01
3,3.62
6,3.078
2,3.11
4,3.15
8,3.106
4,3
7,3.324
4,3.188
2,3.332
6,3.028
2,3.104
4,3.208
2,3.104
2,3.402
7,3.13
3,3.936
5,3.208
7,3.8
4,3.018
7,3.044
9,3.916
7,3.082
1,3.036
8,3.032
9,3.164
5,2.642
4,3.056
7,3.058
8,3.038
3,3.136
4,3.078
4,3.21
5,3.296
9,3.296
3,3.112
1,3.014
4,3.01
4,3.056
3,3.226
3,3.126
3,3.006
4,3.162
8,3.842
3,3.208
3,3.158
5,3.076
3,3.73
4,3.1
2,3.012
0,3.034
6,3.89
2,3.75
9,3.092
4,3.346
4,3.218
3,3.252
3,2.55999999999995
4,3.22
4,3
5,3.09
1,3.124
3,3.22639999999997
5,3.06
3,3.054
5,3.148
6,3.038
6,3.008
4,3.026
5,3.248
1,3.074
3,3.044
4,3.008
4,3.21379999999997
4,3.256
6,3.784
4,3.098
1,3.178
6,3.09
8,3.118
5,3.028
7,3.312
4,3.004
5,3.072
5,3.11
3,3.212
4,3.224
8,3.01
2,3.118
4,3.088
5,3.118
10,3.872
3,3.11
4,3.088
6,3.056
7,3.126
8,3.818
4,3.182
3,3.056
5,3.192
6,3.38
5,3.204
4,3.834
8,3.118
5,3.09
5,3.744
4,3.096
2,3.152
6,3.06
6,3.004
4,3.888
1,3.252
4,3.022
5,3.124
2,3.216
2,3.112
4,3.056
4,3.144
5,3.688
2,3.79
4,3.016
5,3.32179999999998
4,3.07
3,3.064
6,3.964
5,3.638
6,3.876
1,3.658
6,3.83
4,3.29
2,3.882
3,3.166
6,3.012
3,3.1
3,3.092
2,3.186
3,3.044
6,3.048
4,3.084
3,3.022
6,3.188
3,3.124
4,3.134
4,3.008
4,3.728
5,3.1
4,3.072
6,3.098
3,3.082
6,3.164
4,3.018
4,3.008
3,3.052
6,3.772
3,3.088
6,3.164
1,3.822
5,3.344
4,3.082
4,3.018
2,3.172
3,3.038
7,3.164
5,3.034
2,3.082
4,3.15079999999996
4,3.904
8,3.24
2,3.026
5,3.164
8,3.11
9,3.088
3,3.042
3,3.156
2,3.45
4,3.19
3,3.1
2,3.85
4,3.016
4,3.15
3,3.156
4,3.154
4,3.038
7,3.038
3,3.038
2,3.214
1,3.424
0,3.106
4,3.098
6,3.038
2,3.272
4,3.194
2,3.012
7,3.084
4,3.344
4,3.216
5,4.032
2,3.068
4,3.046
2,3.058
2,3.036
3,3.162
3,3.342
7,3.206
2,3.456
1,3.05
7,3.03
6,3.164
5,3.094
1,3.022
1,3.072
2,3.006
1,3.202
6,3.184
3,3.03
5,3.026
2,3.168
5,2.62
5,3.09
7,3.084
6,3.116
2,3.002
6,3.14
1,3.026
5,3.008
7,3.058
2,3.194
8,3.036
3,3.19
6,3.088
1,3.166
3,3.91
8,3.334
5,3.09
4,2.654
2,3.042
9,3.754
5,3.05
2,4.09
2,3.284
5,3.192
2,3.11659999999996
2,3.076
5,3.152
5,3.188
5,3.04
4,3.022
4,3.084
5,3.04
5,3.208
3,3.328
5,3.14
4,3.242
1,3.096
5,3.14539999999996
4,3.152
