"pb","quant_boot"
5,2.654
5,2.234
4,1.806
4,2.254
2,2.41
3,1.212
3,2.448
1,2.032
3,1.784
0,0.728
3,1.972
1,1.228
1,2.658
1,1.492
2,1.484
0,0.686
0,1.316
1,2.398
2,1.53
3,2.2
7,2.814
3,2.156
0,0.627999999999955
1,1.456
3,1.718
0,0.731999999999954
1,2.14
2,1.988
3,1.078
5,2.234
4,1.804
3,1.338
0,1.402
3,1.554
2,2.158
0,2.512
2,1.408
0,0.66
1,2.11
3,2.6
3,1.426
1,2.12
2,1.904
1,1.98
2,1.444
3,2.292
5,2.08
5,1.858
3,2.104
4,2.178
2,1.996
2,1.946
2,1.9
2,1.246
3,1.276
1,1.502
5,2.194
3,1.764
5,2.396
2,1.466
0,0.76
2,3.138
2,1.82
4,2.104
0,2.012
4,1.882
1,1.294
3,2.1
4,1.374
3,2.406
0,2.72
2,1.456
2,1.262
2,2.18
4,2.97
2,1.20999999999995
5,1.75
2,1.548
2,1.502
0,1.536
1,1.27
0,1.994
2,2.07
2,2.184
4,3
0,1.37
2,2.214
3,1.898
1,1.834
2,2.066
2,2.104
3,1.894
2,2.128
1,1.49
4,2.056
1,1.95
1,1.268
0,0.824
2,0.652
1,1.506
1,0.648
2,2.078
0,2.11
2,1.286
4,2.046
3,1.962
3,1.706
2,1.982
1,2.018
1,1.28
3,1.856
1,1.332
2,1.44
0,0.677999999999955
3,1.89
3,1.148
1,1.954
2,1.386
0,1.278
3,1.284
0,0.686
3,1.928
1,0.644
0,1.4
1,1.3
1,1.314
0,1.342
2,1.818
1,0.712
5,1.812
4,1.836
1,1.506
1,1.398
1,2.09
3,2.078
2,2.042
1,1.462
2,2.908
3,1.82
0,0.592
1,2.114
1,1.602
0,0.764
4,1.91
2,2.938
4,3.002
7,3.548
3,1.262
0,1.466
5,2.664
0,2.25
2,1.304
3,1.772
0,1.912
1,1.378
1,1.346
2,1.878
3,1.39
0,0.846
1,1.43
0,1.796
6,1.926
3,1.72
1,1.888
2,2.538
0,1.986
1,1.448
2,2.206
2,1.302
2,2.218
0,1.298
1,1.468
1,1.594
3,1.636
4,1.268
4,2.892
1,1.358
0,2.202
1,1.582
8,2.21
0,0.774
1,1.854
1,1.45
1,0.71
0,1.618
2,1.434
2,1.364
1,0.744
5,1.864
2,1.504
1,1.318
2,2.068
0,0.758
1,1.236
4,2.102
2,1.38
1,2.144
1,2.226
1,1.518
1,2.062
0,1.536
2,1.306
2,1.3
1,1.874
0,0.642
2,1.742
2,1.226
2,1.256
6,1.886
1,1.558
2,2.002
3,1.84
2,2.222
0,0.726
0,1.558
2,1.786
0,1.604
5,1.732
1,2.066
3,1.892
0,1.24
6,1.724
9,3.084
0,2.198
1,1.382
4,2.188
