"pb","quant_boot"
6,3.946
2,4.428
6,3.504
3,4.464
6,4.49
4,4.326
6,4.116
1,3.718
5,3.208
4,4.06
0,4.044
5,4.222
4,3.84
3,4.092
6,4.262
3,4.1
3,4.032
2,4.528
3,4.196
7,4.344
0,4.51
5,4.458
3,3.77
6,4.018
4,3.644
7,4.754
6,5.05
4,3.55
8,4.316
4,3.568
10,4.156
6,4.074
7,4.522
5,4.356
4,4.228
5,3.85
5,3.842
6,2.528
8,4.26779999999998
9,3.714
4,3.686
7,4.478
9,4.458
7,4.93
4,3.884
6,4.296
7,3.756
7,3.738
5,4.226
4,4.412
6,4.808
8,4.028
1,4.636
5,4.03
7,3.966
8,3.766
3,3.684
3,3.708
7,3.85
6,4.27
8,3.768
3,4.568
1,3.742
2,4.15
1,3.222
7,4.646
3,4.46
6,4.578
8,4.374
6,4.342
5,4.47
3,3.9748
6,4.156
7,3.086
3,3.808
2,3.60219999999996
6,4.508
5,4.432
6,3.552
5,4.43699999999999
4,5
4,4.09
5,4.468
5,3.754
3,4.356
3,4.15
6,4.066
5,3.914
4,3.584
7,4.464
6,3.71739999999997
5,4.55
5,4.066
1,3.536
4,4.23899999999997
6,4.376
6,4.036
3,4.302
7,3.78219999999998
4,3.73
2,4.342
8,4.464
7,3.816
6,4.98
5,4.214
2,4.452
9,4.562
2,4.116
4,4.48
4,4.36
6,4.794
5,4.316
3,4.032
5,4.416
1,3.04
5,4.224
7,4.402
4,3.876
4,4.052
3,4.262
5,3.656
3,4.346
5,3.528
3,4.276
3,4.106
1,4.31
3,4.124
4,3.51
3,4.092
7,4.412
5,4.996
1,4.254
6,3.79659999999998
4,3.526
3,3.726
5,3.62
11,4.614
6,3.856
2,4.05
7,4.604
4,4.004
4,4.482
3,3.94419999999999
6,4.35
7,4.284
3,4.492
5,3.536
8,4.062
2,4.676
1,3.822
2,4.016
2,3.954
4,3.734
3,4.106
8,4.234
4,4.394
3,4.878
3,3.942
2,4.43
3,3.782
6,4.452
2,4.214
8,3.71
9,3.79
3,3.932
5,4.4586
7,4.106
9,4.152
4,4.376
6,4.214
6,4.372
3,3.682
7,4.186
6,3.874
4,3.598
0,3.602
4,4.242
2,4.56
3,3.776
3,4.11
3,4.016
3,3.904
5,4.31
4,4.132
5,4.202
7,3.708
3,3.726
0,3.702
2,3.83
4,4.792
5,4.186
6,3.642
2,4.456
5,4.33
4,4.104
5,3.844
4,4.136
4,3.518
3,3.926
1,4.004
3,4.018
4,3.76239999999998
3,4.294
4,3.59
3,4.362
5,3.924
3,3.9712
4,3.772
5,3.918
6,4.498
4,4.37
5,3.592
5,4.136
2,4.738
6,4.386
5,4.948
6,3.722
7,3.736
0,4.872
0,3.86139999999999
5,3.786
4,4.294
6,4.146
1,3.012
3,3.846
5,4.332
5,3.686
0,3.654
3,3.642
5,4.42
0,4.082
4,3.522
7,4.491
6,4.3
8,4.352
5,4.954
4,3.824
3,2.844
1,4.014
8,4.286
3,3.72819999999997
6,4.096
3,4.124
3,4.102
2,4.156
3,3.85
5,4.308
2,3.9
3,4.27
6,3.588
2,4.496
4,3.58
3,3.52
5,4.028
2,3.973
0,4.288
1,4.92
2,4.058
8,4.002
6,4.374
5,4.206
8,3.674
3,3.71
4,4.126
1,4.268
5,3.61
3,4.14
11,4.09
4,4.384
5,4.192
4,4.498
5,4.874
12,4.35
3,3.572
4,3.9
8,4.054
7,4.088
4,3.67
8,4.41899999999999
6,4.38
4,4.424
6,4.2
8,4.864
6,3.912
5,3.534
3,4.586
4,4.122
5,4.022
3,4.226
9,4.184
6,4.05
0,4.538
9,4.458
5,4.014
5,4.904
4,4.4
8,4.558
3,3.604
6,3.512
6,3.878
3,4.026
5,4.132
4,3.89019999999999
2,3.034
9,4.144
7,4.056
5,4.234
3,4.056
3,4.432
2,3.774
5,4.22099999999997
4,4.318
2,4.356
4,3.73179999999997
9,4.534
9,4.19759999999997
1,4.224
8,3.556
2,4.41899999999999
3,4.478
3,4.39
7,4.358
5,4.07
3,4.18
3,4.098
5,3.928
1,4.474
4,3.708
4,4.068
3,4.362
1,4.92
3,4.17
6,4.25339999999998
6,4.318
5,3.158
7,3.936
3,4.204
3,4.098
8,3.83
6,4.35239999999999
3,4.176
4,4.218
3,4.006
4,3.973
1,4.25
2,4.028
5,4.082
3,4.26
0,3.964
8,4.04
3,3.824
5,4.292
2,4.144
6,4.172
8,3.528
4,4.332
4,4.264
2,3.874
6,3.902
1,4.212
6,4.188
3,4.168
2,4.16
4,3.786
4,4.34
5,4.464
2,3.89
7,4.874
5,4.354
3,4.106
3,4.602
4,4.006
3,3.732
8,3.61479999999996
4,4.21
4,4.638
1,4.874
3,4.062
3,3.746
3,3.76
6,4.44059999999999
6,3.86859999999999
8,4.81
2,4.5
5,3.688
7,4.51
3,3.936
8,4.328
8,4.048
6,4.14
6,4.182
0,4.342
4,4.016
4,4.494
4,4.098
3,4.294
4,4.666
4,4.05
4,4.368
5,3.638
1,4.396
2,3.172
2,4.35
3,3.56
8,4.518
