"pb","quant_boot"
6,3.082
7,3.096
3,3.906
5,3.32
5,3.10399999999995
3,3.126
7,3.224
4,3.326
3,3.556
8,3.182
1,3.078
4,3.116
6,3.038
6,3.512
6,3.18
7,3.526
6,3.71
5,3.256
4,3.528
4,3.172
7,3.122
3,3.392
5,3.518
4,3.168
5,3.532
6,3.042
3,3.26
3,3.548
5,3.118
4,3.862
4,3.264
7,3.592
6,3.164
3,3.098
4,3.148
5,3.096
1,3.074
3,3.816
3,3.074
3,3.23179999999997
6,3.098
6,3.176
1,3.054
4,3.636
4,3.354
4,3.056
2,3.004
7,3.542
4,3.034
1,3.532
5,2.83799999999998
2,3.678
4,3.018
8,3.018
4,3.112
4,3.148
3,3.254
7,3.32719999999998
6,3.048
4,3.304
9,3.102
6,3.056
7,3.09
3,3.056
1,3.102
5,3.132
5,3.11
5,3.698
3,3.262
5,3.404
6,3.044
1,3.37219999999999
3,3.816
2,3.4
5,3.722
8,3.062
4,3.144
6,3.638
2,3.14
5,3.296
7,3.364
4,3.01
6,3.88
6,3.268
5,3.058
4,3.39
3,3.032
5,3.042
2,3.054
2,3.32
4,3.198
4,3.036
8,3.272
6,3.094
4,3.102
4,3.054
4,3.598
1,3.754
6,3.522
6,3.296
10,3.473
4,3.048
5,3.29479999999998
3,3.144
4,3.442
2,3.088
4,3.046
4,3.022
8,3.1
6,3.136
2,3.68
7,3.132
6,3.006
1,3.78
5,3.09
4,3.764
5,3.044
6,3.16
7,3.164
6,3.008
4,3.144
7,3.514
2,3.018
4,3.636
6,2.73539999999997
6,3.044
2,3.71
6,3.028
4,3.098
5,3.01
6,3.008
9,3.138
2,3.212
5,3.738
3,3.09
7,3.154
3,3.79
3,3.178
3,3.616
6,3.126
5,3.318
6,3.18
2,3.028
2,3.146
2,3.122
4,3.758
8,3.746
1,3.094
3,3.056
4,3.1
3,3.104
0,3.556
5,3.342
6,3.04
6,3.304
3,3.12
2,3.76
4,3.338
7,3.726
2,3.326
3,3.028
3,3.606
8,3.002
5,3.1
3,3.018
6,3.328
3,3.26
1,3.348
3,3.088
3,3.77
4,3.062
4,3.226
4,2.854
6,3.024
7,3.732
6,3.06
4,3.198
1,3.396
5,3.074
6,3.208
7,3.116
2,3.074
1,3.694
6,3.024
2,3.61
3,3.214
6,3.108
1,3.068
2,3.002
3,3.014
1,3.534
7,3.028
5,3.344
4,3.35239999999998
2,3.364
5,3.172
6,3.024
2,3.068
7,3.768
6,3.1
5,3.248
2,3.554
4,3.16879999999997
5,3.048
3,3.592
6,3.022
1,3.112
8,3.1
3,3.354
7,3.604
4,3.128
2,3.148
2,3.604
9,3.08
1,3.252
5,3.152
3,3.142
7,3.076
6,3.166
4,3.116
3,3.036
2,3.40099999999999
0,3.152
5,3.7
7,3.652
3,3.304
6,3.112
4,3.148
4,3.066
6,3.582
3,3.208
6,3.102
3,3.744
2,3.61
3,3.26
3,3.186
2,3.01
6,3.092
7,3.086
3,3.58
4,3.12
4,3.652
4,3.678
4,3.854
4,3.574
0,3.064
3,3.34699999999998
5,3.72
6,3.21379999999997
7,3.068
5,3.094
6,3.216
6,3.184
2,3.028
