"pb","quant_boot"
11,4.818
4,3.544
9,4.66
6,4.168
12,4.064
7,4.154
7,4.334
3,3.806
7,4.196
7,4.004
9,4.178
6,3.556
7,4.14899999999996
5,3.69
5,4.426
5,3.562
7,4.338
5,4.222
7,4.644
8,4.106
6,4.168
6,4.612
3,3.67
7,3.522
7,3.968
5,3.732
4,3.892
12,4.168
6,3.972
3,4.492
9,4.346
10,4.078
7,4.462
6,3.582
7,4.096
12,4.124
6,4.31
12,3.936
7,3.53
6,4.252
10,4.228
9,4.16
10,3.618
5,3.912
10,4.334
7,3.78399999999998
5,4.29119999999998
8,4.61
7,4.024
8,4.284
6,3.506
11,4.046
13,4.196
6,3.526
4,3.832
9,4.176
8,4.08
8,3.756
5,4.648
4,3.83259999999998
5,3.864
8,4.18
8,3.722
5,3.8
14,4.482
5,3.608
7,4.316
11,4.226
10,4.488
7,4.184
4,4.25
7,3.94779999999999
6,3.808
9,3.834
6,3.536
4,4.316
9,4.408
6,3.59
6,4.08
5,4.074
7,3.894
6,4.122
5,3.57699999999996
7,4.258
6,4.03
12,4.23
5,4.406
10,3.85059999999998
4,4.234
6,3.668
8,4.116
8,4.178
7,3.77679999999998
7,4.234
12,4.376
5,4.432
9,3.582
7,4.2
8,4.052
10,4.006
8,4.108
6,4.212
7,4.374
6,4.194
6,4.246
3,3.556
7,4.372
7,3.616
4,4.42
11,4.152
7,4.296
7,4.206
7,4.16
9,4.186
6,3.62
5,3.55179999999995
5,4.054
8,4.094
11,4.158
5,3.818
8,4.118
5,4.106
6,4.348
6,4.486
8,3.708
9,4.17
9,3.626
5,3.614
8,4.06
6,3.544
4,4.458
8,4.318
7,3.646
10,4.344
10,3.83
7,4.488
7,4.18139999999997
7,4.374
6,3.502
5,4.792
6,4.316
9,3.7
10,3.56439999999996
6,4.214
10,4.31
3,4.394
4,3.55
7,3.762
9,4.354
6,4.232
5,3.774
5,4.076
5,4.358
4,3.558
5,3.504
8,4.176
6,4.422
8,4.306
1,3.824
5,3.4568
5,4.196
8,4.486
8,4.422
7,4.062
6,3.07
6,4.376
10,3.56
8,3.764
6,4
10,4.018
7,3.906
8,4.43
3,4.452
7,4.292
5,3.538
2,3.726
9,3.582
3,3.692
6,3.74
11,4.184
4,3.512
8,3.876
7,4.484
10,4.404
7,4.086
7,4.354
5,4.198
5,3.694
7,4.266
12,4.158
8,4.002
7,4.044
8,4.478
8,4.174
5,4.118
7,4.242
10,4.068
9,4.06
8,3.912
5,4.416
7,4.28
7,4.126
7,4.282
7,4.416
10,3.656
8,4.018
1,3.616
7,4.016
5,4.398
5,4.484
8,4.828
5,4.356
5,4.15
10,4.406
12,4.232
7,3.646
3,4.498
5,3.61
8,4.192
9,4.306
5,4.118
4,3.808
10,4.716
6,4.204
9,3.546
5,3.582
7,4.13
10,3.972
5,4.32
5,3.576
10,4.126
3,3.868
8,4.246
7,3.75339999999998
3,3.998
7,4.174
7,3.75
7,4.216
7,3.826
6,3.618
10,4.472
8,3.85059999999998
7,4.348
8,4.29
6,4.206
8,4.19
4,3.558
7,4.278
8,3.856
4,3.636
11,4.134
8,3.524
7,4.232
9,4.724
9,4.256
8,4.468
6,4.244
7,4.026
5,4.272
9,4.224
9,4.346
5,3.946
5,4.196
9,3.646
9,4.9748
7,4.652
8,4.174
3,3.888
9,4.15
4,3.71
5,4.176
4,3.876
4,4.292
10,3.64
6,4.352
7,4.078
9,4.43159999999999
7,3.5
5,3.764
8,4.24
8,4.086
4,4.43
6,3.57
4,4.84
5,3.804
8,4.288
6,3.824
9,4.402
10,4.17
5,3.782
6,4.282
3,3.74259999999997
8,4.356
6,3.594
10,3.556
8,4.218
6,4.304
7,3.878
9,4.296
7,4.454
6,4.252
6,4.012
10,3.606
4,3.518
5,4.5
6,3.746
10,3.69
4,3.598
8,4.204
3,3.766
2,3.954
5,4.354
7,3.786
9,4.168
8,4.16159999999997
5,3.78
8,3.75879999999998
8,4.07339999999996
4,3.888
6,3.516
6,4.08
6,3.602
11,3.924
6,4.468
8,4.236
6,4.458
8,3.88
9,4.286
5,3.856
6,3.962
6,4.498
9,3.686
7,4.33
9,4.722
6,3.546
6,4.062
10,4.034
5,4.31
9,4.236
5,4.292
9,3.56439999999996
6,4.358
9,4.312
13,4.12
7,4.022
8,4.25
8,4.214
9,3.766
8,3.802
4,4.096
4,3.546
6,3.52
7,3.572
7,3.79
9,3.504
9,4.348
6,3.876
6,4.39
11,4.182
5,3.722
5,4.258
6,3.664
8,4
10,3.946
6,3.676
6,4.036
9,4.456
8,4.006
10,4.772
7,4.428
2,3.634
8,4.444
4,3.534
4,3.724
7,4.036
6,3.59499999999996
7,3.774
7,3.778
9,4.19
7,3.732
6,3.756
5,3.548
8,4.268
8,3.572
4,3.63
6,4.352
6,4.216
10,4.298
1,4.322
11,4.08239999999996
5,3.788
8,4.352
8,3.814
6,4.38
4,3.936
5,3.752
10,4.82
9,3.72459999999997
8,4.35
4,4.428
10,4.386
2,3.68
11,3.80379999999998
7,4.528
8,3.954
7,3.708
7,4.23
8,4.462
6,3.74799999999997
5,3.914
6,4.71
5,3.52
5,4.334
4,3.654
5,4.34
6,3.86
7,3.886
10,4.148
7,4.292
4,3.856
7,3.744
11,4.872
7,4.38
6,4.314
7,3.95
4,4.188
4,4.236
6,3.766
5,4.026
4,4
10,3.68
2,3.982
6,3.544
7,3.008
9,4.488
9,4.09
5,4.912
6,4.4766
6,3.874
4,3.934
4,3.894
8,4.356
6,3.502
4,3.744
5,3.534
6,4.362
6,4.03
6,3.712
7,4.184
7,4.394
8,3.976
4,3.94059999999999
3,3.822
7,3.694
8,4.57
7,3.73539999999997
10,4.008
7,3.864
3,3.628
11,4.62
5,3.54
9,3.73359999999997
4,4.972
8,4.056
8,4.206
4,3.204
12,4.42
8,4.068
10,3.74
7,4.068
10,4.724
10,3.964
4,4.066
5,4.632
10,3.696
4,3.846
4,3.774
6,4.022
2,3.996
2,4.202
10,4.618
7,4.288
5,3.528
4,3.968
9,4.464
11,4.298
5,4.174
12,4.454
7,4.274
3,4.076
6,3.51
7,3.644
4,4.276
6,4.382
8,4.434
6,4.2
4,4.248
5,3.752
6,4.06
5,4.114
9,4.702
5,4.018
9,4.266
6,4.354
4,4.1
6,4.024
7,4.12
11,4.38659999999999
