"pb","quant_boot"
3,3.202
6,0.008
0,0
3,1.348
1,3.022
5,0.824
3,0
3,2.656
2,2.08
2,0.752
2,0
1,1.624
3,0
3,1.6
1,2.296
5,0
4,1.916
4,0.902
4,1.76
1,0.026
2,0.004
2,0.016
0,0.004
3,0
2,1.934
4,0.004
3,0.932
3,0.002
5,0.946
2,3.666
2,0.002
8,2.49
2,1.31
2,3.742
7,1.62
4,0.022
1,1.782
3,0.026
2,0.71
3,0
3,0.776
3,0.002
2,0
6,0.016
3,0.918
2,2.478
8,3.052
5,0.902
5,1.464
1,2.922
0,0
2,0.798
4,0.026
1,0
8,0
2,0.748
3,0.004
4,0.916
3,0.934
4,0.912
5,0.722
3,1.598
3,0.002
3,0
2,0
2,2.872
2,0
3,0
1,0.026
6,0
1,0.002
2,0
3,3.416
2,0.006
0,1.658
1,0
0,0.002
6,0.698
0,0
3,0.764
3,0.86
5,0.04
4,0.88
1,2.01
2,0
4,0.024
0,0
4,0
4,0
0,2.134
4,0
2,1.57
2,0.01
3,0
1,0.01
2,2.542
3,0.004
2,3.812
1,0.936
3,0
4,0
2,0.806
3,0
4,2.102
3,0.002
3,0.014
5,0.738
4,1.216
2,0.838
5,0.824
4,2.526
3,2.08
0,2.2
5,1.996
5,1.61
7,2.082
7,0.94
2,0
3,1.398
4,0.912
5,1.722
4,0.004
4,2.404
4,0.004
4,0.776
1,0
4,0.884
2,1.44
0,2.534
2,2.906
5,1.45
3,0.012
7,0.002
5,0.91
4,0.666
4,1.44
2,0
2,0.024
3,0
3,0.004
0,0.032
6,0.022
1,0
3,1.564
3,0.014
2,0
3,1.572
2,0.75
3,0.804
4,0
4,2.162
4,3.942
3,2.926
6,0
5,0
2,0
3,0
4,0
4,0.01
2,1.954
3,0
2,0
3,2.27
3,0.008
2,2.246
3,0.756
5,1.958
4,0.014
1,0
2,0.002
0,0.832
2,1.268
3,0.038
2,0
6,0.012
3,2.35
4,0.63
1,3.69
0,0.872
4,0.74
3,0.764
2,0.012
4,0.044
3,0.006
3,0.71
3,2.618
1,1.19999999999995
5,0
1,0
4,0.008
3,2.724
6,0
1,0
4,1.69399999999995
5,0
4,0
5,0.818
1,0
2,0.802
5,0.016
3,1.956
3,1.574
6,0.006
4,3.414
0,0.91
3,0.042
4,0.82
7,0.004
6,0.896
5,0
6,0
6,0
2,0.018
3,0.002
3,0.002
2,0.002
1,0
2,1.466
3,0
4,0.01
4,2.804
6,1.616
1,0.022
4,0
3,0
8,0.934
4,0.788
8,0
3,0.006
5,0.042
2,3.798
6,3.788
1,0
4,0.034
4,2.136
2,0.036
2,0
3,1.458
3,0.82
1,0.022
5,1.412
5,0.014
5,3.24
1,0.906
1,0
3,3.48
1,0
2,0.002
2,1.354
5,0
5,0.72
5,0.002
4,0
4,0.018
3,0.012
1,0.802
2,0
5,3.592
3,0.85
3,0.03
1,3.704
1,0
4,0.03
0,0.832
5,0.02
3,2.736
3,0.002
2,0
5,0.004
3,0.83
4,0.004
1,0.904
6,1.498
3,3.506
2,2.256
5,0.052
1,0.01
3,0.832
1,0.006
6,0.006
4,1.656
3,0.002
3,0
3,1.388
1,2.414
3,1.508
1,0.82
2,2.09
1,0.778
1,0.012
3,2.324
3,0.036
1,1.406
1,0
1,0.04
3,0.92
2,0.002
5,0
2,0
3,0.742
1,0.046
5,0.942
2,0
2,0.928
1,0.766
2,0.018
4,0
3,0.01
3,0
4,0.894
4,0.856
2,0.04
5,0
3,1.566
2,0.002
6,0.934
4,1.684
3,0.818
1,0
4,0
5,0.004
3,3.516
4,1.47
2,2.232
3,0.844
