"pb","quant_boot"
7,5.418
4,5.832
5,4.89919999999999
10,5.346
7,3.62559999999996
2,1.386
5,4.642
9,5.158
9,4.64539999999996
7,5.154
11,3.52
6,5.754
7,5.81
6,5.036
7,5.174
10,5.22
6,5.06
6,5.212
5,5.40999999999999
9,5.058
4,2.156
5,4.528
4,5.452
4,5.692
9,5.498
6,5.464
7,5.45
7,5.426
6,4.874
11,5.11479999999996
7,4.754
5,5.014
7,5.016
4,5.216
7,5.836
4,5.136
5,4.652
8,5.096
5,5.146
5,5.036
6,5.294
5,5.444
12,5.098
4,5.848
4,5.276
9,5.166
3,5.018
3,5.062
7,5.16
7,5.014
5,5.36
9,5.054
7,5.488
6,5.026
3,4.78
4,5.238
4,5.124
5,5.218
4,5.242
6,5.078
6,5.394
12,5.1
6,5.32
6,5.06
9,5.12019999999996
7,4.6
4,2.15
4,5.336
6,4.9
10,5.4
12,5.442
7,4.646
4,5.308
9,5.544
4,5.02
9,5.084
9,5.158
6,5.422
8,5.832
7,2.04
5,5.644
5,5.052
8,5.33079999999998
7,5.482
6,5.116
10,5.042
5,5.428
7,5.356
7,4.978
8,5.482
11,5.372
9,5.948
4,5.036
6,5.436
3,5.9
4,5.184
4,5.488
2,5.33259999999998
7,5.29
5,5.074
7,5.228
6,5.446
4,4.298
8,5.794
5,5.04
7,5.658
6,5.472
7,5.498
7,3.146
12,5.31
10,5.134
9,5.368
4,5.566
9,5.438
10,4.736
4,4.83979999999998
7,5.306
7,5.214
5,5.434
5,5.16
3,5.302
7,4.618
7,5.486
6,5.022
7,5.042
5,5.436
6,5.068
7,0.938
8,5.322
5,5.542
9,0.006
10,5.362
6,5.236
4,5.456
5,5.264
4,4.886
4,4.56979999999996
9,4.90279999999999
8,5.214
7,4.80919999999998
6,5.066
7,5.206
9,4.568
8,5.044
9,5.04
4,5.042
7,5.652
2,5.486
4,5.362
7,5.034
6,5.062
8,5.508
8,4.966
9,5.248
11,5.126
5,4.88119999999999
11,5.27679999999998
4,5.254
4,1.384
7,4.818
12,1.648
4,5.4802
5,4.584
10,5.282
8,5.374
8,4.912
6,5.33799999999998
11,5.334
6,5.18679999999997
4,5.782
7,5.12919999999996
7,4.618
7,5.11
5,5.264
8,5.338
6,5.4694
4,5.006
10,5.042
5,5.108
8,5.386
8,4.78219999999998
9,5.022
8,1.65
6,5.69
10,5.41
6,5.434
5,5.42
6,5.234
4,5.04
5,5.238
5,2.658
4,4.914
13,5.216
6,5.31099999999998
8,5.258
8,5.532
7,5.606
9,5.01
5,5.598
7,4.836
8,5.082
6,4.638
12,5.312
11,4.824
8,5.536
7,5.21379999999997
7,5.08599999999996
9,5.362
9,5.29
8,5.198
6,5.182
12,5.322
4,4.556
5,5.006
5,4.2
8,4.068
7,5.08
4,5.924
10,5.632
5,5.954
3,5.444
8,4.356
7,5.374
4,5.022
12,4.872
5,5.064
8,4.67779999999997
8,5.08
7,5.038
6,5.568
7,5.216
7,5.798
8,5.44
7,5.47
8,0.676
9,5.146
6,4.79299999999998
7,5.314
7,5.002
7,5.118
5,4.514
8,5.294
9,5.504
11,4.752
5,5.316
6,5.106
6,5.388
7,1.956
8,4.67599999999997
5,5
5,5.478
6,4.872
7,5.264
9,4.542
4,5.476
10,5.382
8,5.044
4,5.37579999999999
6,4.786
7,5.078
9,5.43
3,0.01
7,5.504
10,4.856
8,4.574
9,5.082
6,5.07
5,5.13
9,5.448
5,5.018
8,3.32
4,4.694
10,5.046
9,5.46
6,5.176
8,5.28579999999998
6,5.322
9,4.7
11,5.518
8,5.136
5,4.832
6,4.862
7,5.016
9,5.078
9,4.552
10,5.426
7,5.252
6,5.482
8,5.008
7,5.33
10,5.358
3,5.354
5,5.168
5,4.978
8,4.512
12,5.806
6,5.774
5,5.17
4,5.6
5,5.576
7,4.764
9,5.272
11,5.376
2,5.454
6,5.148
8,5.21
11,5.32899999999998
5,5.06
3,5.198
6,1.974
8,5.166
10,5.872
7,4.81459999999998
7,5.056
4,5.328
4,4.81
4,5.414
10,5.602
11,4.87
10,5.152
6,4.588
7,5.648
10,5.278
6,5.026
9,2.168
6,4.89379999999999
7,4.508
5,5.39199999999999
7,5.256
8,5.024
8,4.844
9,5.568
5,5.506
4,4.79
9,5.314
5,5.142
6,5.672
5,4.734
4,4.536
5,5.64
6,5.028
7,5.34
6,5.104
6,5.498
8,5.476
7,4.538
6,5.212
7,5.57
8,5.608
8,5.4604
8,5.474
5,5.334
6,5.21
8,4.678
9,5.688
5,5.742
9,5.302
8,5.076
5,5.212
5,5.124
7,5.25519999999998
10,5.83
3,5.794
4,4.558
8,5.198
5,4.758
8,5.058
7,4.676
7,5.086
7,4.80379999999998
8,5.3
3,5.034
9,5.706
8,2.602
7,5.372
8,5.726
3,5.468
4,5.05
6,5.272
10,5.102
9,5.39
10,5.392
6,5.464
5,5.102
8,4.666
7,4.528
8,5.148
7,5.48
6,6.236
5,5.182
9,5.562
9,5.27
7,5.096
5,5.704
7,5.608
6,4.842
6,5.518
12,5.46
1,5.39
5,5.456
8,5.004
4,4.586
5,5.094
9,4.386
10,5.32359999999998
9,5.322
3,4.654
5,1.332
7,5
6,5.042
4,5.19
10,5.474
10,5.094
9,4.912
7,5.424
6,4.586
8,5.25
7,5.48
7,5.446
9,5.252
5,5.206
8,5.278
6,5.006
6,5.06
9,5.30919999999998
4,4.784
7,4.52
6,5.473
7,5.114
7,4.9874
7,4.558
6,4.508
5,5.084
2,5.116
7,5.286
4,2.772
10,5.166
8,5.496
5,4.816
7,5.17
9,5.516
6,5.28039999999998
6,5.05
7,5.388
7,3.696
10,5.278
6,5.05
5,5.088
9,4.872
12,5.45
7,5.206
7,5.198
4,5.16
7,5.404
12,5.848
6,5.002
5,4.752
11,5.164
7,5.322
6,5.114
9,5.122
7,3.544
7,5.4
11,5.496
9,5.05
5,5.752
6,5.22
4,5.47
9,5.796
7,5.358
7,5.452
8,5
5,5.168
8,2.06799999999996
7,4.99
9,6.21
6,5.864
7,5.41
4,5.166
6,5.142
5,2.98
5,3.734
8,5.33
5,2.75
5,4.90099999999999
5,5.282
1,4.666
7,5.06079999999996
5,5.648
6,5.132
12,5.986
9,5.236
12,4.476
9,4.742
5,5.476
4,5.51
6,5.244
4,5.402
5,4.992
6,0
8,5.244
8,5.296
5,5.278
5,4.668
6,5.474
9,4.622
6,5.522
8,5.12
5,2.914
10,5.134
6,5.336
7,5.114
6,5.428
5,5.146
14,5.45
8,5.38
8,5.202
1,5.412
8,5.568
5,5.168
4,5.25
6,5.084
9,5.742
12,4.832
7,5.234
8,5.62
11,5.5
9,5.462
7,5.414
5,4.604
5,5.89
6,5.192
7,5.462
12,5.473
7,5.222
5,5.016
5,4.91179999999999
7,5.302
5,5.604
8,5.46
8,4.922
6,5.052
6,5.404
8,5.334
6,4.69
6,4.94239999999999
12,5.396
6,5.196
7,5.4946
9,1.328
7,5.25879999999997
5,5.462
9,5.57
9,5.598
5,4.88659999999999
5,4.71019999999997
6,5.248
6,5.044
6,5.004
4,5.114
11,5.042
5,5.496
7,5.284
12,5.732
8,5.42
6,5.686
4,5.25
4,4.856
7,5.928
8,5.228
8,5.042
6,4.634
6,5.194
8,5.176
9,5.298
6,4.938
5,5.206
6,5.188
3,5.704
5,5.79
5,5.41
7,5.378
6,5.104
6,4.028
3,4.676
7,5.332
9,5.466
7,5.186
6,5.564
6,4.542
5,4.918
5,5.466
8,5.494
5,5.44959999999999
6,5.578
4,4.562
4,5.594
8,5.578
6,5.278
9,5.012
9,4.836
7,5.24
3,5.162
8,5.374
7,5.426
8,4.84519999999998
11,5.402
5,5.344
4,5.432
7,5.56
8,4.67239999999997
8,5.084
7,5.454
11,5.036
3,5.33
3,5.026
6,5.458
