"pb","quant_boot"
4,0
2,2.976
3,2.008
7,2.084
8,3.734
8,4.212
5,1.948
7,0.872
5,0.032
7,0.754
3,3.01
5,0.902
2,0.002
8,1.984
5,0
9,0
4,0.04
5,0.002
6,2.064
3,0.028
6,1.966
7,0.002
4,0
2,0.946
3,0
4,2.898
3,2.246
4,0.842
6,0.888
4,0
7,0.836
3,0
5,0
8,0.92
3,0.896
7,1.9
7,0
3,0
5,0
3,2.006
5,2.812
9,0
4,0
7,0.004
12,0
7,0
6,0.934
8,0
4,1.384
5,2.67
7,0
2,0.026
3,3.916
5,1.508
5,4.404
1,3.936
6,1.432
4,0.002
4,0.762
6,2.62199999999995
4,0.04
5,1.618
3,0
5,0.036
9,0.82
8,0
1,3.776
5,0.806
7,1.31
5,0.038
5,0.008
3,0.002
5,0.042
9,0
6,0.88
7,2.646
4,0
7,0.715999999999954
5,0
5,0.772
10,0.002
3,1.4
3,0
8,0
3,0.038
4,0.01
9,1.4
5,0.026
7,2.008
6,0.012
4,1.46
4,0
6,2.438
4,0.008
3,0.874
5,0.796
5,0.022
6,0.0967999999999593
4,0.842
6,0
6,1.498
4,0.036
3,3.16
4,0.014
4,0.002
10,0.006
3,1.846
5,0.006
4,0
4,0.012
4,0.004
4,1.532
3,0.934
9,2.14
11,0.01
4,0
7,0.926
3,1.44
2,2.252
5,0.928
4,0.854
6,3.314
9,0.006
5,0.874
7,0
6,0.004
6,0
6,0
4,0.028
4,0.002
6,0.832
8,0
3,0.05
3,0.006
7,0.004
4,0.876
3,0.05
8,4.236
5,1.996
6,0.02
7,0.008
5,1.866
5,2.488
2,3.126
7,0
5,0.016
2,0.002
6,0.032
4,0
6,0.016
2,0.844
6,0.002
6,1.616
3,2.554
5,1.702
5,0
3,0.93
7,3.31
7,4.764
5,0.92
5,0
11,0.872
5,0.878
9,0.008
6,0
4,1.388
5,1.538
2,0.65
2,0
4,3.776
6,0
5,0
2,0
7,0.922
4,3.25
3,0.036
6,0
7,1.216
5,0.756
7,0
6,0
4,0.882
9,3.024
3,0.78
4,0.002
8,0.042
5,0
4,3.252
5,0
3,0.006
7,3.262
2,0.761999999999954
6,2.276
8,0.004
6,0.046
6,3.108
7,1.606
3,0
6,0
2,0.912
9,0
4,0.008
4,0
6,0.938
6,0.848
4,0.002
5,1.662
4,0
3,3.502
2,0.012
6,0
5,0.02
4,0
5,0.804
6,0.878
6,0.826
4,0.004
4,0
2,0.004
5,0.916
7,0
7,4.08059999999996
3,0
5,0.662
5,1.766
1,0
9,0.856
4,3.134
7,0.932
7,2.808
5,3.054
1,0.796
3,0
7,1.276
10,0.028
5,1.508
3,0.932
6,1.518
6,0
0,0.028
7,3.17
4,0.028
9,0.908
7,0.018
5,3.18
2,0
3,3.866
7,0.922
4,0.008
4,1.632
7,0
5,3.666
7,0.646
3,0.744
7,0.908
8,0.94
4,0.006
8,2.106
3,0.002
6,0.014
4,0
3,2.366
4,0
5,0.902
3,0.004
7,1.556
0,2.794
7,0.002
2,4.1
7,0
4,0.864
4,0
4,0
6,0.018
5,1.616
4,0.818
6,0.002
5,0
3,0
6,2.508
4,2.714
6,0.014
5,0.842
4,0
7,0.014
7,0
5,0.796
7,0.675999999999955
3,0.006
6,1.376
6,3.772
5,2.762
5,1.524
4,0.008
5,0.676
8,0
4,0.716
6,1.266
4,0
7,0
4,0
6,2.462
8,0.713999999999954
5,0
5,2.152
8,0.006
6,1.612
5,0
7,1.604
0,0.714
9,0.888
3,0
7,3.06619999999996
3,0.008
4,1.272
4,1.766
5,0.72
6,0.022
5,0.006
6,0.858
8,0.004
7,1.916
7,0.05
4,0
6,0.024
5,3.572
5,2.622
5,1.636
5,0.034
1,1.416
2,1.544
8,2.63
4,2.242
3,4.102
6,1.602
3,0
3,3.78
5,0.006
5,0.014
5,1.62
4,0
4,0
4,2.148
7,0.936
5,2.38
8,1.918
7,0
4,0
8,0.048
5,1.456
7,3.662
3,0
8,2.074
7,0
9,0.844
6,0
5,0
10,0.894
3,2.358
10,0
4,0.036
7,0.016
4,2.604
5,0.006
9,0
4,0
4,0.006
4,0
4,0.042
7,0
4,0.048
9,0.914
1,2.522
6,0
7,0.004
5,1.376
5,2.598
4,0.858
5,0.002
6,0.022
5,0.008
3,0.004
6,0
8,0.902
4,1.806
6,0.914
6,0.05
5,0
6,0
2,0.946
4,0.03
7,0
7,1.926
6,0.682
5,0
11,1.232
4,4.6
7,1.282
5,1.32
3,0.022
9,0.006
9,2.088
5,0.874
5,0.678
3,4.16
7,2.582
2,4.968
5,0
6,0
3,1.798
6,0
3,4.814
9,0
7,1.916
2,0
7,0
6,0.822
5,0.014
8,0.002
0,0.014
6,0
3,0
4,0.76
3,0.036
7,0.002
6,0.673999999999955
5,0.864
3,1.34
4,0.94
10,1.366
5,0
4,0
7,1.376
1,0
3,3.78
7,0
5,1.964
8,0.004
5,0
7,0.696
7,0.842
4,0
5,1.574
5,0.002
1,0.672
3,0.002
4,0.698
4,0.014
7,0
7,0.006
3,0.044
4,3.608
10,3.152
4,0
7,0.786
3,0.92
5,0.722
6,0
7,0.016
6,0
6,0.902
4,0
4,0.002
6,3.112
8,0
5,0
7,0.726
6,0.786
5,0.006
8,0
5,1.22599999999995
4,0.048
6,0.004
4,2.73
4,0.0949999999999591
4,0.9
7,0.842
6,0.04
2,0.83
5,1.442
7,0.01
6,2.566
7,0.924
6,0.908
3,0
7,0
5,3.954
6,0.924
8,1.432
4,0
3,0.036
6,2.66
3,4.262
8,3.168
4,0.024
5,0.008
5,2.156
4,0.934
5,0.69
4,1.544
6,0
3,1.534
8,0.902
7,1.198
4,0.731999999999954
6,0.008
4,0.044
3,0
1,0.76
5,0
5,0.02
4,0.848
3,0
3,0.928
2,0.004
2,0
5,2.08
5,0
3,0.004
5,0.01
3,0.022
6,1.97
7,0.004
5,0.754
3,1.464
3,0
5,0
6,3.5
2,0.034
9,0
4,0.002
5,0
3,0
6,0.032
6,0.046
6,0.034
4,0
7,2.738
7,0
2,0
3,1.302
3,0.008
4,0.002
2,0.004
7,0.014
9,1.698
4,1.582
2,0.89
3,0.004
5,0
8,4.078
4,1.466
7,0
5,0.788
5,0.002
4,0.942
4,0
2,0
5,0
4,0
3,2.262
4,0
7,0.862
4,1.618
3,2.65
2,0.816
8,0.048
7,0.002
6,0
7,0.004
4,0.012
6,0
5,0
4,0.9
4,4.316
4,1.312
3,1.352
2,0.002
4,0
5,0.928
7,0.05
1,2.078
4,2.18
2,0
6,0.83
7,0
6,0
4,0
8,0.024
5,0.842
5,0
4,4.642
10,0.828
3,0.872
7,0
8,0.802
6,0.932
8,1.602
5,0.024
6,0.698
3,0.034
1,0.002
6,0.002
3,0
3,4.082
6,0
5,1.346
7,2.948
5,0.882
6,4.74
2,2.142
7,2.21
10,0.878
4,3.814
3,0.004
7,0.004
3,2.212
5,0
9,0.008
2,1.876
4,0.846
5,0.814
8,0.028
3,0
3,0.022
7,0
4,0.914
4,0
4,0
6,0.006
2,0
2,0.012
8,0.002
4,2.296
7,0
5,0
5,0
4,0.696
9,0.826
6,2.494
7,0.04
8,0.018
7,0
4,0.002
6,0.002
6,0
5,0
5,2.494
4,0
7,0
8,0
3,0
4,3.678
6,0.918
2,0
5,1.312
2,0
3,0.004
4,0
4,0.914
6,0.902
4,0.836
3,0
3,1.744
8,0.016
3,2.104
5,0.002
8,0.89
5,1.532
9,3.4
7,0.012
