"pb","quant_boot"
7,2.904
5,2.468
8,3.276
6,2.06
4,2.862
8,2.602
4,3.018
3,2.434
9,2.416
9,3.3
5,2.606
3,2.546
7,3.002
4,2.082
5,2.64
12,3.122
8,2.294
4,2.578
8,2.59199999999995
7,2.08599999999995
6,2.482
2,2.686
4,2.496
4,1.794
9,2.766
4,3.204
9,2.81
2,2.518
3,2.998
8,2.804
7,2.932
8,3.36
3,1.744
3,1.772
3,2.158
4,2.916
4,3.016
5,3.136
2,2.266
6,2.806
5,2.89
4,3.054
3,1.776
6,2.246
5,2.59319999999996
7,2.24
7,2.838
8,2.774
8,2.646
8,2.254
9,2.744
6,2.918
3,3.314
7,2.942
7,2.858
5,2.884
5,2.09139999999996
7,2.98
8,3.056
9,3.002
6,2.978
5,2.07599999999995
8,2.502
7,2.284
8,3.604
5,1.866
12,2.68999999999995
6,2.528
5,2.174
10,1.722
4,2.922
5,2.198
10,2.686
4,2.396
7,2.508
10,3.246
4,2.646
7,2.662
4,2.64
4,2.504
10,3.442
2,3.136
7,2.734
5,2.436
7,2.236
8,3.166
1,2.428
7,2.802
7,2.56
2,2.06619999999996
6,2.788
5,2.946
3,2.292
9,3.236
4,2.958
12,2.672
7,2.06599999999995
3,2.246
8,2.05899999999996
6,2.142
12,2.796
6,2.818
2,2.428
6,2.758
6,2.856
3,2.912
8,2.47
7,2.254
7,2.51
5,2.378
6,2.556
5,2.64179999999996
6,2.574
9,2.546
2,2.09499999999996
4,2.536
5,1.936
6,2.226
7,2.416
7,3.116
4,2.428
2,1.258
6,2.272
5,1.784
13,3.112
4,2.556
6,2.736
2,2.418
4,2.83
5,2.084
7,2.512
6,2.752
8,2.224
8,2.536
4,2.58
6,2.548
8,2.79
7,2.91
7,2.974
3,2.39
6,3.238
7,2.76799999999995
5,2.56
5,2.704
9,2.742
7,1.966
5,2.11
9,3.278
6,3.104
2,1.74
2,1.702
4,2.508
4,2.274
12,2.558
12,3.278
4,2.618
5,2.214
5,1.74199999999995
3,3.152
8,2.454
4,2.816
2,2.01
4,2.788
5,2.21799999999995
5,2.37
1,2.412
1,1.94
5,2.606
6,2.61199999999995
9,2.348
8,2.274
8,2.594
4,2.606
5,2.632
4,2.08
7,2.226
2,1.794
4,2.552
10,2.772
5,2.41
5,2.616
8,2.166
6,3
6,3.024
6,2.586
7,2.896
5,2.61
8,2.608
6,2.96
6,2.306
6,2.668
6,2.626
9,2.552
6,2.67
8,3.12
5,3.152
7,2.24
8,3.228
8,2.74
7,1.934
6,2.67599999999997
7,3.204
6,2.374
9,3.456
9,3.078
4,2.858
6,2.426
4,2.2
5,2.216
7,2.54
9,3.578
10,3.394
5,1.74
8,2.69
3,2.036
4,2.46
6,2.62
6,2.15199999999995
5,2.148
1,2.612
2,2.036
6,3.396
11,2.506
1,2.172
9,3.472
6,2.522
10,2.532
2,2.12559999999996
5,2.068
6,3.018
5,2.2
6,2.328
8,3.212
6,2.55
3,1.936
10,2.954
11,3.336
5,2.872
7,2.584
9,3.166
1,2.14
6,2.35
10,3.106
4,2.202
6,2.434
7,2.732
7,2.462
6,3.312
5,2.02
3,2.16999999999995
10,2.6
5,2.446
3,2.31
3,2.096
2,2.038
4,2.03
3,2.476
8,2.864
6,2.224
6,3.118
7,3.344
5,2.742
5,2.344
11,3.22
6,2.836
2,2.34
4,1.7
3,1.732
9,3.596
7,2.366
3,2.292
8,2.974
5,2.232
7,2.184
4,2.208
7,3.18
4,2.874
5,2.796
4,2.09
7,2.188
4,1.976
3,2.964
2,2.38
7,2.254
9,2.76
6,2.516
9,2.994
5,2.968
5,2.514
5,2.376
4,2.21
4,2.254
3,1.71599999999995
8,3.044
9,3.52
8,2.786
3,2.82
9,2.594
5,2.302
8,2.58
7,2.102
4,3.194
5,2.284
3,2.632
7,2.704
8,3.45
6,2.516
8,3
4,2.614
5,2.572
7,3.412
12,3.78
6,2.87
5,2.114
8,2.556
6,3.408
5,2.276
6,3.112
2,2.728
4,2.11
6,2.79
3,2.748
4,2.61
3,2.112
8,3.098
4,2.446
3,3.234
7,2.802
10,2.268
5,3.014
6,2.34
5,1.63
4,2.87
6,2.104
6,3.274
3,2.3
4,3.328
8,3.448
8,3.104
5,1.914
5,1.908
8,2.428
9,2.92
6,2.896
8,3.092
7,2.61
5,2.384
6,2.208
4,2.346
3,2.284
5,2.608
5,1.57399999999995
7,2.956
4,1.652
5,2.86
6,2.60759999999996
5,3.116
9,2.54
3,1.776
5,2.448
7,2.874
5,2.854
7,2.824
5,3.178
6,3.124
6,2.576
8,2.672
4,2.5
7,3
4,2.204
2,2.25599999999995
6,2.544
5,1.74999999999995
7,2.294
5,2.25
13,3.166
3,2.364
3,3.192
4,2.174
6,2.744
6,2.172
5,2.146
8,2.296
8,3.016
12,3.438
6,2.386
4,2.702
4,2.548
8,2.86
10,3.04
6,2.848
5,2.594
6,2.148
8,2.56
7,2.26
1,2.138
3,2.322
12,2.404
7,2.638
8,3.25
7,2.764
4,2.99
6,1.812
9,2.982
3,2.086
8,2.726
5,3.082
10,2.658
8,2.604
8,3.196
4,2.86
6,2.454
10,3.502
1,2.544
10,3.048
3,1.664
5,2.418
4,2.646
10,3.346
5,2.192
2,2.732
7,2.936
2,2.388
8,2.624
9,3.628
8,3.504
7,3.346
6,2.17399999999995
7,2.06259999999996
4,3.358
8,2.6
3,1.822
8,2.792
2,1.688
5,1.9
6,2.924
5,2.148
10,3.484
8,3.09139999999996
6,2.774
2,2.09
2,2.354
9,2.724
9,3.06
7,2.926
7,3.19
8,2.76
