"pb","quant_boot"
6,4.174
5,3.55
3,3.246
6,3.74439999999997
7,3.186
3,3.516
2,3.586
2,3.87759999999999
5,3.06
3,3.236
3,2.73
7,3.532
6,2.888
6,3.316
3,3.41
2,3.412
2,3.426
7,4.262
5,3.212
4,3.026
2,2.9
0,4.26
3,2.57159999999996
4,2.758
3,3.616
1,3.12
2,3.492
5,3.036
2,3.158
7,3.214
4,3.794
1,3.496
7,2.776
6,3.472
0,2.576
9,3.536
8,3.848
7,3.20119999999997
2,3.04
5,3.544
3,3.35599999999999
4,3.746
5,3.13
0,3.506
4,3.954
5,3.486
6,2.842
5,2.732
3,3.254
7,3.264
8,3.344
2,3.628
4,3.194
7,2.656
2,3.41
2,3.52
4,3.06399999999995
1,3.608
3,2.51
3,3.714
6,3.112
5,3.30739999999998
2,3.342
5,3.24
4,3.626
4,3.144
3,3.874
3,3.996
6,3.052
6,3.412
3,3.104
4,3.69
3,3.322
5,3.532
7,3.332
3,3.714
2,3.938
3,2.512
11,3.52
8,3.142
6,4.452
4,3.596
9,3.048
3,4.422
1,4.016
7,3.904
5,2.942
1,3.978
6,3.95
7,3.398
3,3.61
4,3.63
6,2.72799999999995
3,3.528
3,3.024
3,3.36
2,3.15
4,3.156
5,3.062
7,2.916
4,3.126
3,3.682
3,3.33
1,2.824
6,3.8
3,3.476
4,3.208
9,3.088
3,3.792
6,3.556
5,2.996
3,3.47
5,3.792
3,3.812
5,3.814
3,3.33
5,4.356
7,3.596
5,3.594
3,2.738
4,3.072
4,3.382
1,2.63
4,3.228
3,3.4
5,4.462
7,3.99
2,3.71559999999997
5,2.762
3,2.846
1,3.194
3,4.028
1,3.632
4,2.66
3,2.926
7,3.608
3,3.504
4,3.506
3,3.542
4,3.146
5,3.77
4,3.514
5,3.522
6,4.194
4,4.1
5,2.706
3,3.634
7,3.116
2,2.57599999999995
2,3.23
1,2.566
5,3.088
4,3.794
4,3.408
4,3.80379999999998
2,3.058
4,2.568
3,3.666
2,3.13
3,3.27
6,3.338
7,3.46
6,3.038
5,3.022
8,4.444
4,2.812
1,3.388
5,2.608
6,4.158
7,3.364
4,3.41
3,3.12
7,3.488
5,3.472
1,2.156
4,3.828
3,2.732
4,3.042
0,3.848
3,3.76
3,3.646
5,3.752
4,3.15
3,3.586
2,3.408
5,3.272
2,2.864
4,3.748
6,4.362
4,2.636
2,3.716
1,2.74
6,3.602
5,3.694
7,3.706
10,4.264
2,3.738
7,3.764
1,2.71739999999997
6,3.82359999999998
8,3.9
2,2.80199999999995
4,3.52
3,3.514
6,4.136
3,3.256
6,3.004
5,4.134
2,3.338
4,4.11
2,3.542
3,3.528
2,3.392
7,3.108
7,3.046
7,3.146
2,3.458
3,3.04
1,3.468
3,3.132
3,3.616
5,3.574
4,3.622
9,3.62
3,3.128
5,3.494
2,3.052
6,3.63
8,3.766
2,3.508
6,3.63
8,2.846
5,3.02
3,3.19
5,4.108
4,3.56
6,2.718
4,3.16399999999995
3,3.556
7,3.614
6,3.624
1,3.62
2,3.49
6,4.186
3,3.286
6,3.524
3,3.8
6,2.528
4,2.702
4,3.02
2,3.91
2,2.202
4,3.79
3,3.5
6,2.78
8,3.38
6,3.374
6,3.326
1,3.894
2,3.094
4,2.9
4,3.7
5,2.532
5,3.642
3,3.888
6,2.836
3,4.1
6,3.246
5,3.244
1,3.016
6,2.77
3,3.52
3,3
6,4.078
6,3.564
6,3.458
8,3.23719999999997
1,3.764
5,3.562
2,3.17
3,3.63
5,3.884
7,3.284
9,3.572
3,3.334
3,3.376
2,2.962
4,4.068
8,4.182
5,2.894
1,3.374
5,4.34
2,2.65199999999995
4,3.768
4,4.194
10,4.544
5,4.354
1,3.3
3,3.43
5,3.536
7,3.526
4,3.604
5,3.526
3,2.972
9,4.19
2,3.512
6,3.764
3,3.562
3,3.71
5,3.244
5,3.296
2,3.944
2,3.85
4,3.43
1,3.406
2,4.054
3,3.99
1,3.56
3,3.316
5,3.792
8,3.66
3,4.24
4,3.262
4,3.174
2,3.258
5,3.028
8,3.244
2,3.974
6,3.172
2,4.40819999999999
4,3.808
3,4.612
6,3.792
2,4.082
4,3.92
2,3.664
3,3.626
2,3.75
5,3.166
4,3.674
3,3.594
4,3.892
2,3.024
2,3.262
8,4.28
3,3.756
4,3.286
5,3.616
1,3.054
6,3.426
8,4.17
1,3.724
5,3.112
10,3.372
2,2.648
11,4.052
4,3.472
6,3.594
2,2.58419999999996
8,2.76599999999995
5,3.652
2,3.098
4,2.936
9,3.752
2,3.728
5,3.826
7,3.06999999999995
1,4.054
3,3.874
8,4.032
10,3.254
4,3.15
2,3.626
5,3.664
1,3.434
1,3.524
3,3.556
3,3.384
8,2.756
5,2.62799999999995
2,3.626
8,3.66
6,3.562
3,3.192
5,2.65799999999995
4,3.696
1,3.184
3,3.906
3,4.374
10,3.604
4,3.328
4,2.734
6,3.356
3,3.14
2,3.76959999999998
5,3.39
6,3.372
6,3.02
3,3.218
7,3.514
3,3.824
4,2.93
6,3.948
3,3.672
6,2.33599999999995
3,3.238
6,3.688
0,3.514
4,3.63
6,3.792
2,3.26
3,3.224
5,3.026
5,3.138
9,3.586
5,3.37
2,3.546
4,3.086
4,3.76
5,4.102
5,3.236
9,3.534
5,3.448
5,3.816
6,3.56799999999996
2,4.18
5,3.594
5,2.864
6,3.21199999999997
6,4.328
5,3.174
9,2.706
3,3.622
4,4.356
4,3.076
4,3.626
4,3.046
5,3.56
5,3.004
2,3.092
6,2.668
2,3.146
7,3.274
5,3.736
1,3.966
3,3.104
3,3.212
3,2.618
4,3.886
3,2.946
2,4.598
6,4.368
5,3.334
0,2.626
8,4.078
7,4.346
5,3.296
4,3.27
2,3.502
1,3.768
2,3.616
2,4.238
4,3.458
8,4.092
3,3.636
3,3.364
3,3.174
6,3.84
5,4.44
7,3.24
5,3.382
3,3.614
4,3.126
3,3.896
8,4.218
8,2.88
3,3.272
6,3.7
3,4.19
4,3.232
4,3.506
5,3.082
3,3.508
4,3.716
6,4.132
4,3.604
2,3.366
6,2.622
3,3.312
3,3.076
3,3.676
4,4.374
7,2.778
3,3.67
5,3.276
5,3.402
7,4.034
9,3.458
2,3.736
3,3.564
5,3.852
2,3.46
7,3.616
2,2.78
2,3.69
3,2.762
12,3.548
4,3.794
6,3.668
