"pb","quant_boot"
8,3.794
1,3.852
4,3.53
7,3.964
7,3.87
8,3.614
4,3.25
6,3.71
3,3.75
7,4.132
6,3.65
2,3.63
8,3.616
4,3.442
4,3.626
5,3.514
6,3.89559999999999
7,4.004
4,3.112
6,3.514
4,3.638
5,3.588
9,3.034
6,3.8
5,3.052
8,4.026
2,3.65
6,3.738
7,3.596
5,3.62
7,3.74
10,3.814
4,3.836
6,3.656
5,3.904
6,4.192
6,3.834
6,3.71
9,3.762
4,3.038
5,3.852
6,3.854
6,3.17599999999995
4,3.822
4,3.556
10,3.832
9,3.876
6,3.874
3,3.928
4,3.582
8,3.832
1,3.586
4,3.20999999999995
9,4.298
1,3.512
9,4.198
4,3.618
7,3.64
7,3.596
3,3.146
5,4.142
5,3.634
4,3.66
6,3.578
5,3.586
3,3.86
2,3.674
3,3.44419999999999
10,3.698
5,3.782
8,4.144
2,3.73
9,4.214
10,4.15
4,3.132
5,3.596
6,3.17
7,3.684
8,3.67
3,3.386
9,3.092
7,4.214
10,3.744
8,4.128
6,3.696
5,3.814
6,3.986
2,3.782
3,3.626
8,3.504
5,3.512
6,3.55
9,3.624
6,3.09499999999996
5,3.85
4,3.20479999999997
6,3.83
6,3.666
5,3.358
5,3.75519999999998
7,3.508
3,3.76
7,3.548
8,3.562
2,3.514
8,3.624
5,3.04
7,3.746
2,3.572
5,3.554
6,3.592
9,3.576
6,3.05
3,3.176
6,4.002
4,3.044
4,3.026
5,3.332
5,3.122
8,3.968
5,3.714
4,3.534
7,3.97
7,4.278
9,4.064
2,3.68
9,3.696
3,2.65
3,3.038
2,3.64
2,3.7
6,3.706
6,3.798
9,4.166
7,3.626
3,4.104
3,4.064
5,3.842
9,3.636
8,3.58
6,3.6
7,3.604
7,3.686
5,3.846
7,3.896
5,4.466
8,3.77
5,3.604
5,3.566
4,3.626
6,3.852
7,3.088
7,3.844
6,3.496
7,3.032
7,3.128
3,3.772
5,3.266
3,3.54
8,3.734
5,3.566
7,2.588
3,4.164
7,3.534
11,3.634
7,3.666
2,3.648
6,3.736
6,3.588
4,3.64
7,3.77
5,3.632
5,3.286
5,3.704
8,3.596
4,3.214
6,3.716
5,3.532
5,3.69
9,4.096
8,4.034
4,3.768
3,3.6
7,3.19
8,3.01
11,3.71
7,3.042
5,3.638
6,3.59
6,3.038
5,3.592
7,3.784
6,3.848
10,3.622
8,3.616
3,3.872
11,3.732
3,3.508
4,4.036
9,3.64
2,3.358
5,3.682
6,3.574
7,4.214
6,3.766
9,3.89
3,3.698
8,3.578
2,2.824
4,3.852
6,3.774
4,3.058
7,3.80019999999998
8,3.762
7,3.702
12,3.676
6,3.554
7,3.516
4,3.554
5,3.558
11,3.564
7,3.854
5,3.506
2,3.676
7,3.532
9,3.538
3,3.504
5,3.944
3,3.552
5,3.796
4,3.472
3,3.638
8,3.296
6,3.656
3,3.624
4,3.776
8,3.698
7,3.938
8,4.042
5,3.55399999999995
6,3.732
4,3.09
5,3.656
7,3.80559999999998
6,3.14
8,3.662
8,3.942
7,3.704
7,3.566
10,3.872
3,3.918
7,3.062
9,4.064
3,3.952
8,3.618
6,4.054
5,3.552
5,3.602
12,4.096
8,3.612
9,3.598
4,3.628
6,3.632
6,3.572
3,2.56439999999996
8,4.096
7,3.084
5,3.526
9,3.774
1,4.016
8,3.006
1,3.184
3,3.838
5,4.034
6,3.524
11,3.236
6,3.594
8,3.538
6,3.534
8,3.7
5,3.64
3,3.866
8,3.548
6,3.098
7,3.502
4,3.782
2,3.672
6,3.622
2,3.536
7,3.592
4,3.132
9,2.69199999999995
9,3.638
4,3.772
11,3.7
7,3.502
5,3.83
4,3.532
6,3.614
5,3.528
5,3.33
5,3.742
6,3.528
5,3.802
1,3.572
9,3.31
4,3.154
6,4.244
7,3.10399999999996
3,3.708
8,3.808
3,3.998
6,3.726
3,3.622
6,3.656
4,3.866
4,3.518
6,3.828
7,3.286
3,3.514
7,3.698
6,3.9802
5,3.134
7,3.656
5,3.64799999999995
7,3.79
6,3.24
6,3.19
6,3.664
6,3.526
3,3.018
5,3.078
7,3.636
6,3.946
4,3.184
4,3.622
2,4.262
9,4.122
5,3.66
6,3.156
4,3.826
8,3.608
8,3.688
2,3.588
1,3.624
6,4.142
9,3.696
4,3.004
6,3.298
3,3.558
4,3.552
10,3.91719999999999
6,3.664
6,3.744
5,3.20839999999997
5,3.626
3,3.722
12,3.54
9,3.778
5,3.644
6,3.65
6,3.208
4,3.512
7,3.794
6,3.664
4,3.074
6,3.792
5,3.77
5,3.868
6,3.71
5,3.628
3,3.908
6,3.148
8,3.582
9,3.694
2,4.012
5,3.644
6,3.984
9,4.03
5,3.556
8,3.66
2,3.284
3,3.612
5,3.606
6,3.84
9,3.536
6,4.056
2,3.616
8,4.082
5,3.686
9,3.584
3,3.52
9,3.802
7,3.176
3,3.816
4,3.074
4,3.588
7,3.04
6,3.048
4,3.856
3,3.794
3,3.538
3,3.762
7,4.348
5,3.738
5,3.754
5,4.014
3,3.88299999999999
7,3.516
6,3.806
8,3.64
5,3.682
13,3.57
4,3.24
6,3.712
4,3.522
2,3.596
5,3.904
6,3.968
3,3.57
4,3.53
6,3.688
3,3.09319999999996
7,3.502
3,3.71
6,3.768
3,3.128
10,3.682
2,3.514
7,3.592
3,3.54
4,3.116
8,4.332
9,3.596
9,3.666
7,3.552
4,3.036
9,3.88
5,3.168
3,3.066
10,3.88119999999999
5,3.81099999999998
8,3.588
10,3.84
8,3.678
2,3.776
10,3.66
6,3.876
6,4.104
6,3.578
9,3.564
4,3.654
9,3.568
2,3.036
7,3.592
4,3.634
7,3.544
7,3.692
1,4.43
9,4.134
5,3.6
7,3.612
9,3.718
8,3.12559999999996
6,3.784
4,3.752
5,3.65
4,3.636
1,3.674
5,3.678
2,3.628
5,3.7
3,3.19939999999997
9,3.074
6,3.076
6,3.51
7,3.724
6,3.87
9,4.058
8,4.048
6,3.678
5,3.012
6,3.9964
6,3.716
6,4.224
4,3.636
8,3.008
5,3.62
3,4.474
4,3.012
3,3.328
6,3.788
7,3.124
5,3.888
5,4.196
7,3.584
10,3.596
3,3.766
3,3.094
7,3.136
4,4.274
3,3.17059999999997
6,3.57
4,3.878
0,3.602
4,3.61
4,3.12
6,3.63
10,3.746
10,4.078
5,4.086
2,3.706
4,3.546
7,4.018
8,3.542
14,3.274
3,3.65
6,3.55
1,3.814
4,3.792
5,3.052
6,3.824
2,3.522
4,3.214
3,3.804
8,4.176
6,3.666
5,3.58
6,4.378
4,3.772
9,3.568
7,3.68
2,3.562
4,3.918
6,3.642
5,3.23899999999997
5,3.572
6,3.88479999999999
2,3.248
4,3.866
6,3.822
5,3.734
5,3.748
6,3.624
4,2.768
6,3.53
8,3.576
6,3.584
3,3.594
2,3.718
8,3.658
10,3.938
4,3.764
6,4.138
4,3.838
6,3.77
6,3.108
5,3.702
5,3.602
6,3.24
7,3.888
11,3.658
8,3.614
8,3.766
5,3.276
5,3.008
3,3.146
7,3.40639999999999
6,3.542
2,3.304
4,3.78
8,4.12
3,3.98
3,3.68
1,3.082
5,4.386
9,3.64
8,3.732
3,3.726
5,3.122
8,3.654
2,3.494
6,3.812
5,4.048
2,3.858
6,3.31
8,3.72
3,3.166
6,3.054
4,3.618
6,3.73
5,4.176
6,3.686
9,3.968
6,3.742
5,3.998
3,3.14599999999995
3,3.778
8,3.83259999999998
5,3.932
5,3.728
10,3.554
10,3.502
8,3.562
7,3.82539999999998
9,3.776
7,3.666
4,3.37
6,3.566
6,3.648
8,3.824
5,3.28219999999998
7,3.508
7,3.528
11,3.556
9,3.208
2,3.744
7,3.554
9,3.664
7,3.672
9,3.12199999999996
9,3.524
7,3.55
9,3.12739999999996
7,3.996
6,3.072
4,3.514
3,3.758
6,3.668
4,3.558
6,3.544
7,3.878
8,3.628
11,3.09
5,3.58
9,3.2
6,3.332
9,3.6
4,3.626
3,3.244
7,3.588
8,3.596
6,3.24
6,3.742
3,4.146
3,3.564
8,3.65
12,3.614
6,3.628
9,3.738
8,4.04
1,3.146
4,3.536
5,3.516
7,3.996
2,3.614
9,4.118
9,4.108
5,3.52
6,3.512
9,3.7
5,3.046
7,3.114
3,3.506
4,3.634
8,3.608
3,3.172
4,3.506
6,3.552
8,3.614
5,3.504
6,3.818
2,3.53
6,3.578
3,3.518
6,3.578
5,4.304
9,3.626
6,3.628
3,3.174
7,3.67
9,3.524
6,3.682
6,3.562
8,3.914
6,3.132
4,3.84339999999998
4,3.574
8,3.524
4,4.004
6,3.37
8,3.744
9,3.88
7,4.008
8,3.618
4,4.134
4,3.868
6,3.274
9,4.15
4,3.722
4,3.59
4,3.822
7,4.114
1,3.08399999999995
7,3.556
6,3.03
7,3.332
7,3.618
5,3.524
4,3.76
4,3.64
6,3.72
4,3.704
1,3.598
10,3.618
3,3.808
1,3.54
7,3.594
7,3.706
6,3.764
5,3.89
7,3.584
3,3.674
6,3.556
12,3.796
6,4.08
7,3.888
7,3.09
6,3.766
6,4.068
8,3.756
4,3.62
6,3.06
6,3.736
7,3.756
9,3.768
6,3.592
6,3.994
7,4.318
3,3.508
8,3.58
5,3.506
8,3.896
9,3.824
5,3.078
8,3.85059999999999
10,3.642
6,3.822
6,3.788
5,3.162
11,3.138
12,3.622
5,3.9
7,3.648
8,3.09199999999995
3,3.57
5,3.572
11,3.698
7,3.616
6,3.04
3,3.716
5,3.708
6,3.538
2,3.854
7,3.99
3,3.12019999999996
3,3.78579999999998
7,3.246
3,3.542
8,3.702
8,3.7
1,3.784
10,3.624
3,3.654
4,3.226
5,3.552
3,3.694
7,3.614
7,3.5
7,3.73899999999997
6,3.748
8,3.566
8,4.236
7,3.78
6,3.504
7,3.672
3,3.736
3,3.724
7,4.118
9,3.542
