"pb","quant_boot"
12,5.696
22,6.338
20,6.394
15,6.65
19,6.2
15,6.032
13,7.05
14,5.95
15,6.366
15,6.896
9,6.026
12,6.418
19,6.862
18,6.604
18,5.71559999999997
16,6.63
16,6.266
16,6.734
14,6.07
16,6.102
8,5.65
14,6.368
21,6.546
18,6.006
9,5.744
10,6.328
8,5.656
24,6.356
18,6.064
17,6.32
13,6.24
16,6.296
8,6.218
19,6.942
18,6.694
12,6.32179999999998
11,6.12
17,6.706
11,6.496
23,6.932
10,5.712
17,6.57
21,6.354
14,6.492
22,6.458
12,6.16
13,6.566
17,6.984
14,6.44
17,6.024
17,6.082
12,5.788
16,6.21
15,5.91179999999999
13,6.514
21,6.534
13,6.43
11,6.742
12,6.206
15,6.322
11,6.06
9,6.916
10,6.174
12,6.578
4,6.828
20,6.048
15,6.062
14,6.232
12,6.036
23,6.858
18,6.586
17,6.848
19,6.134
15,6.118
11,6.672
11,6.198
14,6.192
12,6.166
16,6.114
16,6.328
9,6.082
16,6.67
12,6.692
15,6.10399999999996
19,6.384
12,6.228
19,6.69039999999997
21,6.062
17,6.31639999999998
21,6.722
14,7.018
16,6.736
15,6.184
17,6.138
17,6.244
9,5.554
18,6.782
15,6.284
19,6.058
14,6.534
12,6.01
23,6.648
19,5.712
13,6.428
13,5.87
12,6.63
17,6.048
13,6.386
20,6.786
16,6.43
15,5.844
18,6.20119999999997
12,6.11
18,6.524
9,6.922
17,6.032
10,6.09
15,6.038
12,6.412
18,6.722
19,5.76
16,6.32
15,5.7
7,6
19,6.192
13,6.626
17,6.9532
9,6.072
14,6.11
12,6.39019999999999
15,6.394
16,6.782
10,6.352
14,6.498
15,6.002
16,6.012
6,5.612
10,6.8
18,6.228
24,6.21
16,6.368
11,6.47
14,6.95
11,6.664
7,6.31459999999998
16,6.35
19,6.972
22,6.376
16,6.1
19,6.17
18,6.028
13,6.34519999999998
17,6.33619999999998
17,6.218
9,6.678
17,6.408
21,6.33
17,6.394
13,6.736
24,6.572
17,6.202
19,5.87
15,6.37
19,6.406
8,6.1
13,6.628
12,6.40639999999999
9,6.348
12,7.426
17,6.286
13,5.564
21,5.852
17,6.79
16,5.722
24,6.292
12,6.836
9,6.16
17,6.92
13,6.694
16,6.224
12,6.602
16,6.028
8,5.76419999999998
14,6.29479999999998
14,6.428
12,6.21
17,6.53
17,6.416
13,6.244
16,6.284
11,6.018
12,6.332
18,6.132
20,6.85
17,6.388
14,6.19039999999997
19,6.144
8,6.754
13,5.8
12,5.816
10,6.782
20,6.46
10,6.586
15,6.88
11,6.206
16,6.086
13,6.586
10,6.864
17,6.98
17,5.57879999999996
21,6.524
14,6.384
6,6.274
13,6.128
17,6.074
17,6.016
21,6.11
18,7.018
19,5.72099999999997
15,6.354
17,6.242
22,6.422
7,5.58959999999996
20,6.534
13,6.128
13,6.358
12,6.83
15,6.566
11,6.144
18,7.056
10,6.038
14,6.3
14,6.248
12,6.082
22,6.146
21,6.624
9,6.444
14,5.58
21,5.788
13,6.434
17,6.422
13,6.176
17,6.258
13,6.508
19,6.624
14,6.096
17,6.79
12,5.8
18,6.262
16,6.242
18,6.34339999999998
13,6.148
11,6.202
15,6.444
15,5.754
14,6.218
9,6.308
13,6.21199999999997
11,6.178
15,6.384
11,6.43879999999999
9,6.406
9,6.494
6,6.034
13,5.782
11,6.18
13,6.014
16,6.512
19,6.416
13,6.966
13,6.74
23,6.858
15,6.458
16,6.206
13,6.084
16,6.87759999999999
12,6.39379999999999
9,6.168
20,6.39
13,6.79659999999998
21,6.042
23,6.084
20,6.524
15,6.768
14,6.414
11,5.714
18,7.29
11,6.876
14,5.98
9,5.526
17,6.982
15,6.854
12,6.05899999999995
10,6.584
10,6.674
18,6.08599999999996
10,6.418
15,6.444
15,6.33439999999998
13,6.146
18,6.254
16,5.85059999999998
24,6.926
11,6.718
16,6.206
20,7.342
12,6.4442
20,6.942
15,6.486
17,6.636
20,6.51
12,6.768
16,6.088
14,6.59
12,5.774
15,6.106
17,6.758
18,6.288
19,6.174
20,6.824
11,5.596
13,6.362
23,6.234
17,6.70299999999997
11,6.254
13,6.898
21,6.764
13,5.916
9,6.65979999999997
7,5.552
13,6.704
15,6.272
9,6.973
14,5.714
7,6.14539999999996
17,6.42
15,6.164
18,6.518
22,6.536
8,6.91
13,6.786
18,6.57
10,6.304
16,6.146
10,5.698
13,6.41
17,6.032
13,6.602
18,6.186
19,6.438
20,6.236
19,7.344
17,6.058
15,6.112
12,6.378
11,6.46
15,6.628
16,6.46
16,6.784
22,6.632
13,6.414
14,6.012
12,6.672
8,6.056
12,6.25
14,6.21379999999997
14,5.9784
17,6.38659999999999
21,6.05719999999995
15,6.488
11,6.702
18,6.108
20,6.688
12,6.17
22,7.062
13,5.724
12,6.486
18,6.64
9,6.122
12,6.498
7,6.104
13,6.4
10,6.594
17,6.866
18,6.596
11,6.43
13,5.714
14,6.058
16,6.28399999999998
19,6.322
24,6.142
15,6.336
11,6.082
12,6.22999999999997
24,6.814
16,6.16
12,6.838
11,6.066
13,6.86
10,6.53
16,6.342
19,6.99
16,6.122
14,5.648
16,6.826
19,6.964
22,5.68139999999997
18,6.126
18,6.9
9,6.2
16,6.08239999999996
10,5.72639999999997
17,5.78399999999998
11,6.314
10,5.642
20,6.292
13,6.312
21,6.538
23,6.566
7,6.74
17,6.33
8,6.398
15,6.446
17,6.262
18,6.412
17,6.372
11,6.39559999999999
16,6.518
15,6.148
13,6.532
15,6.236
14,6.636
13,6.242
16,6.29
15,6.792
20,6.204
18,5.75699999999998
20,6.464
17,6.064
14,6.05
12,6.07
13,6.178
13,6.786
11,5.884
11,6.754
20,6.42
15,6.462
17,6.25
16,6.882
12,6.51
16,6.002
11,6.028
9,6.298
16,6.388
5,6.44959999999999
18,6.05
11,5.77319999999998
15,6.402
17,6.038
15,6.178
9,6.456
15,6.186
17,6.036
11,6.828
16,6.204
10,6.258
19,6.896
17,6.008
14,6.19
13,6.64
21,6.798
21,6.86
17,6.204
16,6.202
13,6.34159999999998
10,6.336
17,5.658
18,5.848
13,6.17059999999997
15,6.094
13,6.662
13,6.8
8,6.424
14,6.786
12,6.366
18,6.712
17,6.604
13,6.664
17,6.344
19,6.338
11,5.628
16,6.916
18,6.728
10,6.276
12,6.914
12,6.132
16,6.646
17,6.458
15,6.202
15,6.982
12,6.012
18,6.668
19,6.63
21,6.022
12,6.418
17,5.664
13,6.488
12,6.35959999999999
11,6.046
16,6.21
16,6.938
22,6.066
14,5.80919999999998
17,6.4946
16,6.234
12,6.4874
10,6.192
16,6.492
15,6.014
16,6.526
15,6.802
20,6.492
20,6.984
13,6.036
11,5.934
18,6.39379999999999
13,5.6
12,6.144
15,5.86319999999999
11,6.652
13,6.762
8,6.17
16,6.832
13,6.36
12,5.754
18,6.33799999999998
16,6.292
11,6.856
10,6.642
19,6.968
11,6.294
16,6.184
9,6.454
13,6.314
15,6.468
13,6.304
15,6.078
6,6.85
11,6.158
13,6.148
20,6.028
14,6.46
18,6.05
16,6.78
7,6.414
11,6.152
13,6.944
13,6.728
8,6.288
17,5.546
11,6.07159999999996
13,6.014
11,6.626
14,5.56439999999996
15,6.236
8,6.184
16,5.71
12,6.304
19,6.232
13,6.114
12,6.188
18,5.768
21,6.972
13,5.986
12,6.972
19,6.468
14,6.762
17,6.974
20,6.538
19,6.196
14,6.572
10,6.18
12,6.464
9,6.578
16,5.576
11,6.43339999999999
3,6.138
22,6.59139999999996
18,6.192
15,6.016
16,6.462
15,6.564
18,6.44
18,6.39379999999999
19,6.144
10,6.826
12,6.474
17,6.216
15,6.954
13,6.34159999999998
11,5.82719999999998
11,6.45499999999999
26,6.68
17,6.176
16,6.036
16,6.556
15,6.424
16,6.91
22,6.124
12,6.71
13,6.62
19,6.906
9,5.962
11,6.734
11,6.75
13,6.946
15,6.706
14,6.438
16,6.64
11,6.894
18,6.51
17,6.25519999999998
25,6.468
16,7.344
16,6.514
7,6.54
16,6.4838
14,6.368
13,6.29659999999998
14,6.988
17,6.01
19,5.774
14,5.70659999999997
13,6.26
15,6.432
14,5.81459999999998
12,6.208
5,6.43
15,6.042
17,6.858
14,5.944
10,6.83
13,6.598
