"pb","quant_boot"
3,0
0,0
2,0
2,0.888
1,0
1,0
4,0.016
1,0.002
3,0.81
4,0.008
4,0.948
2,0
2,0.002
0,0.782
2,0
2,0
3,0.052
2,0.006
3,0
3,0.94
2,0.022
5,0.002
0,0
1,0
2,0.9
0,0.763999999999954
1,1.688
0,0
1,0
3,0
1,0
1,0
1,0.014
1,0
3,0.012
4,0.884
2,0.892
2,0.002
2,0.002
0,0
1,0
1,0.002
1,0
4,0.03
1,0
1,0
1,0
3,0
2,0.032
0,0.006
0,0.01
4,0.848
4,0.034
3,0.014
0,0
2,0
1,0.006
4,0
3,0
4,0
0,0.006
1,0.932
3,0.86
1,1.63
3,0.034
3,0.906
1,0
7,0.916
1,0
1,0.022
1,0
2,0
1,0.05
2,0.002
1,0.044
2,0
0,0.008
1,0
2,0
0,0.002
0,0.018
2,0
3,0.002
1,0
3,0
2,0
4,0.01
0,0
2,0.052
4,0
2,0.018
5,0.014
1,0
1,0
3,0
4,0
6,0.008
5,0
3,0.91
3,0
2,0
2,0.002
2,0.034
2,0
1,0
2,0.042
3,0
1,0.002
4,0.002
6,0
3,0.942
2,0.002
1,0
5,1.308
1,0
1,0
0,0.022
2,0.008
2,0
1,0.022
2,0
4,0
0,0.002
4,0
0,0.002
2,0.002
5,0
3,0.002
1,0.004
1,0.002
3,0
4,0
2,0.004
0,0
1,0.014
4,0.026
4,0.038
3,0.032
3,0
2,0
7,0.008
2,0.002
2,0.004
3,0
3,0
4,0.004
1,0
3,0.004
2,0.004
1,0
0,0
0,0.004
1,0
5,0.012
3,0.026
1,0
5,0
3,0.014
0,0
4,0
1,0
1,1.492
6,0
0,0.006
3,0.902
1,0
3,0.012
2,0
1,0
6,0.016
3,0.004
1,0.724
0,0
0,0.018
1,0
0,0
3,0
0,0
2,0
3,0.942
2,0.006
2,0
0,0.886
6,0
2,1.526
3,0.892
2,0.8
0,0
0,0.006
6,0
3,0
1,0
5,0
2,0
2,0
1,0.004
0,0
1,0
1,0
0,0
0,0.002
1,0
3,0.928
1,0.016
2,1.31
5,0
3,0
1,0.004
2,0
5,0
2,0.028
2,0.002
3,0
5,0.0949999999999591
0,0
1,0.028
1,0
2,0
1,0
2,0
2,0.006
0,0
5,0
1,0
