"pb","quant_boot"
3,1.776
1,1.69799999999995
1,1.68
2,1.71
1,1.596
1,1.782
1,1.732
2,1.74
1,1.778
2,1.63
2,1.724
1,1.626
0,1.636
0,1.628
3,1.72
1,1.644
3,1.762
1,1.676
0,1.81
0,2.598
2,1.766
2,1.684
1,2.56
2,1.678
1,2.548
0,2.482
0,1.748
0,1.858
1,1.644
0,2.628
1,1.676
1,2.582
2,1.712
3,1.73199999999995
2,1.606
2,1.758
4,1.688
0,1.688
0,1.728
1,2.638
1,1.774
1,1.7
2,1.684
1,1.766
1,1.772
2,2.586
3,1.794
2,1.942
2,1.69
0,1.748
2,1.734
0,1.812
0,1.814
1,1.664
1,1.712
0,1.758
1,1.716
0,1.78
1,1.684
0,1.694
0,2.626
1,1.616
2,2.664
2,1.764
1,1.628
0,1.678
0,1.806
1,2.62
1,1.776
0,1.694
1,1.824
1,1.688
2,2.59
1,2.62
0,1.664
1,2.514
1,2.424
1,1.688
0,1.774
2,1.67199999999995
0,1.736
0,1.656
0,1.73
0,1.634
2,1.672
0,1.744
0,1.746
3,1.788
2,1.586
5,1.774
0,1.732
1,2.59
1,1.668
1,1.668
2,2.486
0,2.604
1,1.644
1,2.538
1,1.71599999999995
1,1.63399999999995
1,1.662
2,1.664
0,2.556
2,1.672
1,1.76
1,1.766
1,2.464
0,1.754
2,1.732
0,1.64
0,2.612
0,1.668
1,1.742
0,1.652
1,1.74
0,1.726
1,1.656
0,1.61
0,1.668
0,2.6
0,1.772
1,1.74
0,2.56
2,1.798
1,1.63999999999995
2,1.662
1,2.582
1,1.61599999999995
0,1.684
0,1.646
1,2.666
0,1.622
0,2.54
0,1.79
1,1.7
0,1.694
1,1.688
0,1.668
1,2.698
1,1.656
2,2.626
0,1.692
3,1.67
0,1.838
2,1.754
3,2.68
1,1.71
1,1.87
0,1.77
1,1.694
0,1.634
1,1.732
2,2.662
0,1.69
1,1.78
0,1.806
0,2.604
2,2.618
2,1.802
1,2.576
3,1.67799999999995
1,2.714
2,1.622
1,1.634
2,1.714
0,1.86
2,1.77
1,2.49
0,1.732
3,1.828
2,1.62
1,2.634
2,1.81
0,2.62
1,1.684
1,1.724
1,1.882
2,1.702
1,1.628
2,2.486
1,2.636
1,1.614
1,1.62
0,1.844
0,2.61
1,1.788
2,2.596
2,2.478
2,1.808
1,1.724
0,1.69
1,1.68
1,1.76
1,2.65
1,1.75399999999995
0,1.598
0,1.7
1,1.736
1,1.71
0,1.642
0,1.648
3,1.662
2,1.742
0,1.756
0,1.624
0,1.798
0,2.63
2,1.88
2,1.666
3,1.814
4,1.642
1,1.792
1,1.658
2,1.606
1,1.714
1,2.598
