"pb","quant_boot"
9,5.228
6,5.39199999999999
7,5.212
6,4.92619999999999
4,5.498
9,5.442
7,5.12
8,5.04
9,5.718
6,5.306
6,4.594
5,4.584
9,4.984
5,5.17419999999997
11,4.974
6,4.776
7,5.176
6,5.23
5,5.194
7,4.61
7,5.45
6,5.164
4,5.14
5,4.89
5,4.776
8,4.688
7,4.8
8,5.134
6,4.578
7,4.826
6,5.476
5,5.454
6,5.324
5,4.944
7,5.016
4,4.772
7,4.9946
6,5.056
6,4.756
8,5.07
4,5.1
4,4.814
12,5.22
6,5.424
8,4.886
7,5.262
5,4.62739999999996
9,4.752
3,4.788
7,5.592
6,4.622
6,5.366
6,5.074
8,4.538
5,4.17599999999997
4,5.284
11,5.228
12,5.264
10,5.024
6,5.286
7,4.552
6,5.34
4,4.998
7,5.404
6,5.402
5,4.82
10,5.374
8,4.86
4,5.326
8,5.324
8,5.662
4,5.404
11,5.298
4,4.784
5,4.662
13,5.176
12,5.244
10,5.376
6,4.68679999999997
8,5.17
4,5.346
5,5.17
5,5.262
7,4.6
10,4.926
4,4.564
6,4.63279999999996
8,5.39
9,4.684
6,5.142
10,5.088
9,4.648
6,4.174
5,5.336
6,5.082
4,5.482
4,5.306
9,4.706
5,5.268
5,4.528
7,5.136
9,5.584
7,5.25
8,5.686
7,4.858
9,5.176
4,5.416
6,4.9586
4,5.394
10,5.076
7,5.466
13,5.116
9,5.752
8,4.61
6,5.086
5,5.054
4,4.516
10,5.684
6,4.692
8,4.656
6,4.338
10,4.566
8,4.864
2,5.142
7,4.922
3,5.162
11,5.296
10,4.614
5,4.89
11,5.194
5,5.026
9,5.384
5,4.514
8,4.91719999999999
5,4.7
5,5.012
5,5.11299999999996
7,4.606
7,4.602
2,4.76779999999998
6,5.74
9,5.13
9,5.04
3,4.79659999999998
6,4.506
10,4.662
8,4.784
6,5.168
7,5.962
9,5.486
9,5.112
9,5.49
8,5.38
5,4.97
1,4.822
8,5.1
11,5.082
9,5.49
9,5.022
9,4.63279999999996
7,5.426
3,4.606
7,4.556
4,4.86679999999999
6,5.138
9,4.9622
5,5.394
10,5.044
7,5.178
8,5.372
8,4.792
8,5.046
5,4.982
10,4.51
7,4.82539999999998
6,4.806
6,5.64
11,4.744
4,4.764
9,5.634
8,5.398
5,4.822
9,5.346
6,5.114
8,5.488
3,5.156
4,4.958
6,4.16339999999997
7,4.376
4,5.124
6,4.926
7,5.122
10,4.9
11,5.262
4,4.6
6,5.126
3,4.858
5,4.774
5,5.348
4,5.042
6,5.082
7,5.618
7,5.958
10,5.064
5,4.598
6,4.696
2,4.558
4,5.028
10,5.622
3,4.538
8,4.85419999999998
6,5.492
9,5.17
6,5.01
4,4.946
8,5.84
6,4.662
8,5.476
12,4.644
7,4.764
3,5.202
8,5.136
8,5.096
6,5.124
5,4.978
7,5.146
7,5.35
6,4.83
6,4.89
6,4.978
6,5.476
8,5.466
6,4.608
6,4.04
11,5.26
7,4.75
4,5.452
6,4.56
7,5.346
10,4.73
2,4.554
3,4.7
10,5.494
11,5.832
5,5.26059999999998
9,5.178
8,5.048
9,5.908
10,4.55
7,4.662
4,4.526
5,5.13
8,5.04
4,5.388
7,5.082
10,4.2
8,4.768
2,4.644
9,5.316
8,4.768
7,4.732
5,4.84
4,4.63819999999996
5,4.584
8,5.36
5,4.984
7,4.748
13,5.566
5,4.222
9,5.116
5,4.722
8,5.466
7,4.628
8,4.832
9,4.766
4,5.216
10,5.054
5,5.376
7,5.39
7,5.494
6,4.60759999999996
9,5.34159999999998
8,5.982
9,5.214
11,4.566
