"pb","quant_boot"
35,7.682
32,8.168
33,7.574
26,8.596
26,8.304
26,8.32359999999998
24,8.01
27,8.686
18,8.588
31,8.912
29,8.848
24,7.778
25,8.756
20,8.738
37,8.35
26,8.544
18,8.73179999999997
24,8.476
27,7.898
21,8.65079999999996
25,8.388
24,8.27319999999998
18,8.92
24,8.39
22,8.242
25,8.924
23,8.962
26,9.38
28,8.12919999999996
21,8.796
22,8.284
21,8.13639999999996
23,8.182
18,9.33
22,8.432
21,8.506
24,8.304
27,8.308
33,8.27859999999998
26,8.618
22,8.34
30,8.302
18,8.76
37,8.41179999999999
25,8.476
25,8.868
29,8.1
13,7.9946
20,8.946
25,8.668
19,8.062
36,8.15979999999997
33,8.56619999999996
25,8.39
20,7.71559999999997
20,8.656
23,8.982
24,8.23
15,8.38479999999999
21,7.88839999999999
25,8.076
22,8.764
22,8.288
33,8.606
30,8.566
22,8.674
26,8.48
29,8.48
32,9.472
22,8.228
32,8.406
17,8.27
31,8.05
19,8.748
27,8.596
30,8.944
29,7.948
21,8.904
28,8.86
31,7.616
18,8.29
38,8.172
28,8.418
31,8.262
20,8.138
20,8.422
24,8.582
23,8.282
20,8.452
22,8.244
27,8.386
26,8.03
18,8.976
31,8.658
20,8.23359999999997
27,8.56259999999995
30,9.222
28,9.06
36,8.65
22,9.288
21,9.36
31,8.45
24,8.812
28,8.438
25,8.828
21,7.646
23,8.686
24,7.84699999999998
24,8.084
22,8.798
18,8.338
25,7.94
21,8.4622
25,8.87039999999999
24,8.406
16,8.53
22,8.12919999999996
27,8.362
13,8.274
35,8.268
24,8.832
22,8.21019999999997
29,8.80559999999998
24,7.686
31,9.108
30,8.278
25,8.37
25,8.432
31,8.768
34,8.986
27,8.658
26,8.05
33,8.208
19,8.468
29,8.8
21,8.454
21,8.162
22,8.37039999999999
17,8.922
23,8.178
28,8.33979999999998
26,8.632
34,8.712
31,8.794
23,8.856
23,7.622
21,8.028
34,8.946
17,8.134
29,8.398
28,9.112
20,8.822
32,8.398
18,8.40279999999999
28,8.81
23,8.462
29,8.948
22,8.936
31,8.592
19,8.2
19,8.31
27,8.906
30,8.676
31,7.998
26,8.628
30,9.312
28,8.134
17,7.704
25,8.434
30,8.21
15,7.88119999999999
20,8.7
31,7.996
17,8.118
