"pb","quant_boot"
3,3.176
7,3.054
4,3.324
8,3.178
7,3.15
4,2.60219999999996
7,3.004
0,3.254
2,3.462
4,3.614
0,3.146
2,3.292
7,3.036
4,3.434
2,3.09
2,3.162
3,3.154
5,3.124
1,3.182
2,3.192
5,3.824
4,3.216
2,3.322
2,3.208
6,3.288
8,3.192
4,2.55
2,2.526
2,3.11
4,3.048
4,3.016
1,3.172
4,3.068
4,3.32
7,3.226
3,3.374
1,2.522
7,3.002
7,3.116
7,3.024
5,3.01
4,3.342
1,3.252
3,3.236
4,3.276
3,3.128
7,3.002
0,3.098
6,3.294
5,3.15079999999996
4,3.234
6,3.246
0,2.516
1,3.334
5,3.038
2,3.234
3,2.918
4,3.094
3,3.148
4,3.138
1,3.132
4,3.314
1,3.24
4,3.35
5,3.07
6,3.636
8,3.048
4,3.056
2,3.208
1,3.486
6,3.878
6,3.826
5,3.098
5,3.004
2,3.012
5,3.336
3,3.214
7,3.274
5,3.186
2,3.31
1,3.308
3,3.686
6,3.068
4,3.002
5,3.028
2,3.23
4,3.114
1,3.282
5,3.12
4,3.29
6,3.044
3,3.316
7,3.146
6,3.138
8,3.176
5,3.002
4,3.102
5,3.142
5,3.794
10,3.314
3,3.236
4,3.022
8,3.37
2,3.058
4,3.08
4,3.184
9,3.034
4,3.058
0,3.292
2,3.446
6,3.168
4,3.174
4,3
3,3.22
6,3.112
7,3.684
5,3.336
4,3.048
2,3.072
3,3.014
4,3.838
6,3.018
10,3.15
2,3.826
6,3.166
5,3.164
4,3.124
8,3.046
6,3.002
6,3.446
3,3.148
5,2.66
6,3.1
4,3.292
5,3.246
9,3.26
4,3.274
4,3.302
6,3.168
7,3.21
5,3.598
2,3.086
4,3.044
4,3.126
2,3.082
3,3.05199999999995
5,3.704
2,3.46
3,3.218
6,3.066
5,3.252
1,3.204
4,3.384
1,3.006
3,3.046
3,3.262
4,3.144
8,3.052
7,3.162
5,3.11
4,3.206
5,3.12
2,3.28
2,3.184
1,2.506
5,3.294
5,3.126
4,3.098
4,3.142
5,3.826
1,3.348
3,3.086
1,3.114
10,3.036
3,3.248
5,3.026
3,3.388
5,3.048
1,2.63199999999995
6,3.30559999999998
6,3.208
1,3.19
7,3.678
7,3.124
4,2.612
6,3.114
3,3.298
4,3.184
3,3.054
7,3.032
5,3.074
7,2.562
3,3.216
6,3.132
5,3.16
8,3.17599999999997
4,3.184
5,3.042
7,3.104
3,2.644
3,3.36
6,3.06
2,3.12
7,3.102
5,3.846
6,3.16
3,3.328
3,3.294
1,3.322
6,3.082
7,3.094
8,3.1
2,3.636
4,3.072
7,3.052
4,3
6,3.314
9,3.17239999999997
6,3.086
2,3.21
7,3.084
5,3.712
4,3.44
1,3.386
7,3.086
8,3.204
5,3.092
3,3.116
4,3.124
4,3.34
3,3.07
2,3.088
5,3.064
7,3.044
1,3.322
9,3.354
3,3.022
7,3.14
2,3.366
3,3.284
4,3.216
3,3.34
7,3.094
6,3.05
4,3.018
2,3.362
6,3.102
7,3.152
3,3.02
