"pb","quant_boot"
0,0.726
1,0.75
2,0.746
0,0.74
0,0.708
0,0.7
0,1.626
0,0.738
0,0.7
0,1.672
0,0.75
1,1.696
1,0.652
0,0.772
3,0.736
0,0.696
0,0.65
0,0.748
1,0.67
0,0.664
1,0.766
0,0.718
1,0.756
0,1.65
1,0.656
0,0.726
0,0.786
1,0.772
0,0.822
0,0.764
0,0.65
0,0.708
0,0.698
0,0.765999999999954
0,0.748
0,1.612
0,0.76
0,0.686
1,0.71
0,1.67
1,0.716
0,0.77
0,0.726
0,0.766
2,0.694
0,0.682
1,0.762
0,0.846
1,0.706
0,0.684
0,0.724
0,0.716
0,0.744
1,0.702
0,1.694
0,0.736
0,0.742
0,0.71
0,0.742
1,0.71
1,0.756
0,0.668
1,1.686
0,1.666
0,0.722
0,0.694
0,0.748
0,0.732
0,1.67
0,0.672
0,1.616
1,0.746
0,1.634
0,0.764
0,0.674
0,0.756
1,0.77
1,0.712
0,0.736
0,0.726
0,0.716
0,0.704
0,0.806
0,0.724
0,0.706
0,0.784
0,1.616
0,0.724
0,0.724
1,0.792
0,0.716
0,0.719999999999954
0,0.691999999999955
0,0.74
0,0.78
0,0.704
0,0.722
0,0.74
0,0.706
0,0.702
0,0.668
0,0.718
1,0.812
0,0.754
0,0.742
1,0.696
0,0.742
0,0.766
0,0.722
0,0.754
0,0.72
0,0.726
1,0.758
0,0.69
1,0.686
0,1.598
0,0.69
1,1.638
0,0.714
0,0.78
0,0.778
0,0.79
0,0.692
1,0.746
0,0.748
0,1.66
0,0.78
0,0.704
0,0.708
0,1.57
0,0.684
0,0.686
1,0.744
0,0.72
2,0.766
0,0.708
0,0.79
0,0.67
1,0.65
0,1.658
0,1.612
3,0.662
0,0.654
0,0.722
0,1.67
0,0.698
0,0.716
0,0.654
0,0.69
0,0.744
0,0.694
0,0.702
0,0.674
0,0.734
0,1.646
0,0.752
0,0.684
0,0.666
0,0.712
0,0.696
0,0.699999999999955
0,0.68
0,0.728
0,0.706
0,1.636
0,0.696
0,1.636
0,0.696
1,0.658
0,0.648
1,0.65
1,0.77
0,1.638
0,0.718
1,0.708
0,0.727999999999954
1,0.728
0,0.717999999999954
0,0.7
0,0.772
0,0.666
0,0.628
0,0.706
0,0.844
1,0.74
2,0.74
0,0.724
0,0.687999999999955
0,0.762
0,0.762
0,0.77
0,0.674
0,0.68
0,0.718
1,0.792
0,0.646
0,0.709999999999954
0,0.668
0,0.712
0,0.704
2,0.67
1,0.654
0,0.736
0,0.69
0,0.716
1,0.694
0,0.79
0,0.708
0,0.758
0,1.62
0,0.71
0,0.758
0,0.77
0,0.68
0,1.634
0,1.64
0,0.717999999999954
1,0.718
0,0.664
0,0.74
0,0.676
0,1.652
1,0.77
0,0.745999999999954
0,0.702
0,0.738
0,0.758
1,0.664
0,1.622
0,0.71
0,0.792
0,0.804
0,0.732
0,1.66
1,0.698
1,0.696
0,0.794
1,0.674
1,0.768
0,0.744
0,0.706
0,0.744
0,0.686
2,0.692
2,0.69
0,0.728
0,0.702
0,1.63
1,0.774
0,0.76
0,0.726
0,0.778
1,0.742
0,0.71
0,0.668
0,1.626
0,0.736
0,0.706
0,0.806
0,0.738
0,0.692
0,0.744
0,0.69
1,1.624
