"pb","quant_boot"
11,6.102
8,6.244
16,6.154
15,5.554
10,6.146
11,6.382
12,6.22
13,6.008
7,6.104
10,6.112
14,6.46
8,5.618
15,6.012
15,6.384
15,6.566
13,6.472
13,6.114
11,6.65
12,6.2
11,6.158
12,6.252
21,6.248
10,6.192
12,6.266
11,6.014
6,6.132
13,6.29839999999998
15,6.146
11,6.494
17,6.098
12,5.754
7,6.73
12,6.59
13,6.382
10,6.392
7,6.306
14,6.166
10,5.22999999999997
14,6.592
10,5.814
12,6.146
10,5.952
21,5.826
15,6.26
7,6.266
11,5.93339999999999
13,6.446
15,6.272
14,6.838
15,5.60939999999996
12,5.874
12,5.56619999999996
12,6.014
12,6.42619999999999
13,6.078
12,6.42
15,6.242
14,6.292
6,6.43
10,6.062
11,5.644
12,5.68
9,6.604
16,5.654
12,5.694
13,6.08
13,6.054
10,6.392
19,6.224
13,6.822
18,6.14
14,6.17
13,6.18
11,6.168
20,6.82
14,6.266
12,6.154
16,5.866
16,6.422
16,6.772
14,6.326
12,6.37399999999999
15,6.054
10,5.85959999999999
17,6.36139999999999
13,6.3
15,6.058
12,5.982
14,5.522
11,6.092
10,5.942
15,5.732
8,6.088
6,6.092
17,6.484
11,6.346
17,6.806
18,6.394
10,6.308
18,6.29
8,5.828
14,6.042
12,6.65
9,5.73
14,5.86679999999999
12,6.564
16,6.228
11,6.604
18,6.182
14,5.784
11,6.006
12,5.958
5,5.71559999999997
11,6.232
17,6.294
17,6.308
13,5.973
14,6.046
7,6.238
10,6.124
17,6.636
8,6.378
13,5.73359999999997
13,6.184
12,5.824
10,5.69219999999997
16,6.874
15,5.74
13,6.21
11,6.172
6,5.616
14,6.336
17,5.828
15,6.214
16,6.458
14,6.36
10,6.09
13,5.644
20,6.38
12,6.328
7,6.216
8,6.454
8,6.684
7,5.55
14,6.65
14,6.402
10,6.564
17,6.488
9,6
7,6.332
13,5.792
9,5.734
11,6.354
7,6.494
9,5.89
7,5.956
12,6.282
20,6.308
8,6.358
13,6.414
8,5.982
15,5.558
15,5.69939999999997
20,6.134
14,6.31
15,6.556
8,5.736
10,6.122
9,6.134
12,6.84
11,6.172
13,6.408
14,6.342
19,5.72
14,6.248
15,5.846
12,6.284
13,6.332
14,6.212
8,6.29
16,6.092
8,6.39
12,6.002
18,6.304
10,5.686
10,6.308
8,6.152
10,6.502
10,5.84
14,5.84
8,6.466
8,6.454
12,6.214
8,6
8,6.484
11,6.522
14,6.524
6,5.55
19,5.90999999999999
12,6.244
13,6.038
13,6.536
12,6.132
10,6.474
15,6.48
22,6.29839999999998
11,6.006
15,6.272
8,6.498
11,6
11,6.148
14,6.36
16,5.77
9,5.542
11,6.35419999999998
12,7.35599999999999
21,6.174
14,5.94
11,5.71
16,6.22
15,6.534
13,6.108
6,6.244
10,6.27
8,6.35
16,5.75
11,6.374
12,6.146
10,6.42
7,5.9838
13,6.412
23,6.396
12,6.858
9,6.812
10,6.282
9,6.12739999999996
13,5.8
13,5.614
10,6.03
12,5.766
12,6.19
18,6.508
10,6.40819999999999
12,6.394
13,6.446
10,6.074
13,5.62
10,6.014
13,5.77319999999998
8,5.724
8,6.31
14,6.104
17,6.494
8,6.448
15,6.53
13,6.054
12,6.288
13,6.426
10,5.668
14,6.062
14,6.242
15,5.76059999999998
9,6.33
10,6.22
7,6.114
17,6.372
12,6.354
6,6.14179999999996
18,5.664
10,5.842
13,6.294
12,6.178
12,6.2
17,5.778
10,5.55899999999995
17,5.768
11,5.68
9,5.912
9,6.654
12,6.384
10,6.22
7,5.768
10,6.116
17,6.294
15,6.934
14,6.11
12,5.612
10,5.526
9,6.14
11,5.872
16,6.216
16,6.402
19,6.302
18,5.846
10,6.364
14,5.9
8,6.144
11,6.236
12,6.302
14,6.07519999999996
11,6.496
13,6.33
10,6.264
5,6.394
16,5.79
15,6.1
16,6.028
18,6.164
11,6.776
14,5.61839999999996
14,6
13,6.114
15,5.85
14,6.3
11,6.876
10,6.36
11,6.364
12,6.138
12,6.9
8,5.932
11,6.412
12,5.836
17,5.826
13,5.89199999999999
16,5.78939999999998
16,6.036
16,5.94
9,6.33
13,5.71
10,5.51
11,6.086
16,6.202
11,6.22
5,5.20659999999997
13,6.252
14,6.44
7,5.564
11,6.51
13,5.542
9,6.264
10,6.172
15,6.38
9,6.192
18,6.43
10,5.9766
14,6.15
15,5.7
12,6.408
13,5.57699999999996
13,6.232
12,6.512
11,6.312
19,6.352
16,5.65
13,5.806
10,6.55
13,5.886
13,6.16
11,6.066
10,6.10219999999996
12,6.4784
12,6.392
14,6.01
15,6.604
16,6.442
6,6.308
8,6.4694
14,5.566
11,7.16
15,6.158
11,6.188
14,6.072
18,6.35059999999998
18,5.926
7,6.404
9,6.452
13,6.016
11,6.184
16,6.222
16,6.078
10,5.62559999999996
11,6.282
7,6.49
12,5.992
11,5.854
13,5.808
15,5.83439999999998
13,6.224
17,6.434
11,6.264
14,6.106
11,6.096
13,6.622
14,6.246
11,5.684
8,5.954
10,6.262
12,6.308
9,6.282
15,5.58419999999996
14,6.676
13,7.228
7,6.304
13,6.252
10,6.062
16,6.536
16,6.318
10,6.67599999999997
10,5.542
12,6.14
10,5.696
13,6.11
15,6.284
19,6.328
12,5.91359999999999
18,6.338
11,6.008
14,6.262
17,6.436
11,5.898
12,5.504
16,6.19759999999997
11,6.95
14,6.6
10,5.84
11,6.384
13,5.672
14,6.364
16,5.616
10,6.07
5,5.576
16,6.234
14,6.27
20,6.11
12,6.674
18,6.434
19,5.966
16,6.292
13,6.082
18,6.18
12,6.388
6,5.766
12,6.446
11,6.478
11,5.56979999999996
6,5.726
18,5.602
8,6.372
9,6.026
13,6.088
17,6.056
11,6.45
7,6.094
13,6.40999999999999
15,5.812
12,5.84159999999998
14,5.75519999999998
13,6.008
10,6.334
16,6.324
14,6.45
