"pb","quant_boot"
7,4.292
4,3.824
6,3.566
6,3.73
8,4.046
8,4.292
8,4.04
4,3.9838
1,3.164
4,4.32
7,3.432
10,3.682
2,4.122
6,3.294
5,4.416
9,4.08
6,3.09
1,3.044
6,3.888
11,3.942
3,3.63999999999996
8,3.794
6,3.702
7,3.69399999999997
9,4.006
1,3.89
9,3.626
7,3.548
3,3.74
2,4.966
4,3.778
5,3.848
7,3.662
3,2.564
7,3.65
8,3.68
3,3.858
3,3.4838
7,3.15799999999997
3,3.886
3,3.292
3,4.174
5,3.67
7,4.304
6,3.542
5,4.124
6,4.004
4,3.762
4,4.094
4,4.124
4,3.676
7,3.704
5,3.644
5,3.468
4,3.086
4,3.832
3,3.862
4,3.526
3,4.116
8,3.56
5,3.076
5,3.194
3,3.692
3,3.882
5,4.18
2,4.262
3,3.99
3,3.542
4,3.172
3,3.92
2,3.824
4,3.846
3,3.862
6,4.316
7,4.252
3,3.122
10,3.876
4,3.86
5,3.84
7,4.234
3,4.04
4,3.17419999999997
4,4.308
6,3.744
7,4.806
6,3.824
8,4.096
4,4.444
5,3.536
6,4.248
5,4.21
6,3.732
6,3.976
3,4.462
1,3.504
6,3.578
4,3.72
4,3.546
6,3.846
5,4.15
4,3.708
5,4.398
6,3.048
1,4.226
0,3.622
6,3.438
7,3.98
3,3.822
6,4.332
8,3.518
4,3.09679999999996
6,4.388
5,3.15
4,3.852
7,4.368
5,3.766
4,4.172
7,4.274
4,3.732
4,4.07879999999996
6,3.756
6,3.91
5,4.116
5,3.838
6,4.096
7,4.142
5,4.104
5,3.23899999999997
11,3.65
2,4.154
6,3.988
6,4.11
1,3.76959999999998
2,4.286
7,3.988
5,3.426
3,3.548
4,3.898
3,4.182
5,3.246
2,3.91
6,3.35419999999999
8,3.662
2,3.046
7,3.818
7,3.744
6,3.566
7,3.052
2,3.824
11,3.872
5,3.53
3,3.998
5,3.75
6,4.468
3,3.38
6,3.046
6,3.77
10,4.328
5,3.856
9,4.284
5,3.98
7,4.224
6,3.01
4,4.688
5,3.11299999999996
6,4.15
4,3.936
5,3.776
5,3.602
9,3.782
6,4.134
4,3.984
6,3.606
4,3.996
5,4.108
4,4.006
8,3.538
7,3.99
5,3.666
6,3.94
4,3.668
8,3.76
2,3.018
4,4.376
3,4.26
3,3.9514
2,3.732
6,4.376
5,3.992
5,3.744
6,3.936
5,3.734
5,4.048
3,3.366
8,3.444
5,3.26
3,3.672
6,4.49
7,4.418
4,3.564
6,3.306
2,3.102
4,4.056
4,3.276
6,4.136
5,4.062
9,4.382
4,3.796
5,3.722
5,3.654
5,3.304
7,4.182
4,3.52
6,3.57
7,4.056
8,4.31
6,3.732
6,3.68
5,4.104
5,4.024
3,3.666
5,3.764
11,3.986
7,3.686
4,3.284
4,3.896
4,3.082
1,2.82899999999998
7,2.736
4,4.168
1,3.184
4,3.8
4,3.016
6,3.538
5,4.042
4,4.372
4,4.134
3,4.402
2,3.74
7,3.612
8,3.836
5,3.622
3,4.354
4,3.134
4,4.442
4,3.284
6,4.136
7,3.918
5,3.55
4,4.154
9,4.098
4,3.894
3,3.954
4,3.196
4,3.26059999999998
4,3.212
10,3.05359999999995
4,3.606
4,3.812
3,3.982
3,3.28
7,4.27
8,3.938
6,3.532
1,3.73
6,4.234
3,3.484
8,3.652
9,3.744
3,3.93159999999999
6,3.644
5,3.666
7,4.34
4,3.3
9,3.642
8,3.79
6,3.604
8,3.888
8,4.044
8,4.928
7,3.24079999999997
4,3.782
3,3.442
5,3.418
5,4.268
2,3.63
8,3.76
7,3.728
10,3.79
3,4.044
9,4.15
4,3.508
6,4.078
5,3.598
6,3.84
3,3.708
11,4.826
7,4.752
2,3.234
6,4.494
5,3.694
5,3.806
4,4.29
5,4.412
6,3.728
6,3.74
4,3.678
5,3.112
4,3.82
5,3.888
2,3.906
10,3.702
3,4.184
6,4.192
8,4.702
6,3.882
6,3.386
9,3.848
6,3.546
5,3.788
4,3.68
4,3.528
6,3.644
9,3.67959999999997
6,3.29479999999998
6,4.116
6,3.568
6,3.78579999999998
7,3.12
5,3.656
3,3.786
6,3.784
8,3.564
3,4.148
6,4.4
6,3.924
7,3.77
3,3.286
4,3.482
4,3.752
6,3.748
6,4.284
5,3.614
5,3.128
8,3.806
3,3.426
4,4.452
2,3.706
4,3.916
6,3.774
8,4.23
6,3.634
8,3.74
8,3.68
4,4.314
8,4.304
8,3.718
5,4.038
4,4.062
7,4.05
4,3.746
3,3.212
4,3.776
5,3.05539999999996
4,3.326
7,4.306
5,4.034
3,4.284
5,4.274
6,4.082
1,3.424
4,3.954
5,3.508
6,3.654
6,3.826
6,3.608
6,3.524
4,3.88479999999999
6,3.282
6,3.908
7,4.1
9,4.228
8,3.87
6,3.878
9,4.034
3,3.222
4,3.506
3,3.958
3,4.002
6,3.706
5,3.658
3,3.518
1,3.418
2,3.786
2,3.732
3,3.814
5,3.542
8,3.662
4,4.206
9,4.212
2,3.574
3,3.224
12,4.2
3,3.41
10,3.78
4,3.26
5,4.318
4,3.204
6,3.782
6,3.664
10,3.926
4,3.954
1,3.586
8,3.912
4,3.644
10,4.548
9,3.83
2,3.234
5,3.61
3,3.798
5,4.1
3,3.914
3,3.816
3,3.398
4,3.686
6,3.53
6,4.252
6,3.44059999999999
5,3.834
5,3.366
3,3.84
6,3.922
4,3.834
7,4.466
5,3.5
4,3.428
4,3.506
4,3.34
3,3.974
2,3.918
8,3.732
4,3.284
6,4.342
4,4.014
4,4.308
7,4.012
6,3.67779999999997
3,3.912
5,4.564
6,3.62
6,3.862
6,3.942
3,3.872
2,3.518
2,4.462
5,4.302
7,4.416
6,4.482
3,3.77859999999998
3,3.504
5,3.358
6,3.532
4,3.91
7,3.752
7,4.074
9,4.136
2,3.324
4,3.162
8,4.004
3,3.3
5,3.594
3,4.506
3,3.86
6,3.358
7,4.038
4,3.518
5,4.688
3,3.606
5,3.57
6,3.698
8,4.486
6,4.258
2,3.896
4,3.692
5,3.548
7,4.194
5,3.994
6,4.456
6,3.194
5,4.22
3,3.604
4,3.524
3,3.512
5,3.706
7,3.668
3,3.222
4,3.932
8,4.244
