"pb","quant_boot"
9,4.854
5,5.05
10,4.294
3,4.588
11,4.748
12,4.706
11,5.934
8,5.132
19,5.064
12,4.76
7,4.68
14,5.394
12,5.086
13,5.472
13,5.25519999999998
9,4.596
7,4.548
10,4.56259999999996
12,4.928
7,4.952
7,5.032
16,4.83
9,4.244
16,5.968
7,4.684
17,5.162
13,4.93
16,5.148
14,5.076
13,4.806
7,4.666
7,5.13
19,5.074
6,4.742
8,4.914
7,4.188
17,5.23
12,5.26
11,5.06
12,4.884
17,5.208
7,4.676
9,4.796
13,5.834
14,5.06
14,4.69
13,4.998
12,5.054
9,4.502
16,4.518
14,4.91
17,5.722
13,5.51
5,4.89559999999999
15,4.952
14,5.194
19,5.286
18,5.204
13,3.916
4,4.242
8,5.464
14,5.444
19,5.20299999999997
13,5.426
24,5.67
11,4.42
11,5.21
10,4.012
11,5.112
9,4.65
18,5.442
14,5.25
6,4.962
10,4.75339999999998
14,5.06
11,4.908
14,5.022
14,5.222
13,4.556
18,5.878
12,5.212
12,5.696
10,5.14
15,5.29
12,5.008
14,4.962
15,5.19219999999997
9,4.814
15,5.48
15,5.238
10,4.176
13,4.808
12,5.466
8,4.888
14,5.606
16,5.63819999999996
8,4.108
16,5.312
11,4.902
9,4.814
6,4.96
14,4.948
14,5.782
11,4.932
11,5.42619999999999
6,4.84
5,3.83259999999998
15,4.622
19,5.94
18,5.286
14,4.566
9,5.01
16,5.106
11,4.63
9,4.14
10,5.52
14,5.79119999999998
14,5.418
14,5.916
15,4.704
8,4.264
14,4.728
11,4.516
21,5.392
5,4.346
14,4.266
10,4.246
7,4.174
18,5.11
10,5.388
15,4.848
8,4.69939999999997
11,5.086
12,5.254
11,5.706
14,5.142
11,4.678
14,5.478
18,5.914
5,5.072
11,5.618
15,4.63819999999996
16,5.07
10,4.228
12,4.894
9,5.11
11,4.15
12,4.952
15,5.25519999999998
16,4.502
11,4.838
16,5.432
17,5.174
11,5.342
10,5.33
13,4.542
15,5.744
10,4.55719999999995
10,4.74
11,5.154
12,4.778
14,5.796
9,4.94
8,5.304
12,5.358
17,5.322
18,4.816
11,5.884
16,4.998
10,4.286
8,4.36
6,5.81
13,4.83619999999998
12,4.718
18,5.86
21,5.126
10,5.05539999999996
10,5.238
11,4.838
13,5.60579999999996
13,5.898
9,4.888
9,5.028
5,4.628
13,4.6
5,4.944
13,5.164
13,5.228
7,5.29659999999998
11,5.18
10,4.30739999999998
8,4.59
9,5.09
11,4.45139999999999
6,5.066
10,4.12379999999996
8,4.13
14,4.716
23,5.938
13,5.246
9,5.058
20,5.22459999999997
14,5.352
15,4.79119999999998
10,6.22
17,5.272
11,5.13
14,4.726
13,4.62739999999996
10,5.224
13,4.814
9,5.202
11,4.75
12,4.596
8,3.82359999999998
14,4.78759999999998
13,4.522
17,5.2
11,4.702
15,5.036
15,5.272
11,5.166
18,5.414
14,5.14719999999996
15,4.736
11,4.848
10,5.03
13,4.726
13,5.828
9,4.936
21,5.686
7,4.718
11,5.164
9,5.258
6,5.108
18,5.066
8,5.352
15,6.064
19,5.07
15,5.914
9,4.88
7,4.27319999999998
5,3.738
7,4.964
18,5.276
12,4.708
18,5.63
13,4.042
16,5.542
14,5.626
8,5.286
9,4.632
13,5.144
16,4.9748
9,4.586
15,4.53
7,4.76419999999998
10,5.612
11,4.934
13,5.168
12,4.782
12,4.522
15,5.624
11,5.394
16,5.028
10,5.106
11,5.146
14,5.954
16,4.624
13,5.148
12,4.81
12,4.60759999999996
11,4.92
19,5.726
8,4.642
16,5.478
15,5.318
8,3.991
11,4.696
19,5.774
15,5.598
15,4.552
13,5.574
13,4.712
10,5.386
13,4.782
10,5.886
13,5.214
17,5.988
9,4.69
12,4.16
10,5.04
18,5.662
9,5.462
11,5.518
14,4.93
16,5.22279999999997
12,5.412
3,4.434
20,5.264
18,5.15
16,5.976
9,4.748
12,4.78
11,5.266
15,4.67
14,5.104
15,4.58
12,5.28759999999998
8,4.592
13,4.518
8,5.034
16,4.506
14,5.254
7,5.388
9,4.34
12,5.412
9,5.322
16,5.582
20,5.608
8,4.594
11,5.15
18,4.244
13,5.21
14,5.734
12,4.728
12,5.28219999999998
15,5.782
11,5.294
9,4.506
9,4.28039999999998
18,5.57
12,5.804
16,4.822
7,5.354
12,4.842
8,4.524
5,5.368
8,4.93
11,5.664
16,4.958
7,5.682
13,4.748
9,5.03
17,5.06619999999996
12,4.042
14,5.31
19,5.962
8,4.518
18,5.53
8,4.9586
8,4.802
17,5.768
11,5.42799999999999
17,5.63
11,4.588
12,4.722
8,4.386
11,4.712
18,5.12
9,4.722
13,5.168
15,4.548
15,5.498
15,4.552
16,5.59
5,4.648
12,4.298
13,5.062
15,5.354
15,5.666
9,4.89739999999999
10,4.974
9,4.756
12,5.372
11,5.122
16,5.304
8,4.37399999999999
19,5.16
14,5.498
18,4.642
13,5.164
17,5.398
11,5.034
10,4.772
16,4.72
10,4.80739999999998
9,5.496
16,4.822
13,5.36
7,4.114
17,5.21
12,4.526
6,5.416
15,5.14719999999996
11,5.362
8,4.688
13,6.068
12,4.764
11,4.692
14,5.32359999999998
14,5.14
6,4.84
13,5.452
15,5.454
5,4.138
6,4.208
19,5.072
11,4.51
7,5.386
15,5.004
6,4.578
5,5.028
13,4.79
9,4.926
9,4.77
15,5.146
12,4.616
8,4.692
10,5.372
11,5.25
8,4.222
14,5.48
12,5.394
12,5.486
15,5.458
11,5.164
9,4.012
8,4.936
15,5.512
6,4.002
12,5.148
8,4.75
11,5.488
15,5.38
15,5.14
11,4.696
15,5.188
5,4.53
12,4.564
7,5.036
10,5.392
11,5.8
13,4.63459999999996
16,5.08779999999996
10,5.756
23,5.604
20,5.404
16,5.874
14,5.358
7,5.132
20,5.152
14,5.69
8,4.158
4,4.56
13,4.64
13,5.044
18,5.576
6,4.35
11,4.63
15,5.012
16,5.708
10,5.154
11,5.05
11,5.182
11,5.466
2,4.614
14,5.26
15,4.5
8,5.034
10,4.75
14,4.816
15,4.86
8,4.45
11,4.72
10,5.366
10,4.728
10,4.838
11,5.04
16,5.272
10,4.556
14,4.80199999999998
9,4.206
15,5.156
14,5.16
17,5.698
12,4.624
11,4.192
14,4.92439999999999
8,4.05
12,5.414
11,5.316
11,4.8
17,5.58959999999996
14,5.254
20,5.488
6,4.936
20,5.096
11,4.546
10,4.512
12,5.022
8,4.21019999999997
11,5.278
9,5.23
15,5.11
11,5.716
12,5.1
12,4.504
12,6.354
13,4.56619999999996
9,5.286
9,5.272
10,4.826
10,5.446
16,6.08
12,5.04
14,4.71
14,5.03
15,5.122
7,4.746
10,4.71019999999997
10,4.208
11,4.872
11,4.86
13,5.364
11,4.368
16,4.846
11,5.426
9,5.09
9,4.278
14,5.138
9,5.032
15,5.202
10,4.56
15,4.872
11,4.874
14,4.558
8,4.948
24,5.728
15,5.238
13,4.596
6,4.358
12,5.35
9,4.104
15,5.106
8,4.232
12,5.082
9,5.444
13,5.022
12,4.56
10,5.37
6,4.974
15,5.168
9,4.658
10,5.234
16,5.384
18,5.804
11,4.666
22,5.23719999999997
15,4.592
12,4.508
11,4.144
8,4.534
12,4.64
11,4.622
10,4.202
9,5.208
8,4.044
18,5.73
11,4.846
5,4.612
16,5.37
14,5.648
14,4.69
18,5.178
14,5.7
18,5.238
6,4.86
16,5.726
14,4.578
11,5.186
11,5.13999999999996
9,5.484
14,4.916
11,4.5
15,5.234
7,4.652
11,4.83
15,4.594
18,4.646
8,5.042
16,4.84339999999998
13,5.488
15,5.418
7,4.674
10,6.322
17,5.376
7,5.504
10,4.582
15,5.37579999999999
13,4.83799999999998
11,4.6
13,5.744
10,4.684
8,5.064
22,6.248
7,4.65
20,5.008
11,4.978
7,4.07
18,5.702
23,6.466
10,4.69939999999997
17,5.032
17,4.072
12,5.24
15,5.12
11,5.02
12,4.566
9,4.99
9,4.898
16,5
12,4.532
10,4.754
11,5.502
12,5.09
11,4.84
16,5.786
11,4.728
15,5.654
17,5.228
16,5.252
4,4.572
8,4.664
20,5.93
10,4.272
12,5.448
11,5.148
15,5.464
16,4.838
18,5.032
10,4.62
8,4.622
7,4.808
9,4.90999999999999
12,5.222
4,5.07
19,5.368
10,5.546
10,5.138
10,4.684
16,5.938
14,4.76
15,5.424
11,5.074
18,5.134
11,5.272
13,5.514
10,5.034
15,5.114
16,5.382
12,5.726
17,4.87
15,5.158
14,5.016
16,5.476
10,4.396
15,5.42
10,4.81
15,4.628
6,4.828
16,5.766
12,5.002
13,5.304
13,4.044
17,5.072
11,5.04
8,5.43699999999999
15,5.102
18,4.74079999999997
10,5.316
18,5.058
16,5.864
14,5.452
12,5.018
9,5.396
11,4.79
12,4.71019999999997
10,4.898
7,4.786
11,5.33259999999998
12,5.706
9,5.446
13,5.472
10,4.188
16,4.59859999999996
8,5.31
11,4.834
10,5.064
14,5.626
11,4.052
9,5.826
17,5.768
10,4.846
11,5.234
11,5.488
14,4.85779999999999
13,5.652
4,4.258
12,5.384
19,5.87039999999999
16,6.196
12,4.94
9,4.274
20,5.976
18,5.272
10,5.088
15,5.12559999999996
11,5.032
9,4.024
6,4.712
7,5.616
16,5.788
14,5.318
14,5.258
12,5.286
12,5.5
8,4.514
13,5.004
16,5.012
10,5.064
14,4.636
15,5.9802
16,5.748
15,5.42439999999999
12,4.788
10,4.672
18,5.002
12,5.26
10,5.448
11,5.754
16,5.958
15,5.43
14,5.194
8,5.126
10,5.396
12,5.784
5,4.082
18,6.226
8,5.372
11,5.018
10,4.702
10,4.822
12,5.054
10,4.962
12,4.57
13,5.094
9,4.93
14,5.052
9,5.38
8,5.504
9,5.288
17,4.656
11,5.054
13,5.224
6,4.41539999999999
11,5.056
11,5.104
13,4.576
12,4.97
14,5.27
12,4.54999999999995
16,4.94
21,5.89
10,4.642
10,5.34
8,4.862
8,4.918
12,5.964
18,5.386
13,5.446
7,4.072
8,4.568
12,5.782
8,4.524
13,4.924
12,4.954
12,5.142
14,5.34
9,4.746
18,5.594
12,4.908
19,5.664
15,5.058
9,4.63
5,4.346
18,5.73539999999997
16,5.764
13,5.112
10,4.762
13,5.088
10,4.502
12,4.93
8,4.75
8,4.28
12,4.68
10,4.764
15,5.446
12,5.35
7,4.77499999999998
10,5.104
14,4.856
12,5.476
18,5.706
18,5.212
18,5.166
5,4.668
12,5.474
11,4.502
9,4.626
10,4.802
5,4.072
9,5.216
15,5.566
15,4.65979999999997
13,5.342
11,5.984
19,5.4586
8,5.238
22,5.08599999999996
12,4.01
7,4.96
15,5.112
8,4.63459999999996
12,5.772
9,4.56
8,4.246
10,5.088
9,4.55
8,4.764
10,4.732
10,4.55899999999995
6,4.51
13,4.804
17,5.006
9,4.122
8,4.852
10,4.872
13,5.736
8,4.976
11,4.578
14,5.632
7,4.782
10,4.586
6,3.524
13,5.424
3,3.72
4,5.04
14,5.262
15,5.006
10,4.15619999999997
16,4.65079999999996
13,5.598
13,4.564
14,4.8
10,5.362
5,5.33
11,4.998
12,5.364
9,4.964
7,5.154
15,4.932
13,4
13,4.598
13,5.856
14,4.876
14,5.29
16,5.942
22,5.544
11,4.588
13,4.816
10,4.55
13,4.64899999999996
13,5.54
15,4.57519999999996
17,5.16699999999997
10,4.752
10,4.614
16,5.448
11,4.852
9,4.908
11,6.226
12,4.654
8,5.128
10,4.814
13,5.438
8,4.678
11,4.528
19,4.558
12,5.34339999999998
19,5.476
13,5.052
9,4.61
12,5.37759999999999
19,5.822
15,4.56
18,5.862
12,4.582
9,4.955
6,4.816
11,4.518
20,5.172
10,5.26
12,4.666
10,5.29
12,5.18
17,5.832
9,4.70299999999997
12,4.87
11,5.492
17,5.352
7,5.122
7,4.548
13,4.796
9,5.188
8,4.914
11,4.042
12,4.736
14,5.15619999999997
13,5.218
10,5.4802
11,5.962
10,4.9
10,4.656
