"pb","quant_boot"
2,0.712
2,0.762
1,0.8
2,0.734
2,0.739999999999954
0,0.694
0,0.692
1,0.748
2,1.656
2,0.666
1,0.713999999999954
0,0.75
0,0.69
0,0.69
1,0.734
0,0.702
0,0.774
1,0.758
0,0.744
0,0.726
1,0.711999999999954
0,1.602
1,0.684
0,0.709999999999954
0,0.746
1,0.718
0,0.81
1,0.682
0,0.772
0,0.806
1,0.71
0,0.742
0,0.75
0,0.76
0,0.727999999999954
0,1.664
0,0.8
0,0.798
0,0.78
0,0.754
0,0.76
0,0.693999999999955
0,0.786
0,0.75
0,0.714
0,0.844
1,1.65
1,0.678
0,0.704
0,0.754
1,0.716
1,0.76
0,0.686
1,0.702
0,0.83
1,0.644
0,0.752
1,0.78
1,0.76
1,0.7
0,0.77
0,0.692
2,0.698
2,0.692
1,0.738
0,0.744
0,0.77
1,1.586
1,0.702
0,0.788
0,0.796
2,0.802
0,0.711999999999954
0,0.864
0,0.72
0,0.734
2,1.67
0,0.698
2,0.724
0,0.714
1,0.726
0,0.774
1,0.684
1,0.724
2,1.638
0,0.704
1,0.712
0,0.742
0,0.664
0,0.644
1,1.624
1,0.734
0,0.774
0,0.682
0,0.796
1,1.662
0,0.794
0,0.754
0,0.77
0,0.754
1,1.598
0,0.836
0,0.832
0,0.68
0,0.736
1,0.782
2,0.698
0,1.63
4,1.654
0,0.798
1,0.678
2,0.666
1,0.726
1,0.768
0,0.672
1,0.862
1,0.72
1,0.706
1,0.754
1,0.768
0,0.724
1,0.682
1,0.676
0,0.696
1,0.668
1,0.74
0,0.75
0,0.776
0,0.786
1,0.696
1,0.892
1,0.74
0,0.754
2,0.658
0,0.728
0,0.868
1,0.7
0,0.708
1,0.688
0,0.82
1,0.686
1,0.682
1,0.736
0,1.66
0,0.73
1,0.73
1,0.73
1,0.782
0,1.666
0,0.752
0,0.654
2,0.712
0,0.786
0,0.788
0,0.806
0,0.768
1,0.73
0,0.85
0,0.782
0,0.758
0,0.756
0,0.672
0,0.748
0,1.62
1,0.696
1,0.736
0,0.77
0,0.708
0,0.71
0,0.73
1,1.648
1,0.714
2,0.732
0,0.716
0,0.69
2,0.73
1,0.726
1,0.74
0,0.7
2,0.77
1,0.744
1,1.69
0,0.78
0,0.74
0,0.78
0,0.71
1,1.642
0,0.734
1,0.806
2,0.706
0,0.788
1,0.738
0,0.854
0,0.722
0,0.656
1,0.804
1,0.646
0,0.74
0,0.796
