"pb","quant_boot"
6,5.53
15,5.796
10,5.66
12,5.856
17,5.518
9,5.56
13,5.52
13,5.972
15,5.06
17,5.664
17,5.962
12,5.916
15,5.674
13,5.36139999999999
12,5.58059999999996
13,5.676
12,5.044
13,5.134
11,5.64
12,5.394
11,5.64
10,6.226
12,5.596
8,5.64
11,5.612
15,6.024
13,5.866
12,5.576
12,5.52
8,5.746
13,4.89919999999999
20,5.534
13,5.144
12,5.114
9,5.102
8,5.084
15,5.78759999999998
17,5.538
11,5.09319999999996
15,5.19
6,5.15
7,5.548
7,5.704
11,5.268
9,5.612
11,5.10579999999996
13,5.33979999999998
15,5.544
14,5
10,5.262
8,5.55179999999996
14,5.626
9,5.722
7,5.338
8,5.622
14,5.978
13,5.4982
10,5.262
12,6.34
12,5.99
20,5.566
14,6
11,5.954
10,5.09139999999996
16,5.71739999999997
6,5.706
11,5.972
15,5.594
7,5.516
13,6.078
9,5.158
13,5.658
9,5.784
13,5.12559999999996
21,5.62
13,5.964
13,5.93
11,5.47
9,5.144
9,5.532
11,5.67239999999997
12,5.276
10,5.624
13,5.942
9,6.64
11,5.534
12,6.074
13,5.17
8,5.702
9,5.24
15,5.07
14,5.014
10,5.906
6,5.982
10,5.824
14,5.222
9,5.296
16,5.798
16,5.952
15,5.986
14,6.192
8,5.768
15,6.018
12,5.4892
11,5.616
16,5.88
15,5.706
16,5.692
12,5.098
11,5.278
10,5.038
12,5.166
3,5.26239999999998
13,5.34699999999999
13,5.32
13,5.724
11,5.066
19,5.522
13,5.704
10,5.022
11,5.588
16,5.662
6,5.33079999999998
12,6.196
14,5.964
14,5.77
9,5.674
17,4.9766
14,5.17
12,5.06
13,5.278
18,5.608
9,5.948
12,5.646
10,5.17419999999997
13,5.21
14,5.432
16,6.29
12,5.36319999999999
10,5.926
15,5.12019999999996
13,5.78039999999998
10,6.27
13,5.744
12,5.19
12,5.808
15,5.452
15,5.864
9,5.43159999999999
20,5.808
21,5.78
10,5.56799999999996
9,5.526
11,5.15619999999997
15,5.592
14,5.392
9,5.752
8,5.624
14,5.632
11,4.858
10,5.746
12,5.554
17,5.062
15,5.11
11,4.568
9,6.09
13,5.32899999999998
9,5.892
8,5.648
9,5.19
13,5.848
10,5.096
15,5.448
9,5.952
13,5.146
11,5.888
11,6.112
11,6.318
12,5.312
8,5.7
11,5.284
10,5.38479999999999
12,5.058
7,5.724
12,5.558
15,5.112
17,5.69
10,5.102
12,5.16
12,5.9
15,5.322
14,5.88479999999999
8,5.10759999999996
16,4.752
12,5.31099999999998
9,5.164
11,5.08
16,5.508
10,5.42439999999999
17,5.724
10,5.796
17,5.11299999999996
9,5.332
15,5.84
6,5.776
7,5.11
11,5.788
10,5.644
14,5.186
12,5.774
12,5.668
8,6.112
10,5.742
19,6.466
12,5.578
7,6.102
12,5.132
20,5.196
10,5.71019999999997
16,5.76779999999998
17,5.736
12,6.512
12,5.35
21,5.934
14,5.598
14,5.418
9,5.21019999999997
16,5.018
9,5.798
7,5.806
12,6.486
17,5.62
15,5.01
14,5.744
11,6.25
13,5.76
9,5.53
9,6.334
10,5.78
12,5.86
10,5.474
17,5.948
11,5.532
11,5.31
14,5.572
18,5.658
13,5.534
9,5.658
13,5.392
11,5.848
6,5.39559999999999
14,5.596
7,5.776
15,5.598
12,5.738
7,5.948
6,5.508
12,5.504
9,5.248
15,5.89
11,5.504
11,5.674
12,5.932
17,5.634
16,5.864
10,5.734
16,5.55
10,5.638
12,5.75
13,5.658
13,5.542
11,5.63
12,5.384
10,6.14
9,5.4532
8,5.40099999999999
13,5.762
13,5.386
9,5.38839999999999
12,5.498
15,5.24259999999997
12,5.278
11,6.47
8,5.20659999999997
10,5.718
11,5.51
7,5.93
10,5.524
10,5.922
19,5.708
13,5.428
9,5.626
12,5.708
17,5.838
10,5.686
15,6.146
16,5.808
7,5.798
19,5.634
9,5.054
14,5.65
16,5.848
4,5.898
15,5.838
11,5.54
6,6.214
14,6.224
6,5.852
11,5.598
15,5.134
7,5.33
8,5.766
9,5.666
8,5.6
17,6.02
12,5.118
10,5.964
6,5.874
12,5.53
13,5.8
10,5.676
12,5.516
9,5.436
12,5.926
16,5.636
9,5.976
11,5.564
8,6.27
7,5.512
8,5.342
9,5.55
10,5.004
23,5.09139999999996
13,5.20839999999997
13,5.632
6,5.79
12,6.296
