"pb","quant_boot"
10,3.604
9,3.824
6,3.814
5,3.598
5,4.122
3,3.502
5,3.724
2,3.09859999999996
7,4.12
3,3.174
5,4.07
9,3.93339999999999
6,3.864
2,3.104
9,3.88
6,3.652
4,3.674
6,4.378
4,3.612
8,3.172
6,3.842
5,3.502
5,3.79
5,4.114
8,3.602
3,3.404
3,3.506
5,4.362
3,3.722
5,4.212
8,3.858
2,3.014
8,3.782
7,3.708
3,3.3
4,3.556
7,4.242
5,3.696
7,4.102
4,3.61
6,3.51
4,3.732
6,3.558
2,3.554
9,3.574
8,3.822
5,3.766
3,3.786
6,3.692
7,3.708
3,3.54
2,3.74
7,3.29299999999998
3,3.054
9,3.844
9,3.816
5,3.844
8,3.806
4,3.172
6,4.132
6,3.668
5,3.9
4,3.704
8,3.934
6,3.608
4,3.09199999999995
2,3.176
4,3.40279999999999
6,3.568
5,3.568
4,3.862
5,3.672
8,3.884
9,3.676
7,3.864
5,3.696
8,3.894
4,3.694
7,3.708
6,3.724
7,4.324
6,3.262
8,3.55
8,3.324
7,3.578
6,3.608
9,3.586
10,3.992
10,3.508
4,3.534
5,3.854
5,3.684
7,3.84
7,3.536
5,3.53
8,3.754
3,3.882
7,4.338
5,3.656
5,3.808
7,3.966
1,3.708
7,3.9694
6,3.556
6,4.13
8,3.558
9,3.574
4,4.288
9,3.64
7,4.23
4,3.726
5,3.522
6,3.594
6,3.826
6,3.642
7,3.51
3,3.814
4,3.19399999999997
6,3.28939999999998
9,3.838
7,4.046
7,3.30379999999998
2,3.158
8,3.928
5,3.66
8,4.112
6,3.242
6,3.574
10,3.848
8,4.118
5,3.59
2,3.536
10,4.372
8,4.02
7,3.64
8,3.532
4,3.576
7,3.86
5,3.566
8,3.58779999999996
3,3.204
8,3.668
8,3.728
4,3.674
6,3.934
9,3.878
3,3.946
3,3.788
3,3.76
5,4.142
3,3.588
6,3.922
9,4.298
3,3.708
7,3.186
3,3.534
10,3.986
4,4.01
5,3.542
2,3.618
4,3.51
4,3.736
2,3.57
6,3.66
2,3.818
3,3.708
6,4.084
7,3.90999999999999
6,3.836
7,3.878
3,3.516
4,3.516
9,3.85959999999999
9,4.116
4,3.056
5,3.824
6,3.828
9,4.034
9,3.524
3,3.254
5,3.602
3,3.38
7,3.686
8,4.036
8,3.82899999999998
5,3.866
7,4.05
10,3.63
1,3.166
4,3.536
4,3.668
3,3.63
5,4.072
2,3.638
6,3.554
1,3.086
1,3.16
6,3.622
3,3.038
8,3.526
8,3.6
9,4.232
7,4.074
5,3.812
9,3.578
8,3.548
0,3.062
6,3.552
8,4.226
6,4.11
3,3.072
1,3.726
6,3.622
7,3.991
4,3.056
4,3.776
3,3.266
10,3.79
10,3.958
4,3.054
6,3.93
14,3.808
6,3.11839999999996
3,3.902
5,3.252
6,4.054
8,3.882
6,3.75
8,3.996
4,3.784
9,3.872
6,4.31819999999998
5,3.818
4,3.658
