"pb","quant_boot"
3,2.846
6,2.952
5,2.198
3,2.184
6,2.788
6,2.134
8,2.738
3,2.512
4,2.504
2,2.06259999999996
4,2.316
4,1.692
2,2.354
1,1.662
2,2.07
5,2.856
0,2.236
4,2.998
5,2.092
2,2.348
3,2.12
5,2.684
4,3.046
10,2.104
5,2.248
3,2.27
2,2.28
6,2.776
4,3.58
3,2.16
7,2.10579999999996
3,2.056
2,2.038
5,2.732
7,2.506
4,2.15259999999996
7,2.08
8,3.014
4,2.006
7,2.602
3,2.828
5,3.166
2,2.57
2,1.604
7,3.414
3,3.03
8,2.706
4,2.266
3,2.598
5,3.454
2,2.402
3,2.258
7,2.822
5,2.306
6,2.484
2,2.578
4,2.394
4,2.536
6,3.608
2,2.878
2,2.588
2,2.35
2,2.596
6,2.58
6,2.796
3,2.048
1,3.224
5,2.10579999999996
1,2.45
5,2.752
3,2.538
5,2.776
2,1.712
7,2.142
0,2.974
7,2.628
6,2.228
9,2.878
3,2.934
3,2.776
3,2.834
7,3.434
1,2.018
8,2.658
5,2.97
6,2.836
5,2.37
1,2.37
2,2.84
3,2.22
6,3.12
2,3.082
5,2.84
2,2.09
7,2.876
3,2.422
4,2.474
2,1.68999999999995
4,2.55999999999995
7,2.71
1,2.346
4,2.732
4,3.106
4,2.258
3,2.78999999999995
3,2.18
0,2.356
5,2.764
3,3.056
8,2.612
5,2.704
4,2.08399999999995
2,2.092
5,2.186
4,2.09
4,3.452
1,2.198
3,2.83
7,2.698
3,2.436
4,2.27
4,2.408
3,3.054
2,1.662
6,3.002
5,2.23
5,2.054
7,3.35
6,2.758
5,2.202
6,2.624
5,2.504
1,2.198
3,2.106
8,3.242
5,2.13
6,3.044
7,2.162
0,1.78
6,2.866
4,2.588
9,3.63
4,2.23
2,2.05899999999996
5,2.944
4,2.36
3,2.84
5,2.508
1,2.386
7,2.66
6,2.77
6,2.744
1,2.376
5,2.62199999999996
3,1.726
2,2.09
6,2.038
7,2.768
2,2.13
3,2.812
5,2.234
4,2.468
4,3.186
7,2.522
10,3.02
2,2.748
8,2.658
3,2.314
3,2.32
3,2.94
9,3.02
1,2.058
8,2.892
5,2.172
6,2.734
5,3.556
7,3.466
3,1.732
3,2.774
6,3.272
6,2.682
1,1.926
3,3.128
6,2.362
4,2.07
0,2.13099999999996
3,2.196
4,2.908
6,3.596
4,2.598
5,3.198
6,2.54
4,1.6
6,3.098
6,2.136
3,2.804
6,2.044
5,2.328
6,2.72
11,3.062
6,3.008
5,3.06
8,2.538
5,2.454
4,2.376
2,2.856
3,2.19
3,2.95
8,2.624
5,2.914
2,2.626
6,2.7
7,2.73
3,2.936
6,2.018
3,2.528
6,3.466
5,2.05599999999995
6,2.902
5,2.842
10,3.144
5,2.574
3,2.24199999999995
5,2.14899999999996
7,2.554
0,2.832
9,2.706
8,3.02
1,2.584
3,2.6
3,2.55
5,3.192
2,1.75999999999995
1,2.258
0,1.822
6,2.83
3,2.832
3,2.53
7,2.342
5,2.632
5,2.818
8,3.16
5,3.354
3,2.958
5,2.69039999999997
6,3.018
5,2.834
2,2.992
4,2.632
4,2.054
3,2.07879999999996
7,2.842
3,2.508
3,1.76
6,2.21399999999995
4,2.24799999999995
3,2.758
4,3.45
4,2.388
4,2.16
5,3.072
7,3.488
2,3.2
6,2.806
3,2.948
5,2.724
4,2.726
0,2.418
1,2.606
2,2.10399999999995
4,3.03
4,2.478
4,2.828
5,2.864
2,2.362
2,2.522
6,2.072
4,2.724
5,2.324
4,2.388
4,3.216
1,1.844
8,2.55
6,2.708
7,2.306
4,1.718
6,3.134
6,2.938
3,2.578
5,2.8
3,2.166
11,3.146
1,2.846
3,2.234
6,2.814
1,2.39
3,2.73
1,2.34
4,2.74
2,2.168
3,2.22199999999995
3,2.072
4,2.038
7,2.38
4,3.324
4,2.832
7,2.116
3,2.45
9,2.77
5,2.628
6,2.804
3,2.184
5,2.044
4,2.782
3,2.394
4,2.16
2,2.654
1,2.316
2,2.878
3,2.944
4,2.116
2,2.44
5,2.728
5,2.296
7,2.246
3,2.862
3,2.138
6,3.46
4,2.524
3,2.598
7,2.736
5,2.786
2,2.572
4,2.674
4,2.21
2,2.434
3,2.564
3,2.588
3,2.798
3,2.504
6,2.85
2,3.298
6,3.146
6,3.214
5,2.35
3,2.912
4,2.01
4,2.518
3,2.556
2,2.256
8,2.556
4,2.832
3,2.93
5,2.07
3,2.048
8,2.822
3,2.246
4,2.59
7,2.818
5,2.608
5,2.516
1,2.342
2,2.094
4,2.202
3,1.774
5,2.108
3,2.292
1,2.152
3,2.646
2,2.204
5,2.62
2,2.168
11,2.718
5,2.77
7,2.774
4,1.56999999999995
0,1.752
6,2.942
3,2.402
4,1.682
5,2.79
2,2.102
1,2.144
5,2.564
7,2.64899999999996
7,2.848
3,2.10999999999995
4,3.01
5,2.152
4,2.05
2,2.374
6,2.13
4,2.984
5,3.308
8,3.234
9,2.81
6,2.74
5,2.038
6,2.992
5,2.816
5,2.658
0,2.452
1,2.076
1,2.65
2,2.912
2,2.224
6,2.714
3,3.28
3,2.226
2,2.762
4,2.322
4,2.774
5,2.274
9,3.016
6,2.776
4,2.228
3,1.658
3,2.044
5,2.32
1,2.414
3,2.388
5,3.394
5,1.922
2,2.246
11,2.62
4,2.816
2,2.488
2,2.314
3,2.048
2,1.62799999999995
5,2.562
4,2.652
1,1.734
2,2.798
5,2.782
3,2.316
8,3.09
3,2.532
3,2.134
5,2.126
3,2.304
3,2.378
4,2.432
1,2.63
4,2.332
2,2.2
6,2.10219999999996
3,2.51
6,3.134
1,1.778
4,3.264
2,2.212
3,2.738
5,2.024
6,2.982
5,2.94
2,2.938
1,3.218
6,2.378
1,2.422
1,2.476
9,3.338
2,2.292
1,2.244
3,2.44
6,2.95
8,2.916
4,2.602
3,2.092
4,2.064
4,2.55
2,2.092
4,2.01
5,3.248
6,2.522
5,2.534
7,3.44
2,2.438
4,2.038
3,2.3
2,2.14
9,2.116
2,2.506
1,2.254
7,3.044
4,2.33
7,2.076
