"pb","quant_boot"
0,0.726
2,1.668
0,1.654
1,1.652
0,0.646
0,0.698
0,0.7
0,0.702
0,0.732
0,0.748
1,0.774
0,0.702
1,0.778
1,1.676
0,0.654
0,0.806
0,0.644
0,0.722
0,0.7
0,0.772
1,1.612
1,0.68
2,0.764
1,0.696
1,0.734
0,0.68
1,1.6
1,0.708
0,0.662
0,0.78
1,0.706
0,1.634
0,0.736
1,1.658
1,0.74
1,0.76
0,0.716
1,0.628
0,0.756
0,0.75
1,0.78
0,0.682
0,0.718
0,0.71
0,0.794
1,0.734
1,0.778
0,1.646
0,0.706
0,0.704
0,0.676
0,1.636
0,0.712
0,0.756
0,0.764
1,0.728
0,0.664
0,0.72
0,0.734
0,0.748
0,0.712
0,0.726
0,0.74
0,0.728
0,0.712
0,0.778
0,0.754
1,0.738
0,0.744
0,0.698
0,0.716
0,0.73
0,1.674
0,0.704
0,0.716
0,0.73
0,0.676
0,0.698
0,0.752
0,0.722
1,0.724
1,0.748
1,0.7
0,0.766
0,0.746
0,0.752
0,1.668
0,1.682
1,0.66
0,0.758
0,0.748
0,0.718
0,0.7
0,0.79
0,0.78
0,0.698
0,1.644
0,0.71
0,0.642
0,1.662
0,0.712
0,0.726
0,0.722
1,0.762
2,1.654
1,0.682
0,0.724
1,0.736
0,1.612
1,0.766
0,1.654
1,0.72
1,0.746
0,0.826
1,0.678
0,0.73
1,1.65
0,0.738
0,0.738
0,0.686
1,0.768
1,1.654
0,0.674
1,0.75
0,0.754
0,0.758
0,0.68
0,0.734
0,0.796
0,1.658
1,0.648
0,1.656
0,0.76
0,0.714
0,0.714
1,1.618
0,0.782
0,0.684
0,0.72
0,0.714
0,0.75
1,0.77
0,0.66
0,0.816
0,0.712
1,1.646
0,0.726
0,0.736
0,0.748
0,0.7
0,0.75
2,0.734
1,0.744
0,0.74
1,1.682
0,1.576
1,0.74
0,0.678
1,0.726
0,1.666
0,1.636
0,0.738
0,1.634
1,0.734
0,0.762
1,0.716
0,1.66
0,0.75
1,0.754
1,0.67
0,0.722
0,0.688
0,0.804
0,1.686
0,0.628
0,0.726
0,0.71
0,0.736
2,1.656
0,1.62
0,0.71
0,0.78
0,0.626
0,0.698
0,0.69
0,1.678
0,0.72
1,0.712
0,0.672
0,0.706
0,0.726
0,0.676
0,0.656
0,0.74
0,0.72
0,0.698
0,0.716
0,0.744
0,0.654
0,0.776
0,0.728
2,0.723999999999954
0,0.672
0,0.754
1,0.664
1,0.684
0,0.808
0,0.658
0,0.762
1,0.782
2,0.794
0,0.664
0,0.718
0,0.678
0,0.662
1,0.68
0,0.664
1,0.662
1,0.66
1,0.726
2,0.656
1,0.742
0,0.71
1,0.666
1,0.734
1,0.702
0,0.766
0,0.79
0,0.685999999999955
0,0.739999999999954
0,0.724
0,0.708
0,0.674
1,0.69
1,0.73
0,0.736
1,0.71
1,0.704
0,0.748
0,1.686
0,1.68
0,0.706
0,0.782
0,0.702
1,0.672
1,0.712
0,0.68
0,0.726
0,0.75
0,0.69
0,0.798
1,0.706
1,0.786
1,0.768
1,0.672
0,0.708
0,1.59
1,0.708
0,0.748
1,0.688
0,0.668
0,1.638
0,0.704
0,0.678
0,0.748
0,0.702
0,0.706
1,0.728
0,0.746
1,0.726
0,0.742
0,1.702
0,0.708
0,0.718
0,0.734
0,0.67
1,1.658
1,1.658
1,0.702
0,0.684
0,0.756
0,0.71
0,0.728
0,0.742
0,0.69
0,0.686
1,0.694
0,0.724
0,0.782
0,0.722
0,0.707999999999954
0,0.764
0,0.756
0,0.688
1,0.784
0,0.72
0,0.702
0,0.752
0,0.721999999999954
0,1.638
0,0.698
0,0.738
0,0.722
0,0.788
0,0.674
0,0.79
1,0.75
0,0.718
0,0.683999999999955
0,0.672
0,0.7
0,0.747999999999954
0,0.752
0,1.648
0,1.624
0,0.706
1,0.71
0,1.664
0,0.774
0,0.752
0,0.722
0,0.778
0,0.774
1,0.692
1,0.69
0,0.698
0,0.716
3,0.73
0,0.786
0,0.714
0,0.71
0,0.698
1,0.73
2,0.698
1,0.718
1,0.666
0,0.758
0,0.758
1,0.668
1,0.718
0,0.744
1,0.696
0,0.677999999999955
0,1.638
0,0.724
0,0.718
0,0.688
0,0.8
0,0.78
0,0.714
0,0.672
1,0.782
0,0.748
0,0.694
0,0.672
0,0.738
0,0.686
0,0.758
0,0.727999999999954
0,1.672
0,0.73
0,0.702
1,0.688
0,0.768
0,0.67
0,0.752
0,1.62
0,0.762
0,0.758
0,0.754
0,0.722
0,0.612
1,0.698
0,0.732
0,0.764
0,0.7
0,0.862
1,0.736
0,0.758
0,0.744
0,0.724
1,0.756
0,0.742
0,0.816
0,0.762
2,0.752
0,0.768
0,1.562
0,0.722
0,1.61
0,0.764
1,0.79
0,0.7
0,0.682
0,0.738
1,0.754
1,0.754
0,0.722
0,0.72
0,0.79
0,0.744
0,0.718
0,0.67
0,0.772
1,0.692
0,0.68
0,1.67
2,0.72
0,1.626
1,0.708
0,0.79
1,0.69
0,0.774
0,0.684
0,0.744
0,0.628
0,0.652
0,0.776
0,0.626
1,1.652
0,0.768
0,0.74
1,0.764
1,0.788
0,0.694
0,0.702
1,0.842
0,0.81
0,0.73
0,0.736
0,0.748
0,0.676
0,0.746
0,0.712
0,0.666
0,0.712
0,0.732
0,0.744
2,0.666
1,0.752
0,0.744
0,0.672
0,0.704
0,0.752
0,0.732
2,0.744
0,0.69
0,1.608
0,1.654
0,1.658
0,0.752
0,0.668
0,1.66
0,0.69
1,0.71
0,0.71
1,0.75
0,0.78
1,0.718
0,0.752
0,0.702
0,0.814
1,1.652
0,0.696
0,0.686
0,0.704
0,0.71
2,0.81
0,0.72
0,0.78
0,0.764
0,0.708
2,0.664
1,0.682
1,1.636
0,1.63
0,0.718
0,0.794
0,0.644
2,0.708
1,1.68
0,0.686
0,0.676
0,1.638
0,1.676
0,0.724
0,0.698
1,0.726
0,1.628
1,0.72
0,0.676
0,0.71
0,0.718
0,0.738
0,0.732
0,0.715999999999954
0,0.739999999999954
0,1.676
1,0.766
0,1.626
0,0.728
0,0.804
0,0.706
1,0.71
0,1.666
0,0.736
0,0.652
0,0.694
0,0.782
0,0.766
0,0.746
0,0.8
1,0.632
1,0.736
1,0.752
1,0.718
0,0.728
0,0.802
0,0.638
0,0.666
0,0.786
1,0.706
1,0.662
