"pb","quant_boot"
7,4.696
12,5.124
15,5.132
11,5.238
11,5.296
12,4.816
10,5.932
10,5.14899999999996
13,5.434
5,4.9964
13,5.338
16,5.168
15,5.052
7,5.85
16,5.828
15,5.048
12,5.042
18,5.38
18,5.166
7,5.146
13,5.376
12,5.124
12,5.13
19,4.608
13,5.14
7,5.286
12,5.214
9,5.462
11,5.312
13,5.16
12,5.352
13,5.348
20,5.408
19,5.198
13,5.094
9,5.016
6,5.228
8,4.97
20,5.53
16,5.082
12,5.036
15,5.028
10,5.194
14,5.176
12,5.54
10,4.634
15,5.502
14,5.886
17,5.29
11,5.2
16,5.39
8,5.11
14,5.632
13,5.008
10,5.05
11,5.418
20,5.312
14,5.154
12,5.238
12,4.676
11,5.758
14,5.33
14,4.806
11,4.9568
11,4.912
14,5.072
14,4.97
21,5.278
12,5.09
8,5.03
9,4.764
12,5.706
14,4.76419999999998
15,5.138
10,5.232
12,5.062
11,4.506
13,4.978
15,5.184
19,5.416
12,5.298
11,5.366
17,5.23
15,4.606
16,5.354
13,5.278
16,5.456
15,5.134
10,5.008
7,5.022
9,5.388
18,4.676
8,4.59
11,5.268
10,5.168
18,5.278
13,5.276
11,5.27859999999998
12,4.76959999999998
14,4.632
12,5.296
10,5.848
7,4.81
16,5.30019999999998
14,5.30199999999998
20,5.458
6,5.314
12,5.372
15,6
10,4.74
11,4.898
8,5.056
10,5.504
12,5.2
7,5.014
8,5.344
13,5.22
13,5.27
10,5.078
16,5.4928
13,5.572
13,5.036
11,5.04
15,5.702
12,4.76
13,5.062
4,4.61119999999996
13,4.624
13,5.622
14,5.408
8,4.778
11,5.242
11,5.052
9,4.58
17,5.456
14,5.466
21,5.998
16,5.71
9,5.446
10,4.996
18,5.448
9,4.552
8,5.034
11,5.726
14,4.664
14,5.192
13,5.09
10,5.39
21,5.84
12,5.35419999999998
9,4.942
11,5.972
18,5.844
10,5.032
6,4.882
13,5.244
9,5.082
9,5.17
8,5.036
11,4.624
4,5.194
15,5.448
12,5.25
15,5.124
16,5.268
15,5.136
11,5.398
17,5.93
9,4.664
13,4.58239999999996
10,5.27
14,5.11
14,4.54
10,5
9,5.498
11,5.486
7,5.15
12,5.368
13,4.812
14,5.838
8,4.962
15,4.8
11,5.404
16,5.282
11,5.424
5,4.636
14,5.412
13,5.594
21,5.39
7,4.60759999999996
10,4.736
13,5.066
12,5.02
15,5.492
11,4.90819999999999
11,5.40099999999999
16,5.07879999999996
10,4.76059999999998
11,5.12
8,5.082
12,5.06979999999996
16,5.016
12,5.462
14,5.838
13,5
14,4.702
14,5.036
10,5.446
14,5.234
8,5.324
8,5.426
11,4.848
11,4.946
17,5.318
14,4.586
8,5.388
12,5.378
12,5.34339999999998
12,5.128
15,4.984
12,4.774
16,5.65
18,5.42439999999999
12,5.184
12,5.526
10,5.194
14,5.234
12,5.77
14,5.308
13,5.668
11,5.05
13,5.838
10,4.518
14,5.14359999999996
8,4.55179999999995
8,5.69
14,4.546
9,5.164
10,5.208
14,5.288
14,5.334
18,5.092
16,5.716
11,5.42
14,4.676
8,4.868
10,4.78579999999998
1,5.606
14,5.238
11,5.406
11,4.55899999999995
14,5.44959999999999
8,5.172
11,5.238
12,5.504
9,4.962
13,5.61
16,4.808
14,5.202
10,4.834
11,5.08
12,5.352
17,5.072
11,4.955
19,5.344
8,5.216
9,4.88
14,5.346
13,5.082
13,5.38
11,4.79
6,5.416
11,5.402
9,5.17
13,5.018
10,5.062
10,5.488
13,5.04
9,5.698
10,5.448
18,5.712
8,5.058
19,5.076
14,4.63819999999996
10,5.28399999999998
10,5.112
10,4.774
9,5.05
12,5.212
10,5.142
13,5.492
17,5.09
7,5.316
11,4.152
10,5.078
12,5.474
9,4.682
11,4.85
10,5.026
10,5.01
13,4.708
13,5.208
14,4.92979999999999
20,4.946
14,5.14
12,5.266
9,4.564
3,5.288
17,5.502
12,5.31
13,5.118
8,4.522
7,5.132
9,5.346
14,5.864
15,5.672
14,5.042
12,5.048
15,5.422
13,5.41539999999999
6,4.788
19,5.916
14,5.37219999999999
17,5.332
13,5.378
8,4.702
8,4.7
14,5.218
11,4.668
10,4.86679999999999
12,4.702
12,5.154
13,5.084
13,5.056
13,5.36499999999999
11,5.344
10,4.596
16,5.152
12,4.69759999999997
12,5.76
16,5.664
7,5.294
15,4.75
19,5.232
12,5.78
16,5.188
12,5.056
10,4.94
14,5.31279999999998
1,5.214
13,5.386
13,4.906
13,4.576
13,4.648
13,5.156
11,5.048
18,6
19,5.31639999999998
14,5.546
18,5.328
13,5.29
16,5.226
13,4.674
11,5.288
16,5.658
14,5.012
7,4.99
16,5.4892
14,5.114
18,5.256
15,5.098
17,5.186
12,5.246
10,5.118
16,5.436
11,5.578
10,5.676
