"pb","quant_boot"
0,0.004
0,0.002
0,0.002
1,0.004
1,0.002
1,0.002
1,0
0,0.004
0,0
0,0.002
1,0.002
2,0
1,0.01
3,0.002
0,0
0,0.004
3,0.002
0,0.004
0,0
0,0
1,0
2,0.012
2,0.002
1,0.004
1,0
0,0.002
0,0.002
2,0.006
0,0
1,0
0,0
1,0.002
0,0
0,0.002
0,0.006
2,0.002
0,0.002
2,0
1,0
2,0
3,0
1,0.006
1,0
3,0.006
1,0.006
0,0
2,0
0,0.004
3,0.004
0,0.002
2,0.002
0,0.006
4,0.002
0,0.002
3,0.006
1,0.004
2,0.002
1,0.002
2,0.002
3,0
3,0.002
1,0.002
0,0
1,0
1,0
1,0.002
0,0
2,0.006
2,0
1,0.002
0,0
0,0
1,0
0,0
0,0.004
2,0.006
0,0.002
0,0.004
4,0.002
0,0.008
1,0.006
0,0.002
1,0.004
2,0.004
1,0.004
0,0.002
2,0.008
0,0
2,0
0,0.002
2,0
0,0.002
1,0.004
0,0.006
1,0.002
0,0.008
2,0.004
2,0.002
2,0.004
2,0.004
3,0
0,0.002
0,0.002
1,0.008
0,0.004
3,0.004
1,0.002
0,0
2,0.006
3,0.002
1,0.008
3,0.002
2,0
2,0.006
0,0.006
1,0.004
1,0.006
0,0.01
2,0
0,0.004
3,0.002
2,0.002
1,0
3,0.006
1,0
0,0.006
2,0.002
1,0
3,0.006
1,0
2,0.004
2,0.01
1,0
3,0
0,0
1,0
1,0.002
5,0.006
0,0.002
0,0.006
1,0.002
1,0
3,0
2,0.006
0,0.01
0,0.002
0,0.002
0,0.004
1,0.002
2,0
1,0.004
2,0.004
1,0
1,0.006
2,0.002
2,0
0,0.002
0,0.004
1,0.01
1,0.002
1,0
2,0
0,0.002
0,0.002
2,0
0,0.002
1,0
1,0
1,0
2,0.002
1,0.002
0,0.004
3,0.002
1,0.002
0,0
0,0.008
0,0.002
1,0.002
0,0.002
1,0.008
2,0.006
0,0.002
0,0.002
3,0.004
4,0
0,0.002
0,0
0,0
4,0.002
2,0.006
1,0
1,0.002
0,0.008
1,0
1,0.002
0,0.004
1,0.002
3,0.006
0,0.006
1,0.002
1,0.012
1,0.002
0,0.004
1,0.004
1,0
1,0
2,0.004
3,0
1,0.002
1,0.002
1,0.002
1,0
1,0.002
0,0.002
0,0.004
0,0
2,0
0,0
0,0
2,0
1,0
1,0.002
0,0.004
0,0.006
4,0.006
4,0.002
1,0.002
2,0.008
1,0.01
3,0.006
1,0.002
0,0.01
0,0
3,0.002
1,0.006
0,0.002
1,0
0,0
0,0.006
0,0.004
0,0.002
1,0.002
0,0.004
1,0.008
0,0
2,0
0,0.008
0,0.002
2,0.002
0,0.004
2,0
3,0.01
1,0
2,0.002
0,0.002
1,0.002
1,0
3,0
0,0
0,0
2,0
0,0
1,0.004
0,0.004
0,0
0,0.004
0,0
1,0.002
0,0.002
0,0.002
0,0.004
3,0.006
1,0.008
0,0
1,0
2,0
0,0.002
3,0
0,0.002
1,0.008
0,0.004
2,0.002
2,0.004
1,0.002
3,0.006
1,0.006
0,0.004
3,0.002
2,0.004
0,0.01
0,0.01
1,0.004
2,0.006
2,0
1,0
2,0.004
1,0.002
0,0.006
0,0
1,0.002
3,0.002
2,0
3,0.006
1,0.002
1,0
0,0.002
0,0
2,0.002
1,0.002
1,0
0,0
3,0
1,0.01
3,0.002
0,0
1,0.004
4,0.01
0,0
1,0.004
2,0.004
0,0.002
0,0.002
0,0
0,0
1,0.004
3,0.002
0,0
2,0.002
1,0.002
0,0.002
0,0.002
0,0.002
1,0.002
1,0.004
2,0.006
1,0.002
2,0.002
1,0
0,0
0,0.004
4,0
2,0.006
1,0
0,0.008
0,0
1,0
1,0.002
1,0
0,0.006
2,0.002
1,0.002
1,0.004
4,0
0,0.004
2,0.002
2,0.002
2,0
2,0.002
0,0.002
1,0.002
1,0.004
2,0
3,0.006
1,0.008
0,0
2,0
3,0.008
0,0.004
0,0
2,0.004
2,0.002
0,0
2,0
0,0.002
1,0.002
2,0.006
0,0.002
0,0.006
2,0.008
1,0
2,0
0,0.002
1,0.002
0,0
1,0.006
0,0
3,0.004
2,0.002
2,0.006
1,0.002
1,0
1,0.002
3,0
1,0
0,0.002
0,0.002
1,0.002
0,0
0,0
0,0
0,0
0,0.002
2,0.002
3,0
1,0.002
1,0.002
0,0.002
1,0.008
2,0
0,0.006
2,0
0,0
1,0.002
0,0
2,0
0,0
1,0.002
2,0.004
2,0.002
0,0
1,0.002
2,0.006
1,0.002
2,0.006
1,0.006
1,0.002
1,0.008
1,0.002
0,0.004
1,0.002
0,0.004
1,0.002
0,0.006
0,0.002
1,0
1,0.004
1,0
0,0
2,0.002
1,0.002
0,0.006
1,0.002
1,0.004
1,0.004
1,0
1,0.002
0,0
0,0.002
1,0.002
0,0.002
4,0
1,0.004
1,0.002
1,0.002
0,0.002
1,0
4,0.002
2,0.006
1,0
1,0
1,0.002
1,0.002
2,0
1,0.002
2,0.002
1,0
1,0
3,0
2,0.002
3,0.006
2,0
1,0.004
0,0.002
1,0
0,0.004
0,0
2,0.004
2,0.006
1,0
1,0
1,0.006
2,0.006
1,0.006
1,0.002
2,0.008
2,0
1,0.004
1,0.002
1,0
2,0.006
1,0.002
3,0.002
2,0.004
1,0.006
0,0.006
0,0
0,0.004
1,0.002
2,0
1,0.002
1,0.002
0,0.002
1,0.002
2,0.004
1,0.004
1,0
0,0.002
0,0.002
2,0.002
1,0
0,0.002
1,0.002
1,0
0,0
2,0
0,0.006
1,0.004
0,0
3,0
3,0.002
3,0.004
2,0.004
3,0.004
0,0
1,0.004
1,0.002
4,0
2,0.002
1,0.002
1,0.004
2,0.004
0,0.002
2,0
0,0
1,0
1,0.004
1,0.002
1,0.004
1,0
2,0
1,0.002
1,0.006
1,0.004
1,0
1,0.008
1,0.002
0,0.004
2,0.006
1,0
2,0.012
1,0
0,0.002
1,0.004
1,0
3,0
1,0
0,0.006
3,0.012
1,0.004
0,0.002
1,0.002
0,0.002
2,0.004
6,0.006
0,0.006
2,0
2,0.006
1,0.006
1,0.004
2,0
1,0
6,0.002
1,0.002
2,0
0,0
1,0.002
2,0.006
0,0
1,0.002
0,0
1,0.002
3,0.004
1,0.002
1,0.004
1,0.004
0,0.002
0,0.002
4,0.002
1,0.002
2,0.002
1,0
4,0.002
0,0.002
2,0
0,0.002
2,0
0,0.002
0,0.002
0,0.002
1,0
2,0.006
0,0
4,0.002
2,0
1,0.006
3,0
0,0
1,0.004
1,0.002
2,0.002
2,0.002
5,0.004
0,0
0,0.006
2,0
1,0
0,0.004
0,0.006
0,0.002
4,0.004
1,0.01
0,0
1,0.004
4,0
2,0.004
0,0
0,0
2,0.002
2,0.002
1,0.004
0,0.004
1,0.002
1,0.002
1,0.002
2,0
2,0.006
1,0.004
0,0
0,0
3,0
0,0
2,0.006
1,0.006
2,0.002
2,0.002
2,0
0,0.004
2,0.002
1,0.002
0,0.004
0,0.004
2,0.006
3,0
0,0
3,0.002
2,0.002
2,0.008
1,0
2,0.004
2,0.004
0,0.002
3,0
5,0.002
1,0.002
2,0.004
2,0
0,0.004
3,0.004
1,0.002
1,0.002
1,0.002
1,0.008
1,0.002
0,0
0,0.012
0,0.004
3,0.016
3,0.004
0,0
0,0.002
0,0
1,0
0,0
1,0.006
1,0.004
1,0.012
4,0
1,0
0,0
3,0.004
1,0.002
2,0.002
3,0
1,0.004
1,0.004
0,0.004
1,0.004
0,0.002
2,0.002
1,0.002
0,0.002
1,0.002
1,0.002
2,0.008
2,0.002
1,0
2,0
0,0.002
2,0.002
1,0.002
1,0.002
1,0.002
1,0.002
1,0
1,0.002
2,0.002
1,0.006
1,0.002
5,0.008
1,0.004
4,0.002
1,0
1,0
3,0.004
2,0.002
0,0
1,0.002
2,0.008
1,0
1,0.004
3,0.002
1,0.002
1,0.004
4,0.002
2,0.002
0,0.002
2,0.004
2,0
0,0.006
1,0.008
0,0
1,0.004
2,0.004
3,0
1,0.004
1,0.002
1,0.004
0,0.004
0,0
1,0.006
3,0
1,0.006
1,0.008
1,0.002
0,0
0,0.004
1,0.004
0,0.004
2,0.004
3,0
2,0.006
1,0.002
0,0.002
2,0
1,0
1,0
1,0
2,0
0,0
1,0.012
1,0
0,0.002
0,0.002
0,0.002
0,0.006
1,0
2,0.002
0,0.008
1,0.004
0,0
0,0.004
0,0
1,0.002
1,0.004
4,0.002
0,0.006
0,0
0,0
2,0.002
1,0
0,0
0,0.006
1,0.002
1,0.002
1,0
0,0
0,0.004
0,0.006
3,0.004
3,0
1,0
2,0.002
3,0.002
1,0.004
2,0.01
1,0
3,0.006
3,0.002
0,0
0,0
4,0
0,0.006
2,0.012
0,0.002
3,0
3,0.004
4,0
3,0.004
1,0.002
0,0.006
1,0.002
1,0
2,0.002
1,0.002
1,0.002
1,0
1,0.004
1,0
4,0.004
2,0.002
3,0.002
3,0.008
0,0.004
2,0
1,0
0,0.004
1,0.004
0,0.002
1,0.002
1,0
3,0.002
0,0
0,0.006
0,0.002
2,0.002
2,0.004
0,0.004
0,0.004
2,0
2,0
2,0
2,0.002
1,0.002
2,0
0,0.002
4,0.004
2,0.002
1,0
1,0.002
1,0.002
1,0.002
1,0.002
0,0.002
0,0.004
1,0.006
2,0.002
3,0.002
1,0.004
2,0.004
1,0.01
2,0
0,0.002
1,0.002
0,0.002
1,0.004
0,0
1,0.002
2,0.004
3,0
2,0.002
1,0
1,0.004
0,0.002
2,0
2,0
1,0.006
2,0.002
0,0.002
2,0
2,0.004
0,0
1,0.008
0,0
1,0
3,0
0,0.01
0,0.002
1,0.004
1,0.004
1,0.004
0,0.002
0,0
2,0.002
0,0
0,0.002
0,0.002
3,0.002
0,0.004
1,0.002
2,0.004
1,0.002
0,0.002
2,0.004
0,0.002
1,0
3,0.02
4,0.006
2,0
1,0.004
0,0.002
0,0
2,0.002
2,0.002
4,0.002
2,0.002
2,0.004
1,0.002
4,0
0,0.002
1,0
1,0.006
0,0.002
0,0.002
0,0
1,0.002
0,0.004
1,0.002
0,0.002
0,0.004
0,0.01
3,0
5,0.002
1,0.004
1,0
1,0.002
0,0
0,0.002
0,0
2,0.006
2,0.004
1,0.002
1,0
4,0
2,0
0,0.002
0,0
1,0.002
1,0.006
1,0.002
3,0
2,0
0,0.002
0,0
2,0.002
0,0.004
0,0.002
1,0.002
0,0.002
0,0.004
0,0.002
1,0.008
2,0.002
0,0
2,0.004
2,0
1,0
0,0.008
1,0.002
1,0.002
1,0
1,0
0,0.01
0,0.008
0,0
3,0.006
0,0.002
4,0.006
1,0.002
1,0
1,0
1,0.002
3,0.004
3,0
1,0
1,0.002
0,0
2,0
2,0
0,0
3,0
