"pb","quant_boot"
5,2.9
4,1.586
6,1.454
9,1.344
5,2.284
1,2.164
6,1.352
12,2.196
7,2.258
4,2.03
6,1.482
3,1.588
0,2.242
10,1.464
3,2.202
6,1.94
5,2.306
9,1.3
6,1.638
7,2.24
3,2.272
5,2.04
7,2.322
9,2.134
8,1.47
6,2.124
6,1.446
7,1.468
3,2.138
2,2.284
5,2.124
4,1.398
5,2.278
0,1.428
7,1.4
1,1.474
2,2.992
5,2.13
0,1.994
0,2.036
5,1.984
4,1.278
8,1.406
3,2.096
2,1.316
2,1.34199999999995
9,2.336
8,2.138
0,2.188
10,1.386
10,2.892
4,1.44
4,2.226
6,2.1
8,2.32
4,1.278
12,1.552
7,1.456
6,1.42
9,2.196
5,2.298
5,1.608
4,1.364
3,2.914
2,1.396
8,1.382
5,1.484
6,2.904
2,2.272
3,2.228
15,1.518
8,1.402
6,1.556
0,1.976
6,2.37
2,2.172
3,2.748
5,2.204
8,1.408
5,2.902
3,1.342
4,1.334
2,2.254
3,1.482
4,2.234
6,1.572
3,2.262
5,1.352
1,2.752
5,2.226
8,2.23
6,1.39
4,1.262
11,2.322
5,1.444
9,1.518
6,2.334
2,1.428
6,2.206
2,1.43
1,1.994
1,2.028
5,1.428
7,1.522
3,2.238
1,2.116
3,2.28
6,1.492
4,1.598
5,2.266
4,1.384
3,2.09
3,2.02
3,2.298
5,2.794
0,1.988
3,2.932
5,2.116
7,1.374
2,1.466
7,2.198
2,1.344
0,2.146
6,1.618
5,1.892
8,2.776
12,2.368
4,1.924
6,1.416
4,1.482
2,1.524
2,1.472
2,1.32799999999995
4,2.346
5,1.466
4,2.226
0,2.258
6,0.724
7,1.596
7,1.454
3,2.02
11,1.394
4,2.164
2,2.09
2,2.12
5,1.484
4,2.152
2,2.862
3,1.508
6,1.468
3,2.232
2,2.114
7,1.96999999999995
7,2.304
7,2.914
5,2.1
4,1.394
6,1.582
5,2.196
11,1.366
5,2.726
2,1.372
5,1.396
2,2.162
3,2.258
5,1.322
1,2.12
0,1.454
8,2.242
5,1.29999999999995
6,2.928
3,2.352
1,2.298
5,1.576
4,2.176
2,2.35
6,2.25
5,2.258
5,1.402
1,2.122
6,1.47
1,1.434
1,2.194
3,2.17
4,2.232
7,1.552
1,1.5
7,1.56
4,2.212
12,2.108
5,2.138
12,2.086
9,1.392
1,2.11
5,2.124
3,1.936
2,2.166
5,1.42
9,2.212
5,1.606
2,2.196
1,2.116
3,1.396
6,2.232
3,1.97999999999995
6,1.494
5,1.32199999999995
1,1.94
7,2.174
2,1.398
7,1.56
4,1.318
4,2.364
6,1.366
5,2.168
2,2.868
4,2.15
6,1.394
1,2.10199999999995
5,2.242
3,2.35
6,1.582
2,2.178
13,2.158
7,1.584
3,2.232
7,1.438
3,1.978
4,2.174
13,1.562
2,2.192
7,1.378
4,2.07
4,2.122
2,2.344
1,0.75
2,1.48
7,2.222
3,1.482
2,2.276
3,2.07
4,1.994
1,2.186
2,2.264
5,1.472
5,1.46
3,2.882
3,2.34
3,2.238
2,1.942
1,1.484
6,2.166
3,1.442
2,2.108
4,1.548
7,2.31
5,2.05
7,1.412
3,2.256
1,1.508
5,1.33399999999995
6,2.17
4,1.318
1,0.716
9,1.39399999999995
3,2.748
4,1.38
2,2.016
1,1.92399999999995
1,1.554
5,1.36999999999995
3,1.964
1,2.174
6,1.322
7,2.94
6,1.438
4,2.658
10,2.06
5,2.338
4,2.128
5,1.268
5,1.384
6,2.196
7,2.104
6,1.444
1,2.85
4,1.446
2,1.376
4,2.108
3,2.222
3,2.3
4,1.442
5,2.138
3,2.32
4,0.722
5,1.342
5,1.592
0,2.136
1,1.518
6,1.592
1,1.398
4,1.494
7,1.412
6,2.172
1,1.924
5,1.43
3,1.504
5,2.274
2,2.232
4,2.342
2,1.962
4,1.422
4,1.488
5,2.06
4,2.378
6,1.414
12,1.382
3,2.274
3,2.088
1,3.292
2,2.052
3,1.47
1,1.54
9,2.038
1,2.074
4,2.166
9,2.232
6,1.63
7,1.492
7,2.252
3,1.42
3,1.326
3,2.276
11,1.538
7,2.182
4,2.286
8,2.226
5,2.024
9,1.546
1,1.412
6,0.734
3,1.502
3,1.5
4,2.128
5,2.248
4,2.124
2,1.888
4,2.144
5,2.272
4,1.266
3,1.58
2,2.404
5,2.184
3,2.228
11,2.246
1,2.286
4,2.23
7,2.178
5,2.302
4,2.066
1,2.77
1,1.394
3,2.734
2,2.154
6,1.42
1,1.366
0,2.114
4,2.318
5,2.084
2,1.368
7,2.292
1,1.624
2,1.448
0,2.338
2,2.838
6,2.166
3,2.3
0,2.068
1,1.35
7,2.312
2,1.43
4,1.39
7,2.04
4,2.21
13,2.232
4,1.316
0,2.192
4,2.1
3,2.218
5,2.322
4,2.112
2,1.532
5,2.14
4,2.082
1,2.204
1,1.554
2,1.44
4,1.426
2,2.338
8,1.32
3,2.18
7,1.564
7,1.422
2,2.058
3,2.006
6,2.79
7,1.572
7,1.33599999999995
2,2.852
7,1.31399999999995
2,2.128
1,2.202
5,1.554
5,2.23
1,1.358
1,1.302
7,2.202
1,1.462
6,1.368
0,2.25
3,2.296
1,2.786
2,1.432
4,2.98
2,2.354
4,2.164
8,1.288
4,2.288
1,1.4
6,1.428
11,1.516
3,1.448
9,2.286
9,1.366
3,1.286
8,2.198
4,2.25
3,1.542
3,2.064
4,1.514
7,2.846
4,1.34999999999995
4,2.23
4,2.116
2,2.118
4,1.518
2,1.442
3,1.44
8,2.186
9,2.096
2,2.752
7,1.28
2,1.994
1,1.984
4,2.2
5,1.47
4,2.164
1,2.9
3,1.344
1,1.42
7,2.942
4,1.43
4,2.684
1,2.26
4,1.334
7,1.65
2,2.006
4,2.164
10,1.486
6,2.05
5,1.408
2,1.448
5,2.334
6,1.452
1,2.05
3,2.124
1,2.112
2,2.134
7,1.388
3,2.296
12,1.37799999999995
4,1.384
6,2.098
5,1.456
1,2.712
1,2.128
1,2.638
9,2.074
0,2.084
9,2.216
6,2.76
5,1.608
0,1.464
6,1.616
4,2.006
4,2.106
8,2.152
6,1.494
3,2.89
4,1.386
6,1.568
6,1.44
4,2.298
2,2.168
1,2.772
6,2.202
2,2.278
8,1.548
3,1.38
8,2.254
2,2.242
7,1.336
3,1.422
5,2.288
4,2.35
6,2.34
3,1.518
5,1.322
2,2.902
5,2.768
10,2.266
2,1.38599999999995
8,1.39199999999995
11,1.598
5,1.558
3,2.268
7,1.446
5,1.924
6,1.48
4,1.662
5,2.34
4,2.15
7,1.432
2,2.25
3,2.256
7,2.974
7,2.258
2,1.412
1,1.828
1,1.546
2,1.432
10,1.602
2,2.202
4,2.186
8,2.262
3,2.142
6,2.362
0,1.396
9,2.836
2,2.254
0,2.112
6,1.47
4,1.332
3,2.944
4,1.374
5,2.314
2,2.128
9,2.376
5,1.342
1,2.222
0,2.014
2,1.438
2,2.892
4,1.458
2,2.06
3,2.242
1,2.034
10,1.388
10,2.202
2,1.952
4,2.582
5,1.458
1,1.43
3,2.576
2,1.602
1,1.99
4,2.142
4,1.422
8,2.298
4,2.92
4,2.282
4,2.218
1,2.06599999999995
8,1.66
10,1.546
5,2.116
4,2.25
9,1.638
4,2.016
9,2.26
6,1.38
1,1.942
3,1.274
4,1.564
4,2.064
8,2.198
6,2
7,2.032
2,1.37
2,1.37
3,2.218
3,1.512
4,1.378
1,2.062
2,2.27
2,2.31
2,2.166
3,1.596
4,1.36
4,2.08
2,2.008
4,1.404
4,2.058
7,1.654
2,2.186
8,1.362
2,1.426
2,1.37
3,1.404
4,1.392
3,1.506
2,2.056
3,1.96
0,2.1
3,2.304
4,2.754
1,2.17
9,1.43
0,2.002
6,2.236
3,2.212
7,1.466
6,1.42
7,1.486
12,1.53
4,1.602
2,2.152
7,1.444
8,2.276
5,1.458
2,1.522
2,1.474
3,1.432
5,2.806
8,2.134
5,2.304
5,2.156
14,1.428
1,2.234
6,1.51
2,2.238
2,2.288
4,2.10799999999995
2,2.232
2,2.308
2,2.132
10,1.344
4,2.214
8,2.334
1,2.068
4,2.352
3,1.468
1,2.228
6,0.736
8,2.238
5,2.3
1,2.31
4,2.748
1,2.28
4,2.902
6,1.3
7,2.242
8,1.604
5,1.546
5,2.372
6,2.208
2,1.352
2,2.254
4,1.526
5,1.554
5,1.364
5,1.97
8,1.368
3,1.394
5,1.432
4,1.49
9,2.202
0,2.148
4,1.354
5,2.054
3,1.38
4,2.038
2,2.952
7,2.254
0,1.52
2,2.314
4,2.228
4,2.17
4,1.432
5,1.474
4,1.482
8,1.388
5,1.584
4,1.45
8,2.026
4,2.292
2,1.358
5,2.532
4,2.118
1,2.252
2,1.49
3,1.42199999999995
4,2.216
7,1.442
4,2.204
5,1.33799999999995
2,2.996
4,1.472
3,1.468
4,1.552
1,2.208
4,2.228
7,1.514
3,2.168
6,1.446
2,2.322
8,2.31
13,1.59
5,2.104
10,2.098
4,2.328
2,1.366
3,2.862
3,2.706
4,1.328
1,1.512
10,1.492
4,1.498
4,2.242
3,1.51
4,2.952
2,1.398
9,1.44
6,1.626
3,2.018
3,2.294
5,1.482
3,1.992
1,1.318
2,2.112
5,2.224
9,1.44
3,2.252
3,2.218
10,1.496
2,2.134
2,1.574
6,0.722
7,2.11
2,2.196
1,1.95
2,2.056
3,1.516
4,1.458
6,2.258
2,2.232
4,2.046
6,1.346
6,2.204
4,2.056
7,2.134
4,2.816
10,2.162
4,1.408
2,1.62
7,2.352
4,2.238
2,2.024
0,2.214
4,2.312
6,2.332
9,1.456
3,1.442
4,2.192
3,2.316
3,1.386
2,2.198
4,2.382
2,2.484
3,1.488
2,1.38999999999995
2,2.17
2,2.948
5,1.45
1,2.578
5,2.222
9,1.308
2,1.902
7,1.432
3,2.326
1,2.298
7,2.352
1,2.236
7,1.492
5,1.666
1,2.00199999999995
2,2.678
2,2.55
6,1.63
3,1.378
4,1.558
1,2.35
2,1.52
2,0.766
3,1.464
2,2.242
2,1.36999999999995
5,1.646
5,2.294
7,1.484
5,1.49
3,1.842
8,2.19
2,2.302
1,2.088
11,1.494
3,2.032
2,2.226
5,2.236
2,2.06
5,2.21
1,1.408
6,2.204
9,2.214
5,1.464
5,2.546
2,2.15
2,2.184
0,2.128
0,1.45
4,2.072
2,2.304
5,1.552
0,2.126
5,1.466
2,1.434
5,1.468
5,2.186
8,2.242
4,2.228
5,2.232
1,2.284
3,2.214
4,1.618
1,2.132
6,1.372
2,2.172
6,2.738
0,2.176
6,1.51
6,1.328
7,2.162
3,2.006
6,2.106
5,2.394
1,2.706
4,2.206
1,1.486
7,2.264
4,2.58
2,2.23
5,1.472
3,2.154
1,2.354
6,1.61
2,2.348
5,1.36
2,1.594
6,1.472
3,1.276
3,1.474
5,2.292
5,2.114
7,1.542
0,2.202
1,1.324
1,2.252
3,1.398
4,1.334
5,2.238
2,1.512
6,1.432
2,2.008
6,1.608
9,2.3
9,2.372
2,1.456
3,1.98
3,2.112
6,2.312
2,2.82
10,2.246
8,2.284
4,2.262
1,2.132
9,1.578
3,2.156
2,2.236
4,1.976
3,1.586
10,1.364
5,1.87199999999995
5,2.236
4,2.154
5,2.252
1,1.404
9,2.352
7,2.306
5,2.186
1,1.504
3,1.872
5,2.26
11,1.528
1,2.23
3,2.24
6,2.372
4,1.464
8,3.312
1,1.46
4,1.992
7,1.656
2,1.402
3,2.188
0,1.65
9,2.268
4,1.488
5,1.39399999999995
2,2.152
0,1.48
8,2.306
3,2.886
6,2.406
7,2.006
9,2.192
2,1.322
0,2.81
4,1.5
2,2.07
3,2.032
9,1.386
2,2.742
3,2.352
6,1.408
5,0.714
1,2.214
1,1.34599999999995
3,2.158
3,0.716
7,2.008
2,1.344
8,1.508
4,1.488
10,2.196
1,2.192
5,1.498
4,2.042
3,2.248
6,1.4
1,1.934
5,1.434
3,1.432
8,1.44199999999995
3,2.112
4,2.082
5,2.154
1,2.036
7,1.38
0,2.26
0,2.256
6,2.116
3,2.798
4,2.826
0,2.014
3,3.57
5,0.792
2,2.942
3,1.986
3,2.242
3,1.504
5,1.442
3,2.1
3,2.192
1,1.582
2,2.288
4,2.2
3,1.628
2,2.044
4,0.761999999999954
1,1.892
6,1.596
