"pb","quant_boot"
2,2.044
4,2.134
1,1.2
3,1.976
2,1.874
2,2.106
0,2.078
1,1.302
2,1.932
0,2.02
0,2.092
0,1.322
0,2.166
1,2.206
1,2.062
2,1.82
2,2.152
3,1.998
2,1.914
1,1.152
0,2.044
0,2.126
3,1.886
0,1.302
2,1.92
2,1.984
3,1.956
1,2.158
1,2.034
2,2.112
1,2.226
0,2.026
2,1.304
0,1.976
3,2.102
4,2.096
0,2.104
3,2.016
2,2.012
2,1.264
2,1.998
1,2.026
2,2.168
0,2.176
1,2.026
0,1.976
3,2.044
1,1.938
2,2.052
1,2.014
0,1.958
2,1.91
2,1.95
1,2.04
1,2.044
1,1.984
1,1.94
1,2.14
2,2.042
1,2.09
1,1.956
1,2.14
1,1.146
0,2.022
0,2.208
2,1.934
1,2.126
1,2.084
2,1.916
2,2.086
0,1.406
1,2.048
2,2.066
2,1.906
1,1.338
2,1.944
2,2.108
2,1.848
5,2.002
4,1.27999999999995
2,2.226
0,1.278
2,2.062
0,2.08
4,2.132
1,2.004
2,2.058
2,2.004
1,2.058
2,1.21799999999995
0,2.074
2,1.764
2,1.936
1,2.034
4,1.988
0,2.05
2,1.984
2,2.106
1,2.122
3,2.02
5,1.914
1,2.182
0,2.108
0,2.216
3,1.98
1,2.236
2,1.946
1,1.17399999999995
3,2.038
5,2.09
2,2.234
1,2.136
3,2.07
0,1.936
1,2.048
2,2.124
1,1.984
1,1.346
0,2.122
0,1.996
3,1.866
3,1.912
0,1.22
0,2.06
1,2.034
2,2.052
3,2.14
2,2.154
3,2.07
1,2.086
4,1.88
3,2.13
1,2.036
1,2.042
3,2.034
2,1.84
1,2.048
0,1.096
0,2.102
4,1.858
0,2.112
1,1.058
4,2.108
1,2.132
2,2.136
2,1.782
3,1.892
5,2.098
4,2.15
2,2.094
5,1.928
0,1.998
1,2.008
2,2.1
1,2.054
0,2.03
2,1.96
2,2.122
2,2.196
1,2.066
3,2.06
2,2.072
3,2.108
1,1.906
1,2.16
2,1.992
0,2.066
1,1.944
0,2.086
3,1.978
1,2.098
2,1.994
1,1.306
1,2.072
2,2.156
2,1.288
1,1.212
3,1.918
0,2.116
0,2.076
2,1.874
3,1.862
3,2.254
3,1.982
1,1.978
2,1.972
3,2.166
4,1.944
4,1.94
1,2.15
