"pb","quant_boot"
12,3.39
7,2.908
12,2.914
6,3.946
9,2.722
9,3.454
9,2.17
9,2.018
9,3.386
6,2.476
13,3.072
7,2.948
8,3.146
4,2.928
10,3.166
5,2.632
10,3.134
21,2.674
9,3.472
10,3.628
10,2.904
6,2.936
7,2.266
6,2.666
2,3.166
8,2.82
8,3.964
12,3.226
5,3.256
5,4.058
12,4.238
10,3.948
3,3.212
2,3.142
6,3.224
5,3.26
10,2.464
6,2.966
9,4.002
6,2.612
9,2.672
6,3.18
2,4.432
21,1.908
10,3.344
10,3.54
5,3.93
9,3.704
11,2.788
5,3.47
8,2.79399999999995
14,2.112
9,2.406
9,3.776
1,3.884
7,3.31
4,3.498
7,3.24
12,2.644
10,3.15
7,3.624
14,3.95
3,4.764
5,2.458
9,2.914
0,2.538
5,2.566
3,2.632
7,3.066
4,2.92399999999995
10,3.174
2,3.134
8,2.984
10,3.388
9,2.56
13,3.218
5,2.632
10,3.846
9,2.778
3,3.504
14,3.344
4,2.864
9,2.472
11,2.882
5,3.8
8,3.194
3,4.018
4,2.324
10,2.692
2,2.458
9,2.006
8,3.298
13,2.276
5,2.418
10,3.438
3,3.41
8,3.172
5,3.26
18,1.784
9,2.796
6,3.304
11,2.404
4,3.008
4,3.584
9,1.962
2,3.414
2,3.736
10,3.636
10,2.732
5,3.808
7,3.772
14,1.878
6,2.334
14,4.286
7,2.456
6,2.926
13,3.312
5,2.428
3,3.284
17,2.662
6,2.44
4,2.984
7,2.38
10,2.712
14,2.138
13,3.108
6,3.226
4,3.676
3,3.096
11,1.95799999999995
3,2.824
6,3.294
8,3.842
14,3.224
8,3.94
12,2.584
4,1.956
6,2.458
12,2.814
6,3.16
6,4.278
4,2.074
12,2.898
7,2.422
11,3.448
12,3.324
11,2.58599999999995
5,3.18
7,2.512
4,2.46
5,1.818
2,3.642
4,2.466
1,3.358
6,2.578
5,2.506
5,3.562
4,4.488
11,3.26
14,3.824
6,3.338
8,3.108
13,2.744
9,2.392
4,3.536
12,3.296
13,3.828
3,3.386
6,3.848
13,2.794
3,2.654
5,2.28799999999995
11,2.542
9,3.852
8,3.074
12,1.252
12,3.326
12,2.91
6,3.352
4,1.858
10,2.784
13,2.01
17,3.45
10,2.432
8,3.15
10,3.23
4,3.232
3,4.46
9,2.46
12,2.64
11,1.944
6,3.266
8,3.186
6,3.632
9,2.676
6,1.79799999999995
9,3.266
8,2.532
9,3.762
7,2.64
2,3.192
10,3.414
5,2.704
2,3.034
6,3.168
10,3.588
13,3.41
2,3.778
9,2.162
5,3.408
6,2.614
3,3.44199999999995
7,3.462
9,1.35
14,2.614
3,3.778
8,3.14
4,2.87
6,2.912
8,3.172
12,2.622
3,2.892
5,2.918
4,2.57
6,2.404
8,3.498
13,2.704
10,2.598
9,3.864
12,2.538
8,3.116
11,3.376
9,3.852
5,3.874
3,3.662
4,1.84199999999995
6,3.124
10,2.19
10,2.51
4,3.162
5,2.62
14,2.578
9,2.646
3,2.548
10,2.962
2,3.706
3,2.768
3,3.386
4,3.196
7,3.108
6,3.736
14,2.824
5,3.148
6,2.428
8,3.196
8,3.302
10,2.456
5,2
10,3.336
0,4.542
4,3.086
8,3.11
6,2.578
7,3.916
10,3.28
11,2.63
6,2.622
10,3.386
9,2.68
11,2.48
8,2.59799999999995
5,4.282
13,3.342
7,2.41
9,3.05
6,2.75
10,2.62
11,3.396
4,1.95
12,1.956
4,3.15199999999995
18,2.696
11,2.65
12,1.968
7,2.566
7,2.752
10,2.716
9,3.32
7,2.824
