"pb","quant_boot"
3,1.872
5,2.162
4,2.464
1,1.264
2,2.09
2,1.804
3,1.884
4,1.858
3,2.038
0,1.284
7,1.954
4,1.996
2,2.13
5,1.862
2,2.156
4,1.822
3,2.002
4,2.198
3,2.686
2,1.966
3,1.822
1,1.852
2,2.004
4,2.086
5,1.926
3,2
2,1.23
3,2.046
5,1.89
2,0.687999999999955
0,1.384
6,2.59
4,1.934
8,2.768
5,1.96
4,1.9
5,1.684
2,2.122
2,2.044
5,1.86
2,2.022
1,2.084
1,1.468
3,2.004
1,1.654
5,2.138
1,2.026
5,1.948
1,1.468
5,1.182
2,1.604
1,2.064
7,1.898
4,1.978
2,1.302
4,1.966
2,1.89
2,2.534
3,2.602
4,1.94
2,1.308
1,1.48
0,2.188
6,1.82199999999995
3,1.95
2,1.24799999999995
4,1.944
5,2.544
3,1.854
4,2.18
2,2.182
3,2.564
2,2.036
2,1.918
3,1.96
2,2.002
4,2.15
2,1.212
2,2.136
7,1.616
2,2.476
4,2.13
4,2.134
2,1.982
2,2.06
2,2.048
2,2.088
3,2.014
1,1.766
6,1.724
1,1.384
3,1.796
6,2.56
3,2.576
1,2.044
6,1.742
1,1.808
5,2.066
4,1.936
4,2.07
0,1.3
3,1.856
3,1.712
2,2.002
4,2.028
3,2.014
1,2.162
1,1.154
2,1.242
2,1.986
6,2.606
2,1.694
0,1.362
0,2.032
3,1.698
3,2.028
4,2.01
2,2.162
9,2.66
4,1.766
2,2.086
3,2.044
4,1.28
4,2.02
1,1.24
7,1.97
4,1.788
3,1.938
3,1.818
3,2.104
1,1.36
6,1.214
4,2.526
4,1.972
2,2.012
1,2.188
3,1.23799999999995
3,2.098
1,1.354
5,2.05
4,1.69
0,1.228
3,1.79
2,2.18
4,1.942
4,1.272
1,2.106
3,2.144
5,2.632
2,1.73199999999995
3,2.058
4,1.744
3,2.06
4,1.84
4,1.834
2,1.326
2,2.012
3,1.754
5,2.002
3,2.728
2,1.484
2,1.882
1,2.086
3,1.998
2,2.006
3,1.388
3,1.772
1,1.914
3,1.996
2,1.824
1,1.45
5,2.056
5,2.09
1,2.14
4,2.65
7,2.47
3,2.536
4,2.526
6,1.78
1,1.892
0,2.21
5,1.872
1,1.928
2,1.272
5,2.466
6,2.688
2,2.086
3,2.182
3,1.244
5,2.066
2,1.854
4,1.802
3,2.068
4,2.014
3,2.162
2,1.20799999999995
2,1.96
6,1.758
3,2.022
4,1.47
7,1.144
1,1.226
2,1.876
6,1.938
1,2.16
2,2.174
5,2.608
4,2.35
1,2.068
3,2.492
1,2.16
2,2.108
1,1.822
1,2.076
3,1.318
3,1.272
6,2.242
2,1.806
1,1.376
1,2.728
4,1.812
6,2.758
6,2.464
2,2.216
5,2.002
3,1.19
3,1.182
3,2.018
3,2.07
6,1.93
7,1.944
3,1.956
2,1.32399999999995
4,1.846
4,1.766
4,2.102
2,1.776
3,1.672
3,1.976
3,1.87
1,2.15
3,2.112
4,1.952
1,2.07
2,1.81
3,1.966
3,1.712
3,1.846
3,1.822
1,1.226
2,2.028
3,1.94
3,2
3,1.16799999999995
3,1.85
5,2.564
2,1.932
4,2.608
3,2.21
1,2.05
1,1.478
1,2.08
4,2.054
1,1.334
3,2.016
0,2.178
2,1.21599999999995
5,2.668
3,1.954
8,1.794
3,2.05
7,2.634
2,1.898
3,2.062
0,1.3
2,1.382
3,1.306
2,2.13
3,2.254
2,2.092
3,1.90799999999995
4,2.566
4,1.9
3,1.95
4,1.95
3,1.828
2,1.24
2,2.036
3,1.182
3,1.672
4,1.882
2,1.312
2,1.844
2,1.126
1,1.258
2,1.902
1,1.358
4,1.684
3,1.688
2,1.234
1,2.042
2,1.156
3,2.136
4,2.17
3,1.152
4,1.67
7,2.096
3,2.002
5,2.058
2,1.948
3,2.21
2,2.072
1,2.038
3,2.512
4,2.652
6,1.97
5,1.744
4,1.822
3,2.646
2,1.95
8,1.832
3,1.962
7,2.256
0,1.352
4,1.898
0,1.364
3,1.33
2,1.26
1,1.804
4,2.618
4,1.986
4,1.286
3,2.124
5,2.066
1,2.236
3,2.114
1,2.148
2,2.014
5,2.48
2,1.796
3,1.246
5,1.78
1,2.07
6,1.846
1,1.354
2,1.884
8,2.03
2,1.762
0,2.662
2,1.348
6,2.04
3,1.842
2,1.302
3,1.206
4,1.876
4,1.998
3,1.994
5,1.896
2,2.038
5,2.086
3,1.93
4,1.962
3,1.24999999999995
6,1.82
4,2.764
1,1.962
5,2.074
1,2.028
3,1.274
1,2.126
2,2.098
2,2.442
8,2.724
2,2.106
5,1.864
10,1.922
6,2.03
5,2.206
3,1.734
5,2.096
2,1.35
2,2.178
3,2.074
2,1.208
3,1.212
3,1.918
3,2.002
4,2.168
4,2.052
3,2.074
3,1.992
0,2.17
4,1.924
6,2.678
5,1.86
0,2.676
3,2.04
3,2.054
4,1.96
4,1.376
3,1.218
5,2.072
5,2.02
4,1.97
4,1.174
7,1.712
0,1.286
3,2.154
