"pb","quant_boot"
1,0.86
0,0.834
0,0.862
0,0.866
0,0.838
1,0.836
0,0.86
0,0.86
0,0.834
0,0.81
0,0.828
0,0.838
0,0.83
0,0.888
0,0.826
0,0.792
1,0.818
0,0.862
0,0.802
0,0.838
1,0.9
1,0.91
0,0.79
0,0.836
0,0.79
0,0.894
0,0.814
0,0.804
0,0.838
0,0.894
0,0.868
0,0.894
0,0.864
0,0.852
2,0.882
0,0.766
0,0.912
0,0.84
0,0.834
0,0.854
0,0.828
0,0.83
0,0.89
0,0.906
0,0.822
0,0.886
0,0.858
1,0.856
0,0.798
0,0.878
0,0.842
0,0.836
0,0.826
0,0.866
0,0.792
0,0.87
1,0.858
0,0.85
0,0.848
0,0.822
1,0.83
0,0.826
0,0.852
0,0.808
0,0.834
0,0.868
0,0.83
0,0.83
0,0.86
0,0.826
0,0.896
3,0.884
0,0.836
0,0.884
0,0.834
0,0.832
0,0.848
0,0.826
0,0.886
0,0.814
0,0.87
0,0.848
0,0.884
0,0.876
0,0.864
0,0.806
0,0.868
0,0.776
0,0.818
0,0.824
0,0.824
0,0.822
0,0.848
0,0.862
0,0.856
0,0.872
0,0.85
0,0.802
0,0.85
0,0.864
0,0.842
0,0.866
0,0.826
0,0.932
0,0.848
0,0.842
0,0.846
0,0.828
0,0.898
0,0.82
0,0.838
0,0.86
0,0.812
1,0.846
0,0.86
0,0.87
0,0.804
0,0.888
0,0.864
0,0.798
0,0.814
0,0.8
1,0.858
0,0.806
0,0.856
1,0.834
0,0.86
0,0.814
0,0.88
0,0.812
0,0.864
1,0.848
0,0.846
0,0.888
1,0.824
0,0.874
0,0.842
0,0.85
0,0.816
0,0.82
1,0.87
0,0.828
0,0.838
0,0.848
0,0.876
0,0.912
0,0.852
0,0.812
1,0.884
0,0.838
0,0.85
0,0.856
0,0.866
0,0.842
0,0.848
0,0.85
0,0.822
0,0.86
0,0.876
0,0.902
0,0.832
0,0.832
0,0.868
0,0.836
0,0.826
0,0.828
1,0.804
1,0.866
0,0.832
0,0.854
0,0.884
0,0.9
0,0.906
0,0.852
0,0.854
0,0.852
0,0.844
0,0.848
0,0.826
0,0.918
0,0.834
1,0.79
0,0.854
0,0.816
0,0.88
0,0.832
0,0.852
0,0.85
0,0.808
0,0.864
0,0.842
0,0.902
0,0.842
1,0.792
0,0.858
0,0.818
0,0.82
0,0.84
0,0.812
0,0.888
0,0.862
0,0.84
1,0.82
1,0.874
0,0.838
0,0.828
0,0.808
2,0.844
0,0.844
0,0.79
0,0.838
0,0.906
1,0.838
0,0.86
0,0.854
0,0.86
0,0.854
1,0.834
4,0.846
0,0.82
1,0.756
0,0.844
0,0.878
1,0.838
0,0.824
0,0.864
1,0.822
0,0.866
1,0.838
1,0.802
0,0.814
0,0.858
0,0.864
1,0.822
1,0.816
0,0.78
0,0.838
0,0.848
2,0.854
1,0.888
0,0.88
0,0.886
0,0.842
0,0.858
2,0.798
0,0.85
0,0.842
0,0.792
0,0.818
0,0.806
0,0.888
0,0.828
0,0.872
0,0.824
0,0.786
1,0.876
0,0.86
0,0.846
0,0.81
1,0.8
1,0.804
0,0.852
1,0.868
0,0.934
0,0.868
0,0.832
0,0.848
0,0.826
0,0.77
0,0.804
1,0.834
0,0.842
1,0.866
0,0.846
1,0.868
0,0.858
0,0.828
0,0.856
0,0.856
0,0.806
0,0.848
1,0.87
0,0.896
0,0.848
0,0.794
0,0.82
1,0.902
0,0.832
0,0.824
0,0.828
0,0.86
0,0.826
0,0.834
0,0.826
0,0.84
0,0.868
1,0.82
0,0.84
0,0.86
0,0.848
0,0.804
0,0.88
2,0.852
0,0.826
0,0.904
0,0.79
0,0.82
0,0.864
0,0.8
0,0.86
0,0.812
0,0.878
0,0.85
1,0.854
0,0.874
0,0.864
0,0.852
1,0.842
0,0.812
1,0.848
0,0.806
0,0.832
0,0.852
0,0.812
1,0.834
0,0.86
0,0.858
0,0.838
1,0.88
0,0.798
0,0.892
2,0.854
1,0.876
0,0.754
0,0.85
0,0.838
0,0.848
1,0.856
0,0.838
0,0.864
0,0.896
0,0.83
0,0.904
0,0.812
0,0.844
1,0.88
0,0.852
0,0.85
0,0.874
0,0.846
0,0.86
0,0.852
0,0.85
1,0.828
0,0.828
0,0.808
1,0.8
0,0.828
1,0.812
0,0.82
0,0.874
0,0.81
0,0.798
0,0.848
0,0.842
0,0.842
0,0.84
1,0.816
1,0.894
0,0.848
0,0.794
0,0.786
0,0.856
0,0.854
0,0.896
0,0.87
0,0.862
0,0.878
0,0.87
0,0.838
0,0.8
0,0.85
0,0.79
0,0.8
0,0.816
0,0.89
0,0.846
0,0.81
0,0.886
0,0.87
0,0.858
0,0.824
0,0.868
0,0.816
0,0.864
1,0.844
0,0.838
0,0.766
0,0.872
1,0.842
0,0.822
0,0.852
0,0.902
1,0.882
0,0.878
0,0.858
0,0.814
0,0.846
1,0.79
0,0.832
0,0.828
1,0.764
0,0.864
0,0.832
0,0.822
0,0.834
0,0.792
0,0.888
0,0.882
1,0.852
1,0.852
0,0.886
0,0.83
0,0.814
0,0.842
0,0.888
1,0.876
0,0.828
0,0.816
0,0.808
0,0.832
0,0.856
0,0.832
0,0.872
0,0.882
0,0.854
0,0.838
0,0.784
0,0.834
0,0.824
0,0.854
0,0.848
0,0.808
0,0.848
0,0.786
0,0.82
0,0.894
0,0.876
0,0.896
0,0.842
0,0.86
0,0.818
0,0.86
0,0.842
0,0.842
1,0.876
1,0.804
0,0.85
0,0.84
0,0.854
0,0.882
0,0.842
0,0.842
0,0.832
1,0.858
1,0.806
0,0.884
2,0.876
0,0.812
0,0.87
0,0.846
0,0.848
0,0.84
0,0.832
0,0.882
0,0.838
1,0.744
0,0.804
0,0.85
0,0.872
0,0.826
0,0.866
0,0.828
0,0.796
1,0.87
0,0.844
0,0.836
1,0.868
0,0.816
0,0.824
0,0.888
0,0.798
0,0.818
0,0.84
0,0.862
0,0.82
0,0.844
0,0.848
0,0.846
0,0.788
0,0.828
0,0.89
0,0.878
0,0.81
0,0.866
0,0.862
0,0.798
0,0.824
0,0.852
0,0.85
0,0.886
0,0.828
0,0.858
0,0.862
0,0.874
1,0.87
0,0.808
0,0.896
0,0.846
1,0.784
1,0.844
0,0.812
0,0.852
0,0.84
0,0.826
0,0.852
0,0.874
0,0.86
0,0.84
2,0.824
0,0.85
0,0.848
0,0.854
0,0.832
0,0.856
0,0.854
0,0.85
0,0.84
1,0.82
0,0.856
0,0.822
0,0.886
1,0.878
1,0.842
0,0.9
0,0.806
0,0.842
0,0.818
1,0.852
0,0.79
0,0.836
0,0.86
0,0.814
0,0.862
0,0.788
0,0.862
0,0.812
0,0.852
0,0.842
0,0.856
0,0.826
1,0.83
0,0.84
0,0.808
0,0.886
0,0.842
0,0.77
0,0.852
0,0.786
2,0.84
0,0.852
0,0.85
0,0.794
0,0.868
0,0.864
0,0.864
0,0.826
0,0.864
0,0.804
0,0.848
0,0.842
0,0.854
0,0.868
0,0.844
0,0.852
0,0.87
0,0.726
1,0.764
0,0.868
0,0.836
0,0.814
0,0.866
0,0.852
0,0.828
0,0.844
0,0.808
0,0.852
0,0.88
0,0.826
0,0.846
1,0.88
0,0.812
0,0.848
1,0.862
0,0.862
0,0.848
0,0.826
0,0.81
0,0.802
0,0.824
0,0.856
0,0.82
0,0.804
0,0.922
0,0.836
0,0.822
0,0.86
0,0.814
0,0.852
0,0.824
0,0.826
2,0.852
0,0.82
1,0.84
0,0.868
0,0.818
0,0.87
1,0.84
1,0.854
0,0.854
0,0.832
1,0.74
0,0.888
0,0.798
0,0.834
0,0.796
0,0.898
0,0.86
0,0.886
0,0.852
0,0.83
1,0.846
0,0.886
0,0.816
1,0.854
0,0.822
0,0.836
0,0.796
0,0.866
0,0.852
0,0.814
0,0.838
0,0.906
0,0.86
0,0.84
1,0.892
1,0.85
0,0.872
0,0.858
0,0.794
0,0.822
0,0.854
1,0.802
0,0.854
0,0.838
0,0.874
1,0.864
0,0.904
0,0.872
0,0.822
0,0.82
0,0.796
0,0.824
1,0.88
0,0.88
0,0.746
0,0.912
0,0.79
0,0.896
0,0.75
1,0.814
1,0.882
0,0.884
0,0.804
0,0.822
