"ra","dec","redshift","x","y","z"
247.4097108,40.23540654,0.02832955,0.0166252904567885,-0.0163192489619023,0.0161197156845078
247.2058335,40.46413687,0.02959989,0.0153328604502991,-0.0228599698069486,0.0108847902528783
247.1079896,40.38123669,0.02882934,0.0122282700119449,-0.0227627879200745,0.0127849811676153
247.1504455,40.49750575,0.02886443,0.013867934686441,-0.0233772343674422,0.00971290997009587
246.7085752,40.91782835,0.0291466,0.00271465044665002,-0.0289328866403181,-0.00224567031663226
246.5913284,40.91187276,0.0295139,-0.000697493561482281,-0.0294309248363927,-0.00209868035114774
222.4378839,58.1548696,0.02933372,0.000847986949707509,-0.000599254621987345,0.0293153362776133
221.7896095,58.42328229,0.02941082,0.00266171819809988,-0.00838644934531299,0.0280638389513053
211.4896534,63.06252801,0.02231533,-0.0116837639028363,-0.0183148198135786,0.00510205735638354
210.7530875,61.75203329,0.005380985,-0.00244758434274283,-0.000667858714472594,-0.00474534458104869
174.7307906,3.600690695,0.0186344,-0.00607806860022517,0.0155598611677258,-0.00825764287748351
174.7288901,3.580877699,0.01861182,-0.00609913493115673,0.0157017760703525,-0.00791546745558649
173.6324703,3.634823265,0.02005098,0.0117238580639345,0.0132084901214856,-0.0094936157373118
173.0242678,3.562328404,0.02198501,0.0195082560521068,0.00470523729461015,-0.0089793848623917
171.9177974,3.589949879,0.0219117,0.0127357575196159,-0.0150898410979071,-0.00949840896842514
167.0998154,3.497958846,0.02539806,0.0197064527788161,0.0133493854522482,-0.00886064775776546
193.3675037,61.47719591,0.02766879,0.000942767156362639,-0.00585848316920831,-0.0270250125829589
237.0514593,47.99540564,0,0,0,0
185.5593149,61.37372591,0.02027751,-0.0022319205255046,-0.000464873871920411,-0.0201489412836292
181.6294181,63.35246778,0.009592197,0.00694699802802945,-0.00458085907407849,0.00477128827768735
249.3719816,40.8799835,0.02638475,0.00989245601182511,0.0244381022783375,-0.00103610021239243
247.7106854,40.59482979,0.02861216,0.0246776304357424,-0.0126952061023529,0.00696433758237646
247.6476112,40.62338879,0.0279142,0.0234041930588224,-0.0139722313682766,0.00601855958653859
247.6081688,40.61423327,0.02922564,0.0238585176313194,-0.0155513651094708,0.00656233289901991
247.6744438,40.52939331,0.0298122,0.0247487152242064,-0.0138881478071598,0.00913168736201688
247.6585007,40.70854496,0.02665391,0.0228323669804427,-0.0132957708702146,0.00351232306675299
247.48038,40.65996629,0.02945847,0.0220622003452773,-0.0187888328675085,0.00529533097573481
247.5226448,40.7662047,0.02895205,0.0227521369466975,-0.0177740752922935,0.00215492716004653
247.5673724,40.65974846,0.02805308,0.0224838712723216,-0.0159987907612872,0.00504871511105777
247.4195917,40.84023556,0.02990105,0.0215446437771287,-0.0207340521609045,1.40216982221275e-05
247.2387831,41.13449528,0.02815072,0.0157380686940842,-0.0218705686661033,-0.00815196028694627
247.0801454,41.17285789,0.02953918,0.0125250917511666,-0.0249581146941375,-0.00963212035906621
247.1165644,41.22048233,0.02831278,0.012642238999935,-0.023056937809805,-0.0104959479434546
256.5535131,29.50508061,-0.00016133,2.64424693647229e-05,-4.68636964538399e-05,0.000152091941497826
248.3180449,39.23243711,0.02965866,-0.00110138270969844,-0.000146485311914991,0.0296378408656193
248.0645559,39.62643469,0.02678968,0.00928150641598677,-0.00113105960079771,0.025105005423856
248.0160322,39.60885632,0.0281366,0.00922076405127674,-0.00158078934972353,0.0265357659565818
247.7656997,39.79345139,0.02909159,0.0132796151238272,-0.00593222193567351,0.0251948640360894
247.7613706,39.79250302,0.02888059,0.0131360584753396,-0.00593644092771284,0.0250258089897676
247.8180016,39.87601303,0.02977216,0.0158259153178116,-0.00609859660362638,0.0244689402076448
247.2157524,40.35150081,0.0290669,0.0145027870913855,-0.0211655348467854,0.0136592084998164
247.0762509,40.48982593,0.02947056,0.0123166749338334,-0.0247831077325072,0.0101297086042404
246.8459552,40.56590804,0.02929042,0.00645259527162701,-0.0274430727055947,0.00794798581481005
246.8493999,40.67779522,0.02994558,0.00686238191061243,-0.0287411961783905,0.00485686300862702
246.6494552,40.91172671,0.02914426,0.00100076445586003,-0.0290535560028714,-0.00206815014916761
246.6445956,40.91376404,0.02738261,0.000807488682163571,-0.0272976219487039,-0.00199878172543079
221.6942838,58.46349682,0.02946755,0.00209133666028054,-0.00971648172606704,0.0277408146391355
213.9613678,60.4763671,0.0224457,-0.0149886401705072,-0.00518540566792456,-0.0158827479482649
208.3471795,61.67222199,0.006190281,0.00133247072075307,0.00208465318479788,-0.00567435650416934
205.8479865,62.00995262,0.006924209,0.000346971111354441,-0.00470142639595865,-0.0050715748211921
202.5148826,62.51155001,0.005869888,0.000655028661575467,0.00553270555865145,-0.00184815902625452
132.4791214,49.67036528,0.01026843,0.00732693987856965,0.00431495523580716,-0.00575654132215745
131.5267128,48.95320841,0,0,0,0
153.0080656,58.0743501,0.02773549,-0.000747816868886423,0.00100267456020921,0.0277072701505763
146.79502,56.10583349,0.02535291,-0.0149485077445593,0.0173577236297845,-0.0108637743013637
146.8044293,56.10196071,0.02525164,-0.0150230514218914,0.0171159106628621,-0.0109086594431089
146.7948745,56.10769074,0.02549549,-0.0150432479019449,0.0174728736685776,-0.0108820672972858
146.5334762,55.99766566,0.02526557,-0.00935190063344104,0.0193887183865007,-0.0132275689866323
146.1174758,55.92591173,0,0,0,0
146.1473396,55.76592561,0.02522125,-0.00113080288406228,0.0178456302851465,-0.0177866864852832
146.1504633,55.76588149,0.02516564,-0.00118387352260874,0.0178018900141756,-0.0177482560274316
139.4803926,53.01935736,0,0,0,0
139.4045883,52.83579104,0.02588828,-0.00840594415870933,-0.0200896928004264,0.0139981208504411
139.4163045,52.99291091,0.007585375,-0.00260512628169785,-0.00643686303718551,0.00305254405169639
153.1123492,57.24605663,0.02419574,-0.0125754832382842,0.0136320253642335,0.0155389491259907
141.9716903,52.99003716,0.02490316,0.0187916151506835,0.0128566118688958,0.0100871259170673
138.7005801,51.42834442,0.02709423,0.0095807142733161,0.00487274436418133,0.0248709383752869
136.010186,49.9772865,0,0,0,0
209.4535104,63.40552887,0.005644654,-0.00242775368103183,0.00407224722842217,0.00306348385903376
209.7415573,61.68071444,0.02991954,-0.00895995762845055,0.00826626754832065,-0.0273233755954046
207.1426121,62.07585879,0,0,0,0
176.6087515,3.590216479,0.02659374,-0.0186388999183089,-0.0150590884693157,-0.0115343951508603
169.8170004,3.561820025,0.0238843,-0.0214882434423845,-0.00371066476801736,-0.00974403136438989
170.7234284,3.247623917,0.00468988,-0.00220864269978392,-0.00410737334743641,-0.000496342647633885
170.3872344,3.172241025,0.02970213,-0.0218991269843934,-0.0200453570013196,-0.000910179404272616
169.7942374,3.208267531,0.02024711,-0.0199805739829991,-0.00298368848275849,-0.00134897357270463
169.859255,3.201617777,0.02359558,-0.0230195581826461,-0.00498475283012676,-0.00141547724627256
167.823914,3.197968476,0.02993131,0.00743079144942543,0.0289451610069831,-0.00168650853275932
168.3166178,2.631044257,0,0,0,0
164.6286507,2.751558092,0,0,0,0
172.7364673,2.287049082,0.01702557,0.0111637490404151,-0.000571285281858293,0.0128418991708495
128.7925777,51.63087528,0.01664943,-0.00339557958218644,4.31978280594504e-05,0.0162994384128285
113.892966,36.91709805,-7.77e-05,-3.85803581153314e-05,-3.93780806637456e-05,5.47559378600378e-05
248.1958734,45.16313325,0,0,0,0
242.803768,50.01781044,0,0,0,0
240.8937015,51.27364988,0.02884354,-0.00819683304096129,0.0130201761266794,0.0243974740795119
237.2030436,53.83662029,0,0,0,0
223.7509572,59.97811494,0.02730737,0.0200622203759692,0.0168255572655986,-0.00775244429873624
235.933813,-0.238297001,0.01389303,-0.0128388195637281,-0.00417449132759015,-0.00327942326435702
234.0645407,-0.349321563,0.01000118,-0.000149295868577954,0.00939597401419753,-0.00342300810115171
230.8707307,-0.386861087,0.02847699,-0.000957884026149447,-0.026355078501441,-0.0107438938395458
230.8915988,-0.395925931,0.02883187,-0.000411274716614835,-0.0265982531128258,-0.0111193755287976
230.1023054,-0.225226057,0.02870046,-0.02016090508612,-0.0193951437585433,-0.00640957946401309
229.3015872,-0.321390036,0.000463052,-0.000439078341145137,1.52318110962452e-05,-0.00014627151797928
227.69682,-0.348312688,0.007202491,0.000464376571282592,0.00675403568115155,-0.00245829880666622
222.7288845,-0.369013156,0.02677014,-0.0236674329125493,0.00795344995427103,-0.00965586085103151
220.614964,-0.325194042,0,0,0,0
220.6912727,-0.35116485,0.005678178,0.00379114368220859,0.00374883480019596,-0.00195324668728084
220.5943163,-0.261452667,0,0,0,0
220.5753193,-0.317708027,0,0,0,0
220.2348326,-0.318189616,0.005755075,0.00518291679038934,0.00173683656601154,-0.00180046120271738
220.0469499,-0.296762689,0.006546289,0.00620278807508959,0.000845433127399311,-0.00191430472865299
220.0447513,-0.293973424,0.006549815,0.00621324467980792,0.000832948281950774,-0.001897857803593
219.9199306,-0.302617286,0.006050064,0.00577494169418264,4.87696682916462e-05,-0.00180303753492311
218.7258073,-0.342648268,0.006004397,0.00212453639591513,-0.00524111965856909,-0.0020173728362902
218.4881902,-0.301179703,0.02970634,0.0041693184822551,-0.0280611268503017,-0.00881229706038105
215.5990601,-0.387646631,0.005515854,-0.00198842513836456,0.00470354859669049,-0.00208505189791689
212.8480652,-0.300506283,0.02595581,0.0176213252966652,-0.0174403033294122,-0.00768301941448167
211.5059303,-0.310551107,0.02454863,-0.0122488228489427,-0.0199079570376124,-0.00750165450288794
211.1704061,-0.413069825,0.02490769,-0.0176854198338941,-0.014410018327515,-0.00999851580164212
210.418715,-0.395483974,0.02556891,-0.0235407317937774,0.00160307115024536,-0.00985054658832631
209.5287919,-0.389961029,0.02971975,-0.0158121042181071,0.0224854473260438,-0.0112980334043553
209.529402,-0.392479637,0.02957562,-0.0157327172429942,0.0223435723379692,-0.0113121033284854
209.1144871,-0.287758794,0.02982142,-0.00564107196552083,0.0280332956943125,-0.00846343490619822
209.103777,-0.24772765,0.02975641,-0.00538772389752902,0.0283404319860206,-0.0072963197666929
205.9255185,-0.337437447,0.02538639,0.00360816664458422,-0.0236814559682592,-0.00840467571774241
204.5864348,-0.205559326,0.01203844,-0.0109315305132188,-0.00440315035125873,-0.00245722307826886
204.6086333,-0.227613511,0.01239225,-0.0110954515721197,-0.00475807041275161,-0.00279635126916198
204.5641048,-0.398550149,0.02204254,-0.0190085244421755,-0.00716750280128028,-0.00855432474111524
203.6481288,-0.353238481,0.01264066,-0.0100775210559679,0.00625361643672769,-0.00437288646827382
151.2928699,3.206620763,0.02844378,-0.0249575287852811,-0.0135186541392517,-0.00184834192820468
150.5220806,3.214991072,0.01729958,-0.0166076868768828,0.00467448424539751,-0.00126862201437103
150.58114,3.250742832,0.002875618,-0.00279250460316857,0.000610713119069672,-0.000313251351796793
150.4716224,3.267627174,0.0293074,-0.0275545109402516,0.00927906059568834,-0.00368397286432692
150.238562,3.141801363,0.02927641,-0.0248374170312821,0.0154987373797665,-6.11026221970837e-06
150.1580406,3.127212411,0.02342574,-0.0188100066303989,0.0139583477891576,0.000336856213938606
150.1315258,3.205297212,0.007176981,-0.00563657737410536,0.00441919638704142,-0.000456897223502785
147.948382,3.122789057,0.02069945,0.0198106168854488,0.00598792212447949,0.000389201171167915
147.7888033,3.032158516,0,0,0,0
146.5847729,3.045602867,0.02007672,0.00959351093139416,-0.017531020530732,0.00192420194331964
146.5878192,3.071377388,0.0199771,0.00961963476013692,-0.0174523013639434,0.0014015450737185
146.4758996,2.978529248,0.006295867,0.00237243872812166,-0.00574150017374458,0.00102208195262824
145.9893283,2.851299361,0.01221989,-0.00110749949708552,-0.0116561133668154,0.00349773893479802
137.4564964,2.471910107,0.01273979,-0.00714571930558306,0.00697879082169232,0.00790806066725469
160.6241812,5.08340894,0.02810786,-0.00937472373539949,-0.00399627437987243,-0.0261953457649505
160.4483023,4.988390597,0.0268709,-0.0071346284622113,-0.00164854280246667,-0.0258539097651523
159.1275854,5.017335913,0.01307319,-0.00180263484138027,0.00348670867112171,-0.0124700307556744
158.7341979,5.04823235,0.02907692,-0.000801797934921111,0.00954914832100823,-0.0274524709835261
152.9487023,4.82683601,0.02897126,-0.001817139557311,0.00276473995762427,-0.0287817324493084
150.2640236,4.619279787,0.01350064,-0.00108146995619858,0.00063717776468631,-0.0134421615687221
149.4481222,4.520769657,0.02136751,-0.000897878452935209,0.00396912724918841,-0.0209764231165279
149.3188534,4.526961297,0.007120171,-0.000122171898078147,0.00130702639114534,-0.0069981133964384
148.9073202,4.476741169,0.006483411,0.000473760729790831,0.00143765142499688,-0.00630423090836888
146.8669935,4.548208682,0,0,0,0
146.3977055,4.410594477,0.01991682,0.00182648375823271,-0.00563115058785305,-0.0190166721339522
145.6928974,4.292795559,0.02935971,-0.00456020888833535,-0.0110573913531409,-0.0268128917247344
145.5904975,4.354487144,0.02737029,-0.00454249502220469,-0.00844375685902971,-0.0256359412497949
142.5666846,4.149953664,0.01773707,0.0034711731823472,0.00879827079949702,-0.0150048338831782
142.5632715,4.14421335,0.01777915,0.00354139007814929,0.00888727535655477,-0.0149857621685939
138.7369415,3.891961548,0.000130294,-8.3319666374392e-05,-4.62632184302229e-05,-8.88486029813497e-05
134.5220786,3.756463056,0.02687622,0.0185253835032098,-0.011780456734695,-0.0155036191474566
133.9540889,3.678065276,0.02783034,0.0101107941432476,-0.0216787733241326,-0.0142242909654346
131.1859498,3.472561964,0.02715381,-0.0185972031336198,0.017709100489313,-0.0088238989671457
122.5746978,2.905267632,0,0,0,0
168.1494695,4.972971158,0.02727856,0.00052144738009766,-0.00700876237283062,-0.026357639847008
167.6868874,4.846455513,0.01934814,-0.000979212650012428,-0.00239362512414056,-0.0191745201455144
167.5629025,4.813547173,0.02625047,-0.00129944868874268,-0.00231059057479639,-0.0261162742274216
167.2689521,4.77594569,0.02262467,-0.00103706945097319,-0.000994687551683677,-0.0225789897080734
166.2855655,4.822179841,0.02338261,-0.00250093474203278,0.000556225705303615,-0.0232418241279155
