"x","y"
-21.6336884643559,111.85310144081
11.7778086987669,119.464000604947
-21.6707689010685,117.035193246696
-22.9286804440388,116.490633480216
-23.3212368534174,116.417964478798
-25.3042397771845,115.922174386587
62.0608861221544,101.547874997012
93.8241985383763,79.288197078245
93.6334303867054,79.5144444380057
92.4442561629386,80.15024341386
93.3900652451036,78.9734396399656
7.83473920668851,120.548435299882
93.2388735143636,79.6569505606986
91.3460455023515,80.226337005854
-33.1737479718383,113.875916622179
-56.6049731865402,100.844001716838
38.017815825166,117.608941026495
-77.053615865435,8.53855814294329
-99.887933092551,7.21218668791798
-105.328299867962,6.80922259133149
-32.9172243254733,9.75132133166841
-93.6584204892069,6.87372392059482
-96.7090298019728,6.64960954974174
-101.849366631398,6.11120572243075
113.097821834569,2.38257923072016
-18.4303332857223,109.433606285681
-65.2826502928519,100.486109324173
15.840490874983,114.400775311076
12.1683082354231,115.191868989747
11.7202842765968,115.14316961246
110.113296925789,75.225639907874
94.1755908055765,82.2210971024388
30.8279556611187,118.888934791029
131.444690155612,54.4130810955725
-32.6816405288841,9.99288896494804
-53.8708107844883,9.12913581073852
-96.8282512886663,6.85854591365946
-22.6977790876429,8.61007989759544
-25.3108078270299,8.46534029562403
133.277838430011,52.7330466712663
-55.4658159350595,106.828823891426
-32.6587445925057,10.1632166354543
-32.6514968115658,9.94715992638852
-44.7410051063566,9.85711840309081
-29.8008364098122,7.28431588693918
-29.8733712558738,7.04120952034803
11.4398506810873,118.289832173772
11.3887785288468,118.500317498869
-20.6683051290608,116.330141075329
-26.4544774687445,114.624962959426
92.4809810755424,81.0096147188642
11.2161559766565,120.756176552338
73.2470971923121,8.13634495343658
66.9405469418732,8.41832439480432
65.7976815829261,8.266309951191
75.3975319110068,7.22469089566537
74.571938112085,7.27569911412562
72.8486977981189,7.05498877222682
69.1220528841852,7.23695726038425
68.7125510547957,7.22684296770386
68.4527237524567,7.50149072197525
-52.4993741935204,15.6272088873308
65.4842022894266,7.37502539236775
64.9273367852775,7.51700844275834
-96.5700833513319,1.62948378724343
-69.400238094953,3.10740636503496
-70.2768812000161,2.80119422410662
74.9216371898126,0.545016540001815
22.9442409166387,-2.52937623028261
27.1433231747286,-5.24336386429877
27.1487334452406,-5.2466546553038
-22.7417898666282,114.257474567757
10.9859158037622,116.142727376974
74.4691139820492,100.399545658329
-98.066514624611,6.87972151605479
-22.9575218183845,8.37515315462581
-50.9380813738407,7.63040169441157
-50.961494490894,7.69081481389022
50.0141501253596,109.998935898801
-65.4728893399024,101.062054330792
-31.4661546228913,10.0306570652709
-31.2144731190812,9.40338410166778
71.6295844700987,8.46157043411029
69.6685303815494,8.68753039392047
-119.03376874954,52.826931125723
73.6587818906143,10.0288140803415
59.3259387595676,9.94787285741046
72.7922706809083,8.49588027189557
69.2768862861453,7.96716496696814
67.4920749811095,8.04862377570335
67.0769076602636,7.97107590874253
59.0289183912746,8.34788008211109
58.3937994740368,8.40872072293833
84.7487090812344,6.13930604631372
75.2825696642878,6.83296197274379
75.0314829036898,6.65956375942609
74.6589640261591,6.68518652153207
