"dim","birth","death"
0,0,0.0400532622846555
0,0,0.0402626367898861
0,0,0.0405992531365
0,0,0.0406970924602452
0,0,0.0417252841227618
0,0,0.0424060920538822
0,0,0.0424943938953622
0,0,0.0426302065637152
0,0,0.0429693806463038
0,0,0.0432688594497796
0,0,0.0433265686717321
0,0,0.0438313428311264
0,0,0.0458165903682509
0,0,0.0463530194163602
0,0,0.0465597486607095
0,0,0.0481874493653748
0,0,0.0483847926381051
0,0,0.0484911349518018
0,0,0.0490513462474975
0,0,0.0504172038145914
0,0,0.0506590473573959
0,0,0.0514412017589684
0,0,0.0521198501177323
0,0,0.0524446889605438
0,0,0.0528047816249484
0,0,0.0536342486961975
0,0,0.0536851041540836
0,0,0.0541569217386849
0,0,0.0546190416930965
0,0,0.0564394500722417
0,0,0.0566845892222878
0,0,0.0571922602585608
0,0,0.0589248744289906
0,0,0.0597090787797654
0,0,0.0597518320581809
0,0,0.060392427480336
0,0,0.0613211931358893
0,0,0.0614910758434633
0,0,0.0632252305362279
0,0,0.0636239499986417
0,0,0.0640460502591095
0,0,0.0641075018771082
0,0,0.0645287633177206
0,0,0.0648852486255585
0,0,0.0654464083935595
0,0,0.065540696123364
0,0,0.0656302612553841
0,0,0.0660358886277869
0,0,0.0665390904501274
0,0,0.0667796503491973
0,0,0.0671978517326638
0,0,0.0676790550800007
0,0,0.0687941496473916
0,0,0.0690181026019047
0,0,0.0691193637051439
0,0,0.0703774544658647
0,0,0.0703943150401626
0,0,0.0710325116278331
0,0,0.071333981572732
0,0,0.0723623226535517
0,0,0.0731834341138271
0,0,0.0732104632914555
0,0,0.0738077491153494
0,0,0.0738548732993819
0,0,0.0738797420188367
0,0,0.0747844973802487
0,0,0.0750469607297538
0,0,0.0759353297154565
0,0,0.0766063965068378
0,0,0.0767282166383148
0,0,0.0769258022344299
0,0,0.0772226717710422
0,0,0.0776222006320453
0,0,0.0776904700420436
0,0,0.0777168873180514
0,0,0.078856574318139
0,0,0.0795212809319704
0,0,0.079630362035365
0,0,0.0796845426857237
0,0,0.0801679477320913
0,0,0.0805393162611734
0,0,0.0810280676819899
0,0,0.0814147028295073
0,0,0.0817294070498076
0,0,0.0820777875561275
0,0,0.0825687427631075
0,0,0.0826164507260419
0,0,0.0827243806330144
0,0,0.0827609977499286
0,0,0.0830471807771668
0,0,0.0832214820739545
0,0,0.0836976604288244
0,0,0.0843520638810732
0,0,0.0844159476122462
0,0,0.0847912136017227
0,0,0.0848481693959841
0,0,0.0850928866594505
0,0,0.0855707651545669
0,0,0.085913697293561
0,0,0.0860052574008481
0,0,0.0870583491604846
0,0,0.0872398760118166
0,0,0.0875476625778418
0,0,0.087791853796295
0,0,0.0879594761015913
0,0,0.0881427395344755
0,0,0.088746204858135
0,0,0.0895668871576975
0,0,0.0896752389303394
0,0,0.090333757636844
0,0,0.0908432587559617
0,0,0.0915086066489072
0,0,0.0927411225042974
0,0,0.0929516223638934
0,0,0.0930987478934711
0,0,0.0954646309534455
0,0,0.0956326053267768
0,0,0.0965079799355025
0,0,0.0971926646052683
0,0,0.0974822328494152
0,0,0.0984918426514133
0,0,0.0985020826317938
0,0,0.0999829354022516
0,0,0.100143650499284
0,0,0.100619852643396
0,0,0.100960788860669
0,0,0.101107914637107
0,0,0.101508735161552
0,0,0.102249700499668
0,0,0.103042922877752
0,0,0.103189271080147
0,0,0.103215597768695
0,0,0.103676954825142
0,0,0.104482467447704
0,0,0.105315505420386
0,0,0.106157583179368
0,0,0.106553449871496
0,0,0.106776423882247
0,0,0.107054172217622
0,0,0.109044376034683
0,0,0.109133707229756
0,0,0.110687240642992
0,0,0.110856087157979
0,0,0.111555363494495
0,0,0.111939872938673
0,0,0.111979250060714
0,0,0.112520741038981
0,0,0.113490460331125
0,0,0.11472014058467
0,0,0.116105526821003
0,0,0.117471761439687
0,0,0.117639632062192
0,0,0.117770426253994
0,0,0.117965926069138
0,0,0.119271118080473
0,0,0.12013914672708
0,0,0.120819927461636
0,0,0.121896826450336
0,0,0.122150064574597
0,0,0.12318191391506
0,0,0.123258982491505
0,0,0.123368030061924
0,0,0.123694829520162
0,0,0.124480320197176
0,0,0.125577580684353
0,0,0.125753117583424
0,0,0.126714474083322
0,0,0.126734678400417
0,0,0.127253518206441
0,0,0.127786894153945
0,0,0.127808228498015
0,0,0.127911863906437
0,0,0.128265154861351
0,0,0.128389734610078
0,0,0.128674267114097
0,0,0.128723227556599
0,0,0.129018521414913
0,0,0.129075027367419
0,0,0.130579630425243
0,0,0.132282334787817
0,0,0.133047958172148
0,0,0.133252782865562
0,0,0.134121294134139
0,0,0.134429760107028
0,0,0.134784670775575
0,0,0.135083526375948
0,0,0.135330321238444
0,0,0.135571860867561
0,0,0.135635205738208
0,0,0.135772799690089
0,0,0.136333325687184
0,0,0.136431478643006
0,0,0.136844378940925
0,0,0.136986680666364
0,0,0.137370793416541
0,0,0.13795099596174
0,0,0.13921258415149
0,0,0.139698703936377
0,0,0.139872902735731
0,0,0.139883188837437
0,0,0.141098902591802
0,0,0.141303616072265
0,0,0.141391111856086
0,0,0.141802559400766
0,0,0.142356780942839
0,0,0.142973796478885
0,0,0.143062249475012
0,0,0.143307049432601
0,0,0.143712763609814
0,0,0.144759410499599
0,0,0.145810162952789
0,0,0.146228037771563
0,0,0.147379057113797
0,0,0.148067343533042
0,0,0.148137487363947
0,0,0.148888739586474
0,0,0.151566185808885
0,0,0.151798456197496
0,0,0.151827019997407
0,0,0.152458858050872
0,0,0.152936143998116
0,0,0.152984071614365
0,0,0.154493524357343
0,0,0.154739119860494
0,0,0.154774264870763
0,0,0.154933564834338
0,0,0.155319532518535
0,0,0.155846074698628
0,0,0.155846819314442
0,0,0.156565399044969
0,0,0.156891316444384
0,0,0.157222736314683
0,0,0.157266882765875
0,0,0.1574678898874
0,0,0.157694857045265
0,0,0.158913099421467
0,0,0.159789439809427
0,0,0.160883162134392
0,0,0.161290291934381
0,0,0.161716643442183
0,0,0.161723157818045
0,0,0.161898131416162
0,0,0.162324868369775
0,0,0.163153151436096
0,0,0.163558339412252
0,0,0.164068835579744
0,0,0.164783371702531
0,0,0.165472002177439
0,0,0.166377244038801
0,0,0.166689627068522
0,0,0.16685200956714
0,0,0.167148220209033
0,0,0.167207097433979
0,0,0.167370934808799
0,0,0.168073977470798
0,0,0.168301251826464
0,0,0.168797769968142
0,0,0.169249599949054
0,0,0.169776013615583
0,0,0.173451774650748
0,0,0.173484626761618
0,0,0.173514415966007
0,0,0.174344388068099
0,0,0.174729093054137
0,0,0.175606000013631
0,0,0.177448748759886
0,0,0.177729223361256
0,0,0.180414616542814
0,0,0.180753454929015
0,0,0.183916401412846
0,0,0.184537189283558
0,0,0.184938472172353
0,0,0.184998817901997
0,0,0.186836677029442
0,0,0.186918439639511
0,0,0.18739684140209
0,0,0.187582934240486
0,0,0.187688869404213
0,0,0.18772326404847
0,0,0.188146083434625
0,0,0.190632049489193
0,0,0.191275478406211
0,0,0.193152690219068
0,0,0.193533858262867
0,0,0.193589618997728
0,0,0.194437521123439
0,0,0.194558630066781
0,0,0.195630703906517
0,0,0.195859051986839
0,0,0.196916052413632
0,0,0.197321925535463
0,0,0.198835402157174
0,0,0.19888753314649
0,0,0.198912915657207
0,0,0.199204629060139
0,0,0.199336359962796
0,0,0.19958308618061
0,0,0.19991704559717
0,0,0.200584751677508
0,0,0.201210691570999
0,0,0.201468061404177
0,0,0.202486070271609
0,0,0.202657367669046
0,0,0.204796187749563
0,0,0.204838120495394
0,0,0.205491992435145
0,0,0.207056292914304
0,0,0.20815678829057
0,0,0.208730787012198
0,0,0.20967308840094
0,0,0.21206075175343
0,0,0.212524242097104
0,0,0.212898994090772
0,0,0.215575740784892
0,0,0.215592130218334
0,0,0.21560496075367
0,0,0.215674575381877
0,0,0.216391861479791
0,0,0.216608191581668
0,0,0.217257872588278
0,0,0.217676482941995
0,0,0.218635129711128
0,0,0.219301585646537
0,0,0.219395073916132
0,0,0.221380454428558
0,0,0.221409520064893
0,0,0.222155743335014
0,0,0.222955603748996
0,0,0.223425627677307
0,0,0.223963853637016
0,0,0.224061754102361
0,0,0.224172779810884
0,0,0.22472222639101
0,0,0.22625948683537
0,0,0.226431922982667
0,0,0.228241081456717
0,0,0.228278188496999
0,0,0.230633680064972
0,0,0.231214728197436
0,0,0.232130246788396
0,0,0.232446113797861
0,0,0.232664960904175
0,0,0.232730071453012
0,0,0.232917849953623
0,0,0.232967371902511
0,0,0.233104716784024
0,0,0.233432528190567
0,0,0.233440254805441
0,0,0.237167083359144
0,0,0.237318116778881
0,0,0.237715795297274
0,0,0.23861775895536
0,0,0.239227367120003
0,0,0.239500447267153
0,0,0.239594382911672
0,0,0.239625842547257
0,0,0.239710868496448
0,0,0.241524040026173
0,0,0.242146586854359
0,0,0.242726479074307
0,0,0.242815990290559
0,0,0.242890540826587
0,0,0.243036509574607
0,0,0.243124889214502
0,0,0.244641381119979
0,0,0.245060960826888
0,0,0.245752741601714
0,0,0.246539553045226
0,0,0.246809934816749
0,0,0.24683028532295
0,0,0.247116089682717
0,0,0.248470466632358
0,0,0.248624203114891
0,0,0.248885153384767
0,0,0.249475090495604
0,0,0.249484998168844
0,0,0.250413518172209
0,0,0.250616426976707
0,0,0.25073727358792
0,0,0.251596656903229
0,0,0.251937560659203
0,0,0.252302820398567
0,0,0.252634515249303
0,0,0.252688277205036
0,0,0.253082563671392
0,0,0.253435456441136
0,0,0.253818270293623
0,0,0.254226602271375
0,0,0.256158782787817
0,0,0.256404584258066
0,0,0.256613728945073
0,0,0.256797377105159
0,0,0.257021746672954
0,0,0.257733205920399
0,0,0.25909049856204
0,0,0.260379175173432
0,0,0.261171313793504
0,0,0.261331048027945
0,0,0.261343950321855
0,0,0.261613892640623
0,0,0.261985158424902
0,0,0.262585018418923
0,0,0.263221748454453
0,0,0.263283898795305
0,0,0.263413738517699
0,0,0.264338617755347
0,0,0.265581782613442
0,0,0.265873747248978
0,0,0.266127430543519
0,0,0.266285585824839
0,0,0.267544505030465
0,0,0.267750795627513
0,0,0.267883562534744
0,0,0.269505813896027
0,0,0.269685116206885
0,0,0.27037141170815
0,0,0.270460426356448
0,0,0.270501993511016
0,0,0.270727198863464
0,0,0.270953688956915
0,0,0.271197916133198
0,0,0.271256677612944
0,0,0.271385451713205
0,0,0.271536071001242
0,0,0.271917662992987
0,0,0.27207804634744
0,0,0.272467396141605
0,0,0.272563672671986
0,0,0.272642257001065
0,0,0.273123277829766
0,0,0.273769589336221
0,0,0.274263658425126
0,0,0.274786640743552
0,0,0.278657680712394
0,0,0.278826346719572
0,0,0.278874124293277
0,0,0.27937162258567
0,0,0.279562813391646
0,0,0.280196206806762
0,0,0.280283691614931
0,0,0.280412389046836
0,0,0.281179010944673
0,0,0.281179241728564
0,0,0.281331720871697
0,0,0.282682171798697
0,0,0.284681161700034
0,0,0.284914024209566
0,0,0.28522118609423
0,0,0.285229339082823
0,0,0.28532701008605
0,0,0.287011238615417
0,0,0.287598487184334
0,0,0.28822325959742
0,0,0.288884360497443
0,0,0.289188352168473
0,0,0.289299561164534
0,0,0.289318184778612
0,0,0.290821852382128
0,0,0.290875371016818
0,0,0.291219514632944
0,0,0.291853998175058
0,0,0.293263548220763
0,0,0.293581252793166
0,0,0.293716948379845
0,0,0.293831201646992
0,0,0.294799011766013
0,0,0.294995228095475
0,0,0.295208998156005
0,0,0.295936309682792
0,0,0.296354076127971
0,0,0.296916022075581
0,0,0.297613393393916
0,0,0.298171968112524
0,0,0.298749671924744
0,0,0.299573324450745
0,0,0.29968684988099
0,0,0.29983798901006
0,0,0.300484720222847
0,0,0.303203972493974
0,0,0.303555001496847
0,0,0.305486137506892
0,0,0.305786333554583
0,0,0.30655179693225
0,0,0.306700435247468
0,0,0.308199910044765
0,0,0.308553193988919
0,0,0.309689133387348
0,0,0.310309760088779
0,0,0.310758864224828
0,0,0.312336515120466
0,0,0.312605943200063
0,0,0.314060213869568
0,0,0.315730761543218
0,0,0.317297398741422
0,0,0.317336482981623
0,0,0.317350358087175
0,0,0.317392146437815
0,0,0.317623659478775
0,0,0.318032358995335
0,0,0.318056320951626
0,0,0.318204837814161
0,0,0.319318461418627
0,0,0.321425198192016
0,0,0.322204892348963
0,0,0.323913510004452
0,0,0.32441972933432
0,0,0.325306972180157
0,0,0.32546053737092
0,0,0.326368455423877
0,0,0.326750149440573
0,0,0.326910754110508
0,0,0.328916310752797
0,0,0.329597272108497
0,0,0.330016450612045
0,0,0.330069786521964
0,0,0.332383185379258
0,0,0.332741544754119
0,0,0.334330941826986
0,0,0.335126916820393
0,0,0.335311548411432
0,0,0.335667255013209
0,0,0.335681550972974
0,0,0.336960833658678
0,0,0.337240430385876
0,0,0.338768063207013
0,0,0.340127887361156
0,0,0.341142825666875
0,0,0.341350540084655
0,0,0.34251962442119
0,0,0.343959924796543
0,0,0.344617536096343
0,0,0.345216837895589
0,0,0.34562534835349
0,0,0.346796640952747
0,0,0.347969366122473
0,0,0.348701466060783
0,0,0.349330017057715
0,0,0.349845505747255
0,0,0.350008187750642
0,0,0.350601620132533
0,0,0.35073023292652
0,0,0.351716726626902
0,0,0.354575256957663
0,0,0.35537990824437
0,0,0.356298211039509
0,0,0.35672859014791
0,0,0.357003980029394
0,0,0.357438592263184
0,0,0.360172178354101
0,0,0.361030832942253
0,0,0.361635529233724
0,0,0.361671946703967
0,0,0.362480513837313
0,0,0.362774430297003
0,0,0.363448750410616
0,0,0.364283272915283
0,0,0.364739097241245
0,0,0.365933788021455
0,0,0.366884948490066
0,0,0.368215254111408
0,0,0.368269869040656
0,0,0.368792794336616
0,0,0.369462654393204
0,0,0.370093403960202
0,0,0.370591009240045
0,0,0.370966318960339
0,0,0.371816692117533
0,0,0.371838774637208
0,0,0.374659704103445
0,0,0.374825788200395
0,0,0.374855536991383
0,0,0.375454294699688
0,0,0.376179897570631
0,0,0.376924938872262
0,0,0.378254122393275
0,0,0.378475781347802
0,0,0.378484053091802
0,0,0.379119385076639
0,0,0.379775576042956
0,0,0.380199242613229
0,0,0.380397789413085
0,0,0.380884213398507
0,0,0.381594943584303
0,0,0.382146970225663
0,0,0.38311521309912
0,0,0.383652744265319
0,0,0.383815354400144
0,0,0.384034671830368
0,0,0.38458862516585
0,0,0.385657305612002
0,0,0.385801089565799
0,0,0.386083187848339
0,0,0.386343239001118
0,0,0.38662171040707
0,0,0.386627148310608
0,0,0.387363829527122
0,0,0.388492264811271
0,0,0.38850148136961
0,0,0.389886987613189
0,0,0.390410561503895
0,0,0.39043912165228
0,0,0.390587375480338
0,0,0.390956976218169
0,0,0.391861741975888
0,0,0.392078177493389
0,0,0.392307731085351
0,0,0.39274787591507
0,0,0.393704832599314
0,0,0.393971870680602
0,0,0.394006946200729
0,0,0.394099402884301
0,0,0.394766558153584
0,0,0.395294763406248
0,0,0.395599507917545
0,0,0.398445595142968
0,0,0.398894560540271
0,0,0.398921149651313
0,0,0.399199087922824
0,0,0.401688735239412
0,0,0.40414259836793
0,0,0.404811565419023
0,0,0.405854560015188
0,0,0.405939137979615
0,0,0.407276796678037
0,0,0.407811808761657
0,0,0.407824342882788
0,0,0.408282326860753
0,0,0.411109072891076
0,0,0.412388969735409
0,0,0.414712283853157
0,0,0.416944512908578
0,0,0.416959222294853
0,0,0.417456412357576
0,0,0.418192513356359
0,0,0.418305100190783
0,0,0.419421838543368
0,0,0.420453130435604
0,0,0.420746517955676
0,0,0.421653197865119
0,0,0.422602774785975
0,0,0.423052650237397
0,0,0.423319695797851
0,0,0.427580172098658
0,0,0.429127572487357
0,0,0.43042123372401
0,0,0.431707085055013
0,0,0.433175368117273
0,0,0.433490538068595
0,0,0.434316980165416
0,0,0.435156956945267
0,0,0.436360858746482
0,0,0.436484078188399
0,0,0.437483834444318
0,0,0.437870632327437
0,0,0.438959985062285
0,0,0.439103431888723
0,0,0.441187180434079
0,0,0.441910612529333
0,0,0.442549472704062
0,0,0.442803172845034
0,0,0.443972678177463
0,0,0.444119573008853
0,0,0.445181697502682
0,0,0.446037496986841
0,0,0.447945564424051
0,0,0.448300431577459
0,0,0.448349087732539
0,0,0.44933247789157
0,0,0.451042522070192
0,0,0.452044105573397
0,0,0.452062776490953
0,0,0.452285833717255
0,0,0.453621085614496
0,0,0.455080393862016
0,0,0.456566768957856
0,0,0.457621238468246
0,0,0.457788714970909
0,0,0.45839693052271
0,0,0.458916660651123
0,0,0.459739164588401
0,0,0.459764281420485
0,0,0.459947929137811
0,0,0.461487535747294
0,0,0.466689655632435
0,0,0.466875442732204
0,0,0.466923612108563
0,0,0.466933060779058
0,0,0.468657029289575
0,0,0.469730935499732
0,0,0.470007940138718
0,0,0.471217991950796
0,0,0.473926301550831
0,0,0.474048285627203
0,0,0.474186814252968
0,0,0.474683033015936
0,0,0.475235162674958
0,0,0.475425481669418
0,0,0.475539041854979
0,0,0.476139494275449
0,0,0.476384589049729
0,0,0.47655769413388
0,0,0.477682639922885
0,0,0.478005979411876
0,0,0.478393286947452
0,0,0.478902147939428
0,0,0.480129790868081
0,0,0.480259956554524
0,0,0.480287319387674
0,0,0.481550420572062
0,0,0.48249402462231
0,0,0.484177132718762
0,0,0.484471450508121
0,0,0.484631661037578
0,0,0.488410513592654
0,0,0.489251745672036
0,0,0.489954288753981
0,0,0.491518703638255
0,0,0.491895972725183
0,0,0.49216313000232
0,0,0.493754018659324
0,0,0.494233049302947
0,0,0.494813054652007
0,0,0.496293529115568
0,0,0.496841121096142
0,0,0.497020890680487
0,0,0.498352829512749
0,0,0.498470826193907
0,0,0.499241628757863
0,0,0.500994746092727
0,0,0.501585042756502
0,0,0.502389689249653
0,0,0.502826877558572
0,0,0.503127465443648
0,0,0.503510698771645
0,0,0.504097491003459
0,0,0.504351830656735
0,0,0.504427254062686
0,0,0.50460699639835
0,0,0.507285464584055
0,0,0.507960947271108
0,0,0.508426005108998
0,0,0.509234062997645
0,0,0.509243975905519
0,0,0.509548587837834
0,0,0.510235932097737
0,0,0.510327460339404
0,0,0.511369885353662
0,0,0.513266833453161
0,0,0.513268901507949
0,0,0.513531634219542
0,0,0.513910647472018
0,0,0.514786797092177
0,0,0.515169672356818
0,0,0.515203693811057
0,0,0.516460881249997
0,0,0.51712890638211
0,0,0.517458838662747
0,0,0.518544491795861
0,0,0.519226065596529
0,0,0.519299140427181
0,0,0.519484512445327
0,0,0.521514229051569
0,0,0.522168684640284
0,0,0.522429881340273
0,0,0.522579915383576
0,0,0.523030020891305
0,0,0.526413201080867
0,0,0.526999328014535
0,0,0.527225081796182
0,0,0.527887142329911
0,0,0.527975929677876
0,0,0.528507850458642
0,0,0.528666653033726
0,0,0.528668621289064
0,0,0.530364374960401
0,0,0.530595051335345
0,0,0.532706406483091
0,0,0.532869169031947
0,0,0.533321588755489
0,0,0.533414116167347
0,0,0.533670581482417
0,0,0.53383992227768
0,0,0.535147752766195
0,0,0.535971956529551
0,0,0.536072626516514
0,0,0.536222081781827
0,0,0.537882240897059
0,0,0.538946317523646
0,0,0.539668390719208
0,0,0.54092933940415
0,0,0.541048105736058
0,0,0.541593760407047
0,0,0.541967313115942
0,0,0.542304865467201
0,0,0.5427655005041
0,0,0.544736999321029
0,0,0.545080877775985
0,0,0.545146546793303
0,0,0.545582174146845
0,0,0.546214133010472
0,0,0.546379393684223
0,0,0.546675985300152
0,0,0.547044261123257
0,0,0.547558289716871
0,0,0.547660092790888
0,0,0.547960092624961
0,0,0.548298203722946
0,0,0.549383802228942
0,0,0.550948848927153
0,0,0.552315053279246
0,0,0.552788331346289
0,0,0.553034380042826
0,0,0.553353195173226
0,0,0.553506229107198
0,0,0.554593418861205
0,0,0.554654215942659
0,0,0.554711288577088
0,0,0.555069043508592
0,0,0.555711552038935
0,0,0.559868941021102
0,0,0.56131497622979
0,0,0.562089294240764
0,0,0.563652762000857
0,0,0.564558946352906
0,0,0.565085948619903
0,0,0.565700448572596
0,0,0.566084122944048
0,0,0.566867836729863
0,0,0.568589131897588
0,0,0.568855861769322
0,0,0.569031909777132
0,0,0.569782964167274
0,0,0.570708227540421
0,0,0.571517258761397
0,0,0.571980416324155
0,0,0.572774146995377
0,0,0.578467450916201
0,0,0.579333457566028
0,0,0.581024396650866
0,0,0.581091795059563
0,0,0.581904731376369
0,0,0.583277302762234
0,0,0.583691072131273
0,0,0.584566495767607
0,0,0.584847503585065
0,0,0.585768230353783
0,0,0.585782163439748
0,0,0.586363049192566
0,0,0.586500575995808
0,0,0.586533482669418
0,0,0.586785669635278
0,0,0.588400147455503
0,0,0.589495961217193
0,0,0.589951773116992
0,0,0.590028105426678
0,0,0.590044433961972
0,0,0.592375857107535
0,0,0.592653332950163
0,0,0.593141270587282
0,0,0.593767477172152
0,0,0.594476055060168
0,0,0.595123649249219
0,0,0.59594015970348
0,0,0.596255664557834
0,0,0.5982885502076
0,0,0.599112874219421
0,0,0.59941251720077
0,0,0.599657805754281
0,0,0.600064952730158
0,0,0.60091533910787
0,0,0.601253912025263
0,0,0.601661842062112
0,0,0.601803131496752
0,0,0.603389463867004
0,0,0.603585585051442
0,0,0.603672431347741
0,0,0.605196882112182
0,0,0.605674884395227
0,0,0.606264817595128
0,0,0.606808184233409
0,0,0.607092456199978
0,0,0.608219551901772
0,0,0.6091583277988
0,0,0.609546631855759
0,0,0.612270639410302
0,0,0.614148987905828
0,0,0.614572148301956
0,0,0.615178844162
0,0,0.617903839772416
0,0,0.619268884167112
0,0,0.619627201947533
0,0,0.620038630932104
0,0,0.621292288564008
0,0,0.623329603928212
0,0,0.625532440841843
0,0,0.625706217388126
0,0,0.625785609499223
0,0,0.626778496229064
0,0,0.628249422508785
0,0,0.631872110578283
0,0,0.633025978237353
0,0,0.635287136399964
0,0,0.636189160947236
0,0,0.636376416072436
0,0,0.638183153527494
0,0,0.638576220201819
0,0,0.638812027145212
0,0,0.639000387830715
0,0,0.639309248661778
0,0,0.642934051814763
0,0,0.643220404674329
0,0,0.643261608311572
0,0,0.643628519524832
0,0,0.644682623877558
0,0,0.645222651119081
0,0,0.647170154120934
0,0,0.648151814888369
0,0,0.650395336445144
0,0,0.652510524663921
0,0,0.653836193962011
0,0,0.654102010107309
0,0,0.656801894014526
0,0,0.657189846678193
0,0,0.657836344622974
0,0,0.658357299606046
0,0,0.659935969767259
0,0,0.6604055010021
0,0,0.662083848082973
0,0,0.662272287363186
0,0,0.662747903257883
0,0,0.666190456593766
0,0,0.666432392343225
0,0,0.668442293564357
0,0,0.668549154309851
0,0,0.669840379307837
0,0,0.670276388705011
0,0,0.670787079024898
0,0,0.670925715654424
0,0,0.671249933199271
0,0,0.671608941091336
0,0,0.671729028724877
0,0,0.672257025569905
0,0,0.672682109869457
0,0,0.672838324270731
0,0,0.673378669356699
0,0,0.674455383488301
0,0,0.674908898957039
0,0,0.676999897574827
0,0,0.677339102056055
0,0,0.678113783197894
0,0,0.678247259582156
0,0,0.678871321289594
0,0,0.679463962920104
0,0,0.680233490011372
0,0,0.680411244999688
0,0,0.683331678441473
0,0,0.684367666593117
0,0,0.686446148864385
0,0,0.687371524194042
0,0,0.68820892313833
0,0,0.688914193427382
0,0,0.689192542190966
0,0,0.690926353413292
0,0,0.692421729234683
0,0,0.693153423117296
0,0,0.696284182002972
0,0,0.697203105457885
0,0,0.701140327355048
0,0,0.701789695967127
0,0,0.702249138256561
0,0,0.704432014007252
0,0,0.706435561428763
0,0,0.706614787293096
0,0,0.710172240461593
0,0,0.711963654631724
0,0,0.712565448143136
0,0,0.712861387390217
0,0,0.712984591208902
0,0,0.713743406954185
0,0,0.715453159639848
0,0,0.721024303879204
0,0,0.721597929801832
0,0,0.721882770545506
0,0,0.7230838919733
0,0,0.725585264392886
0,0,0.726608931164822
0,0,0.727133393387967
0,0,0.729374095307312
0,0,0.731943685312045
0,0,0.73271096911194
0,0,0.733173939501212
0,0,0.733523621730971
0,0,0.734489156324748
0,0,0.7362504822817
0,0,0.737413542853521
0,0,0.73813406796613
0,0,0.739041739675741
0,0,0.73934969829308
0,0,0.742641966778993
0,0,0.742979143240466
0,0,0.746608149866118
0,0,0.747878495646236
0,0,0.750136968348038
0,0,0.751105558566048
0,0,0.752546739575617
0,0,0.753075018837109
0,0,0.753264341916472
0,0,0.75349037071471
0,0,0.753582197161866
0,0,0.754546003238732
0,0,0.754603304108537
0,0,0.75502183899779
0,0,0.756876392533212
0,0,0.75809689937808
0,0,0.758856084691145
0,0,0.759237082967131
0,0,0.759558772208615
0,0,0.75965935530218
0,0,0.760326526726854
0,0,0.760862021146149
0,0,0.761157410960512
0,0,0.763024825103013
0,0,0.763182012769973
0,0,0.764498461798755
0,0,0.765701219339191
0,0,0.76693064799786
0,0,0.7701787762942
0,0,0.771089751088585
0,0,0.77168162547902
0,0,0.773464083453759
0,0,0.77525140624348
0,0,0.775647732706181
0,0,0.778448036414675
0,0,0.780532633312344
0,0,0.780699506710053
0,0,0.781576910338794
0,0,0.785985175959944
0,0,0.786164760696497
0,0,0.786524522840675
0,0,0.786839678037573
0,0,0.788176379121984
0,0,0.788271185721338
0,0,0.789513694756783
0,0,0.791918048701532
0,0,0.791966744041999
0,0,0.792075335795082
0,0,0.793510066023836
0,0,0.794611267152823
0,0,0.794827530652487
0,0,0.795280046273004
0,0,0.795281078280129
0,0,0.796941810153201
0,0,0.800116122981044
0,0,0.800303487856982
0,0,0.8028456450902
